Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
20	0	-232.0164	-232.401	0.3846377	10.81288	1.136666	0.1665677	0.1832079	0.0212334	0.0635837	0.0281638	0.0243504	0.126866	0.000770475	0.0220304	0.0736293	0.137256	0.228543	0.0120068	0.00942	0.0386371	0.139767	0.0737434	0.04560825	10.81288	0.163388	0.5143	1.01941	2.3029	0.176982	0.146377	0.206709	0.0740377	0.248649	0.147245	0.2288161	0.1993227
21	0	-232.8793	-230.3029	-2.576343	15.92358	1.875691	0.06997585	0.138868	0.234481	0.0169376	0.00436138	0.00818373	0.146461	0.00498429	0.0232674	0.178515	0.0433685	0.0526853	0.0207755	0.022792	0.00457026	0.180521	0.0580968	0.01311028	15.92358	0.27797	0.641108	1.06654	2.01438	0.17105	0.131621	0.264427	0.0565576	0.237075	0.13927	0.1519783	0.08626419
22	0	-240.7171	-234.9982	-5.718895	35.70093	2.248807	0.03252304	0.01658677	0.0229031	0.0225379	0.106465	0.0517819	0.0971036	0.00935634	0.0660666	0.125055	0.220104	0.109872	0.00923382	0.00462262	0.0216318	0.0968502	0.0364159	0.005571576	35.70093	0.32127	0.679107	1.07513	1.92449	0.0997714	0.182166	0.227971	0.100503	0.309372	0.080217	0.02215834	0.2514437
23	0	-228.2014	-232.2907	4.089322	3.122836	2.471347	0.1865325	0.3589434	0.0692846	0.0856794	0.173953	0.0827007	0.0772658	0.00755974	0.0374707	0.0307184	0.147278	0.0920908	0.0173552	0.00380991	0.0683837	0.0419329	0.0645164	0.005822714	3.122836	0.343723	0.697303	1.07829	1.88068	0.0985459	0.207482	0.175158	0.0589632	0.327595	0.132256	0.3647661	0.01596287
24	0	-249.0081	-244.8703	-4.13786	41.57208	0.2672932	0.1308576	0.0690084	0.0603607	0.00129413	0.0350542	0.018531	0.0584861	0.0224378	0.0659967	0.160223	0.0712781	0.208603	0.00545626	0.00587556	0.0977419	0.13169	0.0569709	0.008155258	41.57208	0.00301752	0.0794327	0.536564	3.38099	0.0936109	0.154165	0.2433	0.0546662	0.295134	0.159125	0.07716366	0.1056878
25	0	-243.0614	-239.6249	-3.436495	29.33655	0.5231264	0.06461527	0.02056217	0.0187699	0.0157125	0.138924	0.0421843	0.00186311	0.0308308	0.0351946	0.0583423	0.113552	0.0484974	0.00441094	0.113093	0.0654278	0.253571	0.0596263	0.002183129	29.33655	0.03775	0.266745	0.836393	2.85911	0.184589	0.14513	0.264876	0.0820561	0.205217	0.118132	0.0227453	0.09598154
26	0	-245.9872	-240.4379	-5.549264	36.30424	1.257595	0.02163392	0.02967008	0.049624	0.109525	0.106783	0.0235398	0.0206135	0.0674796	0.0198024	0.282697	0.0215524	0.11491	0.0127471	0.00865269	0.0587048	0.061793	0.0415755	0.01155159	36.30424	0.185335	0.542515	1.03233	2.23982	0.148824	0.172882	0.174919	0.0707028	0.318193	0.11448	0.04122167	0.2802311
27	0	-239.8445	-236.5395	-3.304961	25.14193	0.5078684	0.09816344	0.01643476	0.0127152	0.0948224	0.0119477	0.137955	0.115948	0.0145734	0.00779004	0.0021541	0.277449	0.112251	0.0321295	0.00593356	0.0679848	0.0248439	0.0815026	0.01516914	25.14193	0.0348552	0.257022	0.82591	2.88221	0.130728	0.177163	0.250668	0.0735758	0.222557	0.145307	0.0316039	0.4799769
28	0	-244.8589	-240.6076	-4.251378	32.60219	0.3584091	0.07484454	0.02633657	0.0322714	0.16257	0.00347152	0.0125751	0.0835075	0.0285629	0.00842942	0.0927364	0.0131793	0.161525	0.0107778	0.0070997	0.122803	0.102255	0.158236	0.0165629	32.60219	0.0111997	0.15008	0.682047	3.15667	0.222512	0.191349	0.194843	0.0653261	0.255105	0.0708642	0.04289947	0.3860863
29	0	-230.4713	-232.6097	2.138413	11.46391	0.8096746	0.09655894	0.07997774	0.070233	0.0380714	0.0598665	0.0779086	0.0618262	0.0195451	0.00202963	0.0439154	0.0914395	0.277723	0.0279889	0.00876633	0.0237537	0.0551298	0.141804	0.0122503	11.46391	0.0976157	0.411	0.9596	2.53178	0.151953	0.262556	0.181944	0.0652901	0.212637	0.12562	0.09222804	0.1328262
30	0	-233.3665	-228.3649	-5.001687	24.55401	1.608136	0.04297373	0.08510008	0.0805913	0.028206	0.091107	0.0145684	0.290489	0.00439782	0.0144728	0.110655	0.131365	0.0743857	0.00532563	0.00196826	0.0172984	0.0913837	0.0437854	0.02886272	24.55401	0.241554	0.605619	1.05619	2.09664	0.105859	0.135541	0.291163	0.0673728	0.314397	0.0856666	0.1139628	0.2532644
31	0	-239.3392	-235.6257	-3.713532	33.56001	0.8374574	0.03182999	0.05125973	0.0621809	0.0110359	0.00669003	0.373541	0.0754617	0.00260164	0.00500718	0.036395	0.145843	0.119193	0.0179385	0.0227208	0.0355305	0.00443609	0.081425	0.01313993	33.56001	0.103501	0.421789	0.966817	2.50789	0.140341	0.160717	0.274284	0.0702141	0.24945	0.104995	0.06439966	0.2040373
32	0	-238.3614	-232.2929	-6.068525	51.53563	2.296785	0.01377013	0.02970854	0.0551665	0.0395442	0.0357615	0.177596	0.123371	0.0138862	0.00882234	0.0686454	0.116054	0.197759	0.0175105	0.000131842	0.0657969	0.0183792	0.0615758	0.002041289	51.53563	0.326303	0.683268	1.07591	1.91452	0.145485	0.172347	0.285935	0.0304731	0.253145	0.112615	0.03174983	0.06429293
33	0	-243.4101	-235.9795	-7.430581	49.79418	0.5794748	0.05134911	0.000549032	0.0419814	0.0347508	0.105934	0.0210724	0.0117001	0.00727534	0.0865224	0.105052	0.0847816	0.163397	0.000380819	0.0511772	0.0282587	0.190893	0.0668235	0.03096543	49.79418	0.0489042	0.300669	0.870475	2.77995	0.194158	0.162278	0.228291	0.0471039	0.266617	0.101553	0.03151446	0.9825784
34	0	-232.5322	-234.4818	1.949652	8.210155	1.76708	0.1103825	0.1334447	0.135171	0.0189503	0.208328	0.0264628	0.17444	0.0126541	0.0200105	0.0320111	0.176954	0.0762634	0.00813134	0.0107762	0.02533	0.011313	0.0632045	0.0126037	8.210155	0.263792	0.627716	1.0629	2.0456	0.126495	0.140452	0.276225	0.132994	0.227473	0.0963612	0.1460484	0.08629813
35	0	-239.2576	-233.6659	-5.591753	35.99686	1.009704	0.05309967	0.06739869	0.137109	0.0266838	0.165158	0.0142196	0.112108	0.00675608	0.0136086	0.155285	0.0561435	0.0879885	0.0147014	0.0259226	0.0261995	0.0309674	0.127148	0.005646468	35.99686	0.138886	0.479649	1.00159	2.37988	0.123005	0.206671	0.27556	0.0502649	0.256377	0.0881228	0.07304516	0.07730105
36	0	-229.9702	-231.3721	1.401914	7.993566	2.211785	0.1323974	0.2868821	0.170269	0.00302857	0.0464364	0.0427962	0.131669	0.0118292	0.000438888	0.0692617	0.0957293	0.136382	0.0119119	0.0356287	0.0978164	0.0764632	0.0703403	0.03225902	7.993566	0.317309	0.675797	1.07449	1.93241	0.159291	0.177118	0.229657	0.046697	0.246766	0.140471	0.3191411	0.1010807
37	0	-239.8872	-236.5272	-3.360002	34.72587	1.123361	0.03408919	0.03885334	0.0584839	0.0877552	0.0413655	0.101406	0.0971285	0.0273376	0.0258067	0.125312	0.147979	0.110899	0.0268435	0.00615625	0.00183378	0.0730233	0.0686709	0.0001999029	34.72587	0.16089	0.510931	1.01777	2.31041	0.120855	0.152789	0.271725	0.071007	0.294708	0.0889167	0.03905324	0.005118728
38	0	-234.4639	-229.7605	-4.703411	57.45481	1.05446	0.06043445	0.03286382	0.0579526	0.0123227	0.25749	0.0197135	0.0483368	0.00426053	0.0200636	0.014889	0.126833	0.219158	0.00431546	0.0118355	0.0249817	0.105584	0.0722643	0.0004335701	57.45481	0.14769	0.492531	1.00847	2.35131	0.148371	0.182283	0.182679	0.0526841	0.305156	0.128827	0.03329739	0.01302115
39	0	-246.1263	-238.6898	-7.436459	36.87692	0.2075848	0.302844	0.0662702	0.0739295	0.060788	0.0794793	0.102079	0.0475054	0.0180941	0.00905755	0.206094	0.0878653	0.0764632	0.0224896	0.0226294	0.00136406	0.0323734	0.159789	0.003230163	36.87692	0.000683615	0.0382626	0.403162	3.55789	0.12994	0.159527	0.19661	0.0983361	0.257967	0.157619	0.06950037	0.04647693
40	0	-236.9351	-231.9122	-5.022805	24.73104	2.646593	0.02576207	0.01784511	0.147224	0.0666181	0.0675641	0.064877	0.00374147	0.00221081	0.0371379	0.0304109	0.171314	0.0699578	0.012309	0.00856391	0.00385922	0.120914	0.193299	0.009952462	24.73104	0.359929	0.709871	1.08011	1.85009	0.124479	0.232574	0.19695	0.0604774	0.271824	0.113696	0.02779758	0.3580334
41	0	-238.3341	-234.8641	-3.469988	9.244031	5.772416	0.06851888	0.05447259	0.109317	0.0792083	0.0130686	0.00600377	0.272439	0.00794666	0.00965455	0.118205	0.0613896	0.144183	0.0124021	0.00264191	0.061735	0.0245226	0.0772823	0.03162613	9.244031	0.531306	0.820394	1.08176	1.56654	0.149389	0.183378	0.290117	0.0299958	0.205882	0.141239	0.08609872	0.367324
42	0	-235.7034	-232.5235	-3.179914	27.48542	2.208925	0.07749011	0.03915709	0.211886	0.00505472	0.0463535	0.0280797	0.109292	0.00711972	0.00556882	0.00382888	0.134403	0.0225564	0.000950307	0.009361	0.0225606	0.0355062	0.357479	0.02595382	27.48542	0.317	0.675538	1.07444	1.93303	0.154025	0.188447	0.230442	0.105026	0.237039	0.0850223	0.06511092	0.3986094
43	0	-242.0648	-232.8925	-9.172279	60.74769	1.719108	0.0159451	0.006314069	0.0197254	0.00665938	0.0703126	0.0605629	0.0549904	0.00550513	0.0315932	0.0790258	0.0126848	0.301462	0.00108832	0.0689351	0.0187009	0.0917519	0.177002	0.002026655	60.74769	0.257273	0.621382	1.06106	2.06028	0.165021	0.190301	0.187875	0.0592692	0.298559	0.0989747	0.008340724	0.2429831
44	0	-238.5161	-234.8883	-3.62781	24.37185	0.8731687	0.0429305	0.03477432	0.0944293	0.0363694	0.0256086	0.0417343	0.0991559	0.0195829	0.127548	0.039624	0.132972	0.0914404	0.00475289	0.00673049	0.0694416	0.185034	0.0255765	0.02523928	24.37185	0.111007	0.435005	0.975335	2.47865	0.116878	0.16675	0.257308	0.0680949	0.230063	0.160906	0.0600136	0.4205593
45	0	-231.4623	-232.8753	1.412936	7.059319	1.217497	0.08498141	0.105971	0.0579828	0.0542874	0.0563495	0.0160707	0.0404194	0.00843972	0.01293	0.0988887	0.177793	0.216955	0.0195597	0.0443719	0.014994	0.0181494	0.162809	0.08274229	7.059319	0.178209	0.533613	1.02841	2.25977	0.208935	0.182702	0.191267	0.0674255	0.251578	0.0980932	0.1887133	0.438455
46	0	-232.4663	-232.5539	0.08761727	13.79866	0.6401712	0.1373568	0.07187308	0.0135626	0.0115507	0.0570248	0.108154	0.0164258	0.0037122	0.113814	0.0363229	0.202482	0.0482421	0.00207844	2.55944e-06	0.140381	0.115392	0.130854	0.04483613	13.79866	0.0614851	0.333879	0.900507	2.70413	0.137518	0.257826	0.266256	0.0507828	0.18337	0.104248	0.1167092	0.3841696
47	0	-233.5132	-236.6445	3.131323	4.100956	1.471471	0.3179036	0.1646697	0.0245263	0.0462006	0.00945845	0.114422	0.232796	0.00930077	0.0437197	0.0856555	0.130333	0.136073	0.00332138	0.0431888	0.0216218	0.0116887	0.0876947	0.01760576	4.100956	0.220882	0.583738	1.0487	2.14668	0.135291	0.141598	0.205306	0.138816	0.260838	0.11815	0.1822755	0.09658874
48	0	-234.461	-235.0494	0.5884416	9.252988	1.541969	0.1105059	0.08462797	0.110822	0.0857139	0.00816975	0.19989	0.0868863	0.0193082	0.0277378	0.0636033	0.0427209	0.108347	0.00702111	0.0401311	0.0879629	0.030932	0.0807539	0.05587218	9.252988	0.231734	0.595396	1.05279	2.12008	0.127347	0.242343	0.179877	0.0637435	0.254857	0.131833	0.1405001	0.3976663
49	0	-245.2613	-227.6149	-17.6464	234.8227	3.389121	0.003824178	0.00220126	0.0475861	0.0722347	0.0756812	0.171057	0.0313901	0.00122883	0.00926023	0.024992	0.126468	0.113461	0.00137499	0.0223598	0.00172816	0.0929299	0.208249	0.002436513	234.8227	0.417292	0.751026	1.08386	1.74782	0.12761	0.18559	0.28191	0.0667385	0.27174	0.0664121	0.004637773	0.5253627
50	0	-243.0245	-234.7327	-8.29179	94.2717	1.230073	0.01225945	0.01259222	0.00566972	0.0225249	0.142247	0.0499182	0.181299	0.00570292	0.00369389	0.0962828	0.146298	0.16101	0.000952612	0.0175865	0.0410386	0.109342	0.0164337	0.001205233	94.2717	0.18046	0.536451	1.02967	2.25342	0.150348	0.098718	0.230002	0.0902128	0.304917	0.125802	0.01379745	0.08735181
51	0	-237.3197	-233.2042	-4.115488	21.59729	1.73229	0.03805609	0.06959185	0.088385	0.00522436	0.199383	0.0541907	0.0892824	0.00850357	0.0195294	0.0196131	0.17005	0.118419	0.000469384	0.0263748	0.000929136	0.0989098	0.100736	0.02931439	21.59729	0.259081	0.62315	1.06158	2.05619	0.255539	0.147481	0.220482	0.0667148	0.20437	0.105414	0.09890624	0.2963856
52	0	-245.6398	-234.1929	-11.4469	80.06117	0.8799937	0.01641813	0.01064479	0.055033	0.0309258	0.0494837	0.0960455	0.00639745	0.00051515	0.0244487	0.00144544	0.25389	0.0658016	7.50537e-05	0.0381339	0.0795131	0.232893	0.065398	0.03667744	80.06117	0.112432	0.437452	0.976874	2.47324	0.227963	0.168558	0.239155	0.0487232	0.164767	0.150834	0.04732222	0.7750573
53	0	-240.6598	-232.6045	-8.055298	48.43798	2.277394	0.03769003	0.00818772	0.0258536	0.000897923	0.00296666	0.0395547	0.349228	0.00840507	0.0489708	0.0452889	0.0954774	0.068367	0.00838284	0.015052	0.030191	0.179601	0.0817632	0.006938519	48.43798	0.324282	0.681603	1.0756	1.91851	0.144791	0.236083	0.171686	0.0976311	0.219123	0.130686	0.01512624	0.4587075
54	0	-235.101	-235.9251	0.8241623	17.50143	0.7949265	0.07068252	0.08811356	0.128412	0.0463149	0.144616	0.00345677	0.123979	0.00764028	0.00342728	0.0992969	0.0841842	0.173198	0.0235761	0.00352463	0.0187993	0.112139	0.0274362	0.02098213	17.50143	0.0944787	0.405083	0.955539	2.5449	0.0968684	0.168992	0.276603	0.0544113	0.284511	0.118614	0.1090957	0.1923278
55	0	-233.5964	-231.2381	-2.358256	17.54863	1.217117	0.07834183	0.1028101	0.0367447	0.0136745	0.0676885	0.0804075	0.139814	0.0134593	0.023253	0.0284337	0.144319	0.111269	0.000908011	0.00527071	0.0913357	0.0585219	0.184901	0.04544749	17.54863	0.178141	0.533527	1.02837	2.25997	0.120099	0.210761	0.208801	0.0697417	0.322538	0.0680595	0.1482576	0.3065441
56	0	-236.3404	-234.1333	-2.207054	35.35654	0.7754294	0.1074545	0.02365684	0.07998	0.0149431	0.32109	0.121539	0.0871438	0.0160137	0.0296747	0.0143908	0.0469114	0.193481	0.000232159	0.00708462	0.0364339	0.00197568	0.0291063	0.009087029	35.35654	0.0903207	0.39705	0.949907	2.56272	0.184135	0.214019	0.197661	0.0947163	0.235735	0.0737339	0.03274387	0.2775184
57	0	-240.1634	-236.6838	-3.479573	24.41235	0.4021945	0.07503349	0.08506895	0.0394701	0.0264966	0.0953587	0.0901806	0.199076	0.00782431	0.00895533	0.165823	0.0464424	0.121539	0.00850197	0.0223571	0.078698	0.0474607	0.0418159	0.008793233	24.41235	0.0170323	0.183394	0.733644	3.06593	0.148249	0.118171	0.26181	0.0609451	0.213726	0.197099	0.09386218	0.09368238
58	0	-232.4151	-231.9835	-0.4316145	18.02315	1.245773	0.06358326	0.08463085	0.170422	0.0195919	0.00256004	0.107303	0.0384774	0.0269129	0.0268068	0.0395749	0.143959	0.0848834	0.0025162	0.0436717	0.0250385	0.169271	0.0990116	0.005837926	18.02315	0.18325	0.539934	1.03121	2.24561	0.125758	0.1975	0.24924	0.101903	0.22102	0.104578	0.09046878	0.06452973
59	0	-234.6212	-236.7661	2.144933	6.807168	1.146411	0.1505082	0.2149692	0.0220558	0.0797139	0.0668369	0.0149078	0.18461	0.0225438	0.0556611	0.0109691	0.107868	0.162778	0.00589915	0.00309122	0.0837194	0.0581565	0.12119	0.01967624	6.807168	0.165207	0.516732	1.02058	2.29748	0.153403	0.220776	0.159198	0.0805649	0.250417	0.135641	0.2346454	0.08385521
60	0	-239.355	-240.397	1.041982	8.96919	1.489363	0.1287468	0.1766283	0.00972287	0.0268801	0.132813	0.0832092	0.0426415	0.0141972	9.84325e-05	0.0859813	0.264482	0.204463	0.00260585	0.0177755	0.018703	0.0121839	0.0842442	0.005730612	8.96919	0.223675	0.586776	1.04979	2.13976	0.163978	0.107281	0.267115	0.0487937	0.24365	0.169181	0.1823589	0.03142491
61	0	-239.1016	-233.9543	-5.147269	40.47139	0.8094188	0.04582991	0.041627	0.0553485	0.0208188	0.213498	0.00044316	0.23793	0.0118464	0.0175537	0.0152171	0.168913	0.0366171	0.0117682	0.00889494	0.0959985	0.0305025	0.0746495	0.01140976	40.47139	0.0975614	0.410899	0.959531	2.53201	0.154445	0.202641	0.187351	0.0385427	0.328799	0.0882221	0.05303676	0.2151292
62	0	-235.9063	-234.8188	-1.087437	11.10145	3.854748	0.03925133	0.06180487	0.0799988	0.0586602	0.0937697	0.0569553	0.0321435	0.027978	0.0244142	0.179858	0.00742481	0.132199	0.000162096	0.00832593	0.0946208	0.0746932	0.128797	0.01031722	11.10145	0.4462	0.770031	1.08439	1.69937	0.148768	0.192821	0.213319	0.0637895	0.275863	0.105439	0.07212209	0.1430521
63	0	-239.8585	-233.6941	-6.164337	26.51418	3.857814	0.02653941	0.03214796	0.155557	0.00129272	0.15702	0.0132774	0.159697	0.0079248	0.00210995	0.127971	0.037704	0.0711887	0.00161099	0.0370104	0.00375014	0.076842	0.147043	0.009274052	26.51418	0.446377	0.770144	1.0844	1.69908	0.144156	0.112477	0.23365	0.106296	0.326893	0.0765282	0.04142201	0.2238919
64	0	-239.2104	-234.4504	-4.759977	40.92965	1.491665	0.01282066	0.0262331	0.0789269	0.0885644	0.0484988	0.116896	0.114408	8.1605e-05	0.00366068	0.0468198	0.053579	0.166193	0.00872421	0.0159996	0.044263	0.168696	0.044689	0.001428704	40.92965	0.224032	0.587163	1.04993	2.13888	0.150654	0.215946	0.289932	0.0541324	0.176188	0.113148	0.0276618	0.05164897
65	0	-234.2823	-235.0464	0.7641863	11.78347	0.8038312	0.1940224	0.09033774	0.0820424	0.0187047	0.10609	0.040154	0.0841776	0.00111172	0.0386163	0.0179143	0.154081	0.160893	0.00296235	0.0101742	0.136196	0.00922927	0.137653	0.01093678	11.78347	0.0963737	0.408672	0.958011	2.53694	0.170607	0.14292	0.197186	0.049689	0.327592	0.112006	0.1012745	0.1079914
