Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-70.06895	-82.72787	12.65891	34.12191	0.0812642	0.1137656	0.01800176	0.0500998	0.0666444	0.0443999	0.0409646	0.0676855	0.159174	0.112456	0.00518506	0.102882	0.00320403	0.0665236	0.0453432	0.00962527	0.071992	0.15382	0.006342632	34.12191	2.16097e-08	0.000218775	0.0483845	3.9514	0.0365414	0.436051	0.0156781	0.14044	0.327241	0.0440488	0.02434439	0.2605377
1100	-69.02851	-80.38556	11.35705	33.16794	2.403982	0.02365682	0.01975989	0.00960416	0.0417824	0.0899331	0.0772402	0.316697	0.0350455	0.050044	0.0014484	0.0211883	0.0425144	0.0748998	0.0989855	0.0176936	0.0616778	0.0612461	0.005906774	33.16794	0.33716	0.692081	1.07745	1.89331	0.0678367	0.302751	0.00281207	0.0828276	0.449454	0.094318	0.02566667	0.230134
1200	-69.21094	-83.58941	14.37847	11.68031	0.9285532	0.07384022	0.01797878	0.0566048	0.0133307	0.0517929	0.133991	0.0830359	0.0193633	0.0254384	0.0268456	0.0781948	0.0896989	0.238839	0.0256988	0.022704	0.128212	0.00625015	0.01701789	11.68031	0.122487	0.454171	0.987073	2.43627	0.109066	0.316865	0.0328928	0.142547	0.348707	0.0499228	0.03499667	0.4862717
1300	-72.9441	-83.51436	10.57026	50.51608	1.100904	0.006232486	0.02011291	0.0629138	0.0405245	0.00950594	0.0840006	0.245694	0.0833901	0.0644362	0.00585793	0.0279966	0.0765968	0.140046	0.0215981	0.00123441	0.0025288	0.133676	0.009942317	50.51608	0.156636	0.505113	1.0149	2.32336	0.084096	0.361626	0.00931353	0.0875165	0.41073	0.0467179	0.03005523	0.3308016
1400	-71.37389	-83.06031	11.68642	30.31165	0.1639012	0.1637314	0.002982707	0.0461571	0.233761	0.137102	0.00106207	0.0365178	0.0603027	0.0175726	0.00729747	0.0130526	0.0188461	0.141245	0.042074	0.00804134	0.220958	0.0160096	0.02495227	30.31165	0.000115997	0.0158787	0.283246	3.70076	0.0234655	0.389727	0.0183364	0.133832	0.333374	0.101265	0.02793498	0.8932268
1500	-73.80606	-85.92946	12.1234	17.99763	0.7314401	0.02969035	0.04260244	0.082569	0.0274751	0.00159868	0.222555	0.0976859	0.182043	0.0050125	0.0172369	0.00611165	0.224249	0.0317511	0.0200514	0.0139903	0.0645417	0.00312877	0.06060379	17.99763	0.0809125	0.377994	0.935984	2.60511	0.0360252	0.378275	0.0233435	0.0617974	0.462743	0.0378156	0.1032062	0.5872106
1600	-66.06258	-78.54908	12.4865	31.05844	1.38228	0.01142913	0.02802178	0.198913	0.0424648	0.251441	0.12242	0.0761806	0.0159776	0.0283446	0.00262063	0.0322041	0.0291092	0.000981637	0.0087206	0.0137877	0.141707	0.0351261	0.005394598	31.05844	0.206551	0.567712	1.04269	2.18305	0.0291378	0.426294	0.0104493	0.162299	0.299034	0.0727862	0.03341638	0.1614358
1700	-70.14952	-79.1553	9.005785	12.68283	2.437184	0.01695856	-0.008423676	0.145193	0.0134516	0.00105038	0.220367	0.00977169	0.0596242	0.136251	0.00580216	0.0314877	0.113853	0.000328364	0.110935	0.001625	0.0941596	0.0561014	0.1543266	12.68283	0.340419	0.694684	1.07788	1.88702	0.0294463	0.381365	0.0323344	0.118124	0.367887	0.0708437	0.1459029	1.057735
1800	-66.03309	-80.27127	14.23818	13.76015	0.9211411	0.0271238	0.09931738	0.167138	0.0206701	0.0160476	0.0391907	0.323117	0.0508425	0.0103126	0.000593395	0.00398772	0.0111048	0.0362608	0.0919515	0.00440277	0.13127	0.093111	0.02191042	13.76015	0.120963	0.451694	0.985597	2.44175	0.0565964	0.563492	0.0163934	0.112721	0.226124	0.0246741	0.1212278	0.1807376
1900	-65.31166	-82.34759	17.03593	4.656958	0.2142042	0.06007101	0.06755196	0.0532246	0.0674179	0.101905	0.0979726	0.0399941	0.124672	0.0288918	0.0196061	0.0444328	0.103696	0.0987567	0.00988294	0.0510881	0.0917879	0.0666708	0.03764198	4.656958	0.000839588	0.0423507	0.419704	3.53711	0.0204015	0.465201	0.0164501	0.131774	0.313298	0.0528756	0.1051939	0.3578341
2000	-67.87638	-79.70297	11.82659	12.18531	2.516539	0.01644716	0.03308077	0.10058	0.0787727	0.0200243	0.106584	0.11787	0.0165703	0.0691961	0.00982364	0.0752933	0.0313492	0.152033	0.00796148	0.000388297	0.154299	0.0592539	0.0799611	12.18531	0.348019	0.700679	1.07881	1.87249	0.0604639	0.380213	0.03394	0.0864142	0.400315	0.0386537	0.1130419	0.7073583
2100	-76.89665	-87.40445	10.5078	53.0528	1.252012	0.007174553	0.0007086804	0.0116683	0.0384059	0.0761057	0.00778059	0.0385802	0.0352905	0.0337173	0.0411422	0.00213533	0.118785	0.106697	0.246758	0.131124	0.065644	0.046166	0.01736767	53.0528	0.184352	0.541301	1.0318	2.24254	0.0943133	0.515444	0.0301879	0.114003	0.205855	0.0401956	0.01807635	0.9607952
2200	-68.22831	-82.18276	13.95445	15.15966	0.5948645	0.02536906	0.02011918	0.00786131	0.13864	0.0162256	0.14428	0.0279395	0.0217025	0.085224	0.00103772	0.128492	0.0239513	0.118243	0.0942236	0.0505735	0.12614	0.0154658	0.01552915	15.15966	0.0520506	0.309406	0.878676	2.75987	0.0263681	0.377414	0.0220052	0.125237	0.409942	0.0390332	0.03564833	0.4356206
2300	-72.72719	-84.35047	11.62328	22.21196	1.983166	0.01833453	0.003086264	0.0122462	0.179374	0.0768324	0.0885927	0.0598023	0.0716018	0.0333441	0.0239426	0.124822	0.0826638	0.0132254	0.00643663	0.00495267	0.186173	0.0359899	0.03875414	22.21196	0.291257	0.653212	1.06956	1.98597	0.0333245	0.451286	0.0489121	0.150156	0.27611	0.0402109	0.0418404	0.9262372
2400	-65.80572	-79.71055	13.90483	8.181551	1.203903	0.05281191	0.04996017	0.0135786	0.020101	0.0325243	0.0263526	0.20174	0.00858054	0.0413748	0.0022589	0.0203048	0.0546191	0.23641	0.0760773	0.0263968	0.140133	0.0995471	0.09809189	8.181551	0.175759	0.530497	1.027	2.26675	0.0889582	0.437159	0.0169646	0.0664482	0.3532	0.0372699	0.1480521	0.66255
2500	-67.2765	-81.20833	13.93183	28.66597	0.2712842	0.0288758	0.07017082	0.265603	0.00379224	0.199629	0.018642	0.0785569	0.0621187	0.0276478	0.00915965	0.00616809	0.112962	0.0034545	0.0530481	0.0184017	0.0954013	0.0454142	0.002791214	28.66597	0.00325545	0.0824356	0.544275	3.37003	0.0696447	0.410288	0.00239307	0.0925218	0.366684	0.0584692	0.07296204	0.0382557
2600	-74.78326	-85.76302	10.97976	33.22606	0.7929072	0.02261399	0.03415751	0.136034	0.0879062	0.0402905	0.0167217	0.0471416	0.0243628	0.00966368	0.00579618	0.128381	0.00746063	0.079878	0.00792564	0.0459688	0.354667	0.00780231	0.03161341	33.22606	0.0940486	0.404263	0.95497	2.54672	0.0466394	0.500074	0.0417552	0.0657595	0.326181	0.0195908	0.06577092	0.4806594
2700	-68.97683	-81.19717	12.22034	11.948	1.545233	0.02504358	0.1279784	0.075082	0.0457368	0.289064	0.000776294	0.00397108	0.00978122	0.0269874	0.00172709	0.00413479	0.0941539	0.0963612	0.00418579	0.0791848	0.120059	0.148794	0.0425742	11.948	0.232226	0.595916	1.05297	2.11889	0.01457	0.48865	0.0321431	0.102893	0.301333	0.060411	0.1705526	0.249625
2800	-66.76691	-78.69596	11.92905	37.57809	2.014979	0.008860905	0.04076184	0.0391312	0.321204	0.0045369	0.138169	0.0503774	0.0236872	0.0503967	0.0298654	0.0320248	0.0751725	0.029303	0.00363149	0.0170737	0.156004	0.0294224	0.0004305133	37.57809	0.295056	0.656597	1.07036	1.97799	0.0241142	0.482271	0.000162547	0.143988	0.285425	0.0640393	0.04119236	0.01045129
2900	-68.55051	-83.53439	14.98388	3.67382	0.6263177	0.1258312	-0.02625838	0.0228198	0.0501269	0.0234098	0.038961	0.289678	0.0680158	0.0237706	0.0193672	0.00567171	0.0304541	0.0216854	0.332031	0.00269551	0.040662	0.0306516	0.1123272	3.67382	0.0585774	0.326588	0.894174	2.72066	0.0228203	0.587481	0.0241648	0.0952085	0.223247	0.0470788	0.0860688	1.305086
3000	-70.79111	-81.87223	11.08112	29.74392	0.3466277	0.02460714	0.05557576	0.0573849	0.0348822	0.0494521	0.00841311	0.197591	0.000149686	0.169811	0.0140043	0.00867129	0.0587724	0.00143466	0.000984924	0.0965172	0.292087	0.00984397	0.01000478	29.74392	0.00982648	0.140931	0.666411	3.18283	0.0534903	0.406064	0.00141341	0.126349	0.349174	0.0635098	0.06558054	0.1525572
3100	-67.71231	-82.49375	14.78144	4.831142	2.006283	0.03163992	0.04759755	0.0327274	0.00280186	0.100535	0.0530131	0.0776406	0.00333757	0.0167557	0.00414783	0.0845265	0.000694274	0.00430905	0.0739337	0.0105343	0.331344	0.203699	0.08469561	4.831142	0.294024	0.65568	1.07015	1.98015	0.0154828	0.549336	0.00535914	0.126246	0.285383	0.0181928	0.1322932	0.6402116
3200	-67.97055	-80.24135	12.27079	29.98649	1.108105	0.01130766	0.01855547	0.0123453	0.00326788	0.0929812	0.039344	2.03602e-06	0.00933385	0.102302	0.00263473	0.0292469	0.0177777	0.0389451	0.227766	0.0509565	0.34881	0.024287	0.02448384	29.98649	0.158005	0.506997	1.01583	2.31916	0.0419368	0.349187	0.0290362	0.0652864	0.442363	0.0721909	0.04303932	0.5688716
3300	-71.87862	-81.43977	9.561149	24.93828	3.719684	0.01016419	0.005063296	0.0528201	0.00533149	0.00347798	0.108449	0.00878248	0.0481645	0.0849302	0.0197243	0.0264211	0.288749	0.0812711	0.004358	0.0288824	0.122778	0.115861	0.03118975	24.93828	0.438267	0.764921	1.08433	1.71248	0.0971435	0.455074	0.000351892	0.0525624	0.327708	0.0671604	0.03625305	0.8603346
3400	-73.41014	-83.48195	10.07181	42.60004	2.521926	0.003955348	0.01261449	0.0282043	0.0906676	0.0502263	0.154392	0.00640735	0.101556	0.0754431	0.00516801	0.0421214	0.00646993	0.333157	0.00214089	0.0343425	0.0599862	0.00971645	0.01183626	42.60004	0.348526	0.701075	1.07887	1.87153	0.0576838	0.358695	0.00123727	0.0497353	0.390159	0.142489	0.02445075	0.4840858
3500	-68.71645	-82.35705	13.6406	6.171363	0.5557399	0.06986524	-0.05083139	0.0275094	0.122278	0.0416574	0.116061	0.0273889	0.0339545	0.021502	0.00180036	0.0214407	0.0745126	0.167508	0.138076	0.0155557	0.131186	0.0595699	0.1519711	6.171363	0.0441277	0.286756	0.856942	2.81217	0.0392147	0.517478	0.0144487	0.104159	0.207561	0.117139	0.1011397	1.502586
3600	-69.35742	-81.52231	12.16489	9.054848	2.17413	0.02678571	0.1004127	0.0481002	0.0532027	0.0418823	0.0935517	0.045443	0.0666359	0.044148	0.00808228	0.00511945	0.323507	0.0790113	0.024728	0.0672736	0.0624618	0.0368523	0.086546	9.054848	0.313211	0.672339	1.07379	1.94066	0.0513718	0.445818	0.0233531	0.118329	0.255118	0.10601	0.1869587	0.4629151
3700	-73.62283	-81.56574	7.942903	17.05662	0.3902762	0.0248331	0.1545163	0.102795	0.0517371	0.0866484	0.118445	0.0111616	0.0475464	0.0183437	0.00659791	0.0417307	0.0387649	0.0564019	0.126734	0.0357488	0.229174	0.0281704	0.1441218	17.05662	0.0153369	0.174456	0.72054	3.08967	0.0445906	0.30247	0.00861995	0.175801	0.374635	0.0938829	0.2986381	0.4825968
3800	-69.03764	-81.33254	12.29489	5.507893	3.034554	0.07733509	0.2516166	0.141966	0.0681757	0.084581	0.00746649	0.0805013	0.0797024	0.182663	0.00150192	0.0224932	0.0263909	0.0285525	0.0617637	0.0313762	0.12518	0.0576864	0.04757782	5.507893	0.391917	0.733423	1.08268	1.79198	0.071754	0.484284	0.000747428	0.0648161	0.351609	0.0267891	0.2991944	0.1590197
3900	-73.00038	-86.99938	13.999	3.424995	0.4516383	0.170172	0.3082434	0.0322483	0.26946	0.00350459	0.0189458	0.0319934	0.0688481	0.0212972	0.0442478	0.00953667	0.0752404	0.0995896	0.171471	0.00365606	0.0640216	0.0859397	0.0655863	3.424995	0.0248139	0.219177	0.781619	2.97439	0.0530772	0.383524	0.0178485	0.187074	0.22665	0.131827	0.3738297	0.1754443
4000	-67.34016	-83.09598	15.75582	6.16399	0.4120426	0.0583842	0.2300685	0.0225797	0.0291704	0.00321805	0.0836752	0.124727	0.0303765	0.0247438	0.00609992	0.0369184	0.105911	0.0438616	0.237334	0.01878	0.188219	0.0443855	0.002642631	6.16399	0.0184894	0.190693	0.74399	3.04683	0.0668388	0.369931	0.00310948	0.0726336	0.3944	0.0930874	0.2327112	0.01135584
4100	-69.34179	-80.86616	11.52437	24.42604	0.2971168	0.05445089	-0.01682059	0.267185	0.00186548	0.0990414	0.0583911	0.0468643	0.0445646	0.0326597	0.00437136	0.0641996	0.0602315	0.00594913	0.0538399	0.0154392	0.151283	0.0941147	0.03894353	24.42604	0.00506434	0.102254	0.590929	3.30175	0.0341201	0.512252	0.00266295	0.0764839	0.284204	0.0902771	0.02212295	1.760323
4200	-71.07758	-85.11054	14.03297	12.81518	1.802184	0.02165622	0.08859604	0.0295496	0.132122	0.120584	0.0724908	0.00670475	0.0584613	0.177087	0.0355851	0.0829471	0.00435489	0.0654595	0.0312056	0.00309947	0.11989	0.0604583	0.02171893	12.81518	0.268461	0.632183	1.06415	2.03521	0.0357353	0.358217	0.00512225	0.094223	0.341673	0.16503	0.110315	0.1968811
4300	-66.41372	-79.80769	13.39397	5.884935	1.554309	0.05399601	0.01915511	0.343717	0.0233233	0.12396	0.0785152	0.00805598	0.0144446	0.0294026	0.00409159	0.0113222	0.0709581	0.0295362	0.0175576	0.0570113	0.136048	0.0520567	0.1274147	5.884935	0.233591	0.597353	1.05346	2.1156	0.0171206	0.411719	0.0198571	0.0985225	0.338788	0.113993	0.1465698	0.8693107
4400	-68.20521	-79.87709	11.67188	18.9354	3.328844	0.009043715	0.03325922	0.0421745	0.00907932	0.077839	0.140145	0.00610618	0.0332599	0.0392029	0.0061279	0.0610548	0.0104854	0.0139272	0.0271238	0.00520524	0.436303	0.0919656	0.01262875	18.9354	0.413204	0.74825	1.08372	1.75483	0.00504664	0.459146	0.00352357	0.156849	0.350515	0.0249202	0.04588798	0.2752083
4500	-67.68633	-82.61151	14.92518	7.224312	0.5179372	0.06177576	0.1433847	0.110605	0.00657443	0.179881	0.0402238	0.021525	0.0383009	0.0232804	0.0155383	0.00907427	0.059553	0.0190214	0.120223	0.00437968	0.274255	0.0775638	0.008374027	7.224312	0.0367586	0.263464	0.832894	2.86688	0.0488315	0.464732	0.0371599	0.120573	0.294343	0.0343612	0.1517587	0.05517987
4600	-60.87945	-77.71481	16.83536	4.446196	1.242536	0.05548464	0.09179528	0.188371	0.0149864	0.0415203	0.0754005	0.0460587	0.0546282	0.0257205	0.00237458	0.0409076	0.0942329	0.0828594	0.176544	0.0280275	0.0885704	0.0397981	4.045083e-05	4.446196	0.182677	0.539221	1.03089	2.24721	0.00961185	0.471959	0.00381229	0.126825	0.354322	0.0334688	0.09183573	0.0004404694
4700	-66.17795	-79.96921	13.79127	5.315994	1.459241	0.02697056	0.1979212	0.117089	0.0812883	0.0261865	0.0239697	0.0292796	0.0843761	0.0269831	0.0117084	0.00690314	0.0436404	0.0197226	0.0287493	0.0231031	0.203469	0.273532	0.03298507	5.315994	0.218957	0.581628	1.04794	2.15148	0.0356251	0.394554	0.0111638	0.110198	0.398134	0.0503245	0.2309062	0.1428505
4800	-65.60408	-82.49941	16.89533	2.463098	0.6917991	0.08583655	0.2743858	0.0125158	0.0121253	0.0275994	0.23555	0.00684021	0.00981061	0.070729	0.00123991	0.0366478	0.0253432	0.181395	0.0175076	0.00102744	0.313777	0.047892	0.05145174	2.463098	0.0724375	0.359635	0.921791	2.64614	0.118458	0.406483	0.0251198	0.127249	0.296949	0.0257409	0.3258376	0.1579061
4900	-67.51932	-79.3086	11.78928	8.710236	3.28993	0.01288287	0.05681313	0.0198476	0.00600987	0.0154613	0.189661	0.0738582	0.0714558	0.0617652	0.0125405	0.0745399	0.10607	0.00799507	0.0598191	0.0193781	0.234552	0.0470461	0.0469026	8.710236	0.410518	0.746414	1.08362	1.75945	0.0641837	0.392019	0.00546542	0.0906967	0.38347	0.0641648	0.1037157	0.4522226
5000	-72.7067	-83.602	10.89529	12.77448	2.215986	0.01235591	0.1204271	0.13092	0.139841	0.0774941	0.074511	0.0225465	0.0157841	0.195089	0.0188273	0.0483891	0.00997626	0.0798655	0.0465078	0.0349397	0.0715873	0.0337214	0.02052614	12.77448	0.317762	0.676177	1.07456	1.9315	0.0438753	0.37957	0.0164616	0.127268	0.395094	0.0377312	0.1409532	0.1456238
5100	-72.17028	-82.89424	10.72396	4.760038	0.8152766	0.06205619	-0.01873842	0.0354407	0.0974915	0.0369363	0.00902384	0.0522458	0.101567	0.046537	0.0307354	0.011572	0.0728848	0.0373088	0.143332	0.0328541	0.10957	0.182501	0.2884914	4.760038	0.0988051	0.413213	0.9611	2.52688	0.0618449	0.338589	0.00208002	0.132281	0.435031	0.0301744	0.269753	1.069465
5200	-64.16642	-77.63641	13.46999	11.76884	2.703665	0.0230661	0.03585926	0.0327144	0.104742	5.98737e-05	0.118706	0.13703	0.0781096	0.0381064	0.00155167	0.00995848	0.0412145	0.147702	0.0209621	0.00361711	0.149911	0.115615	8.917051e-05	11.76884	0.364953	0.713678	1.0806	1.84077	0.0478539	0.411339	0.0387047	0.117644	0.339231	0.0452274	0.03594843	0.002480512
5300	-68.67895	-82.91219	14.23325	20.92045	0.4962263	0.02289536	0.03159598	0.0653218	0.00426369	0.084654	0.0811253	0.0637872	0.118934	0.0243504	0.035627	0.0072557	0.0477443	0.0418923	0.0777237	0.0141032	0.271169	0.0620482	0.0032878	20.92045	0.0326905	0.249445	0.817503	2.90036	0.0643561	0.301742	0.00142067	0.161212	0.318877	0.152392	0.03488378	0.09425009
5400	-69.27482	-85.6202	16.34537	7.628676	0.6432104	0.04284486	0.07860696	0.0206461	0.0780535	0.0590327	0.119271	0.0701553	0.0877833	0.0985485	0.00782682	0.0490156	0.0270689	0.114753	0.0461517	0.0299569	0.145573	0.0461636	0.003196764	7.628676	0.0621252	0.335456	0.901858	2.70056	0.003063	0.438612	0.00119279	0.247903	0.270996	0.0382326	0.08180373	0.03907847
5500	-71.0859	-83.97409	12.88819	3.949893	1.402866	0.08672396	-0.07358579	0.114992	0.194709	0.0490679	0.219919	0.00444891	0.00735886	0.0249609	0.00501544	0.00927522	0.0410964	0.11404	0.1296	0.00427879	0.0539042	0.0273328	0.1760358	3.949893	0.20992	0.571547	1.04417	2.17436	0.012195	0.400644	0.0528877	0.178113	0.251975	0.104185	0.10245	1.718261
5600	-68.9567	-81.64562	12.68892	20.86165	0.4708266	0.008743058	0.0002830985	0.077244	0.000377824	0.0193429	0.00196283	0.053324	0.0512487	0.111158	0.0103572	0.00623687	0.163953	0.0227631	0.121682	0.013764	0.288416	0.0581695	0.03053925	20.86165	0.0281165	0.232444	0.797823	2.94162	0.0343819	0.429746	0.0296067	0.111255	0.32903	0.0659804	0.03082234	0.9908152
5700	-74.16691	-89.3595	15.19259	7.080252	1.02573	0.1522488	0.04796184	0.0729465	0.0761173	0.127057	0.291611	0.0119663	0.0616944	0.0676118	0.0127662	0.0523129	0.0451198	0.0124133	0.0125062	0.0225714	0.0748455	0.0584603	0.04016111	7.080252	0.142059	0.484351	1.00414	2.36945	0.0705914	0.30469	0.0114218	0.182523	0.328519	0.102255	0.08812295	0.4557395
5800	-73.97452	-80.60106	6.62654	25.23257	2.987034	0.00853217	-0.01556237	0.0827389	0.0707592	0.02636	0.064004	0.189246	0.00579542	0.0282621	0.00500228	0.0381667	0.236856	0.0618178	0.0121085	0.0228239	0.0877097	0.0683489	0.1092497	25.23257	0.388256	0.730807	1.08245	1.79848	0.063284	0.354346	0.0023489	0.124457	0.392813	0.0627509	0.09368737	1.16611
5900	-70.71046	-81.89439	11.18394	21.98086	1.849828	0.02341423	0.1001085	0.00438478	0.254939	0.0297579	0.0503936	0.00618966	0.0704716	0.0379525	0.00688992	0.000158422	0.0868263	0.102337	0.118263	0.013135	0.0527901	0.16551	0.04677928	21.98086	0.274665	0.638032	1.06573	2.02157	0.0332105	0.529815	0.00367172	0.188411	0.203125	0.0417662	0.1468878	0.3184695
6000	-71.16971	-83.15834	11.98862	8.19171	0.9848973	0.0340861	-0.00991314	0.0275014	0.0340023	0.0990718	0.0943324	0.0798999	0.0112957	0.0711887	0.022951	0.0290634	0.153882	0.082893	0.0138006	0.00532916	0.141575	0.133214	0.1622273	8.19171	0.133931	0.472165	0.997452	2.39645	0.033272	0.438921	0.0529149	0.117139	0.241575	0.116178	0.1523141	1.065084
6100	-73.00419	-84.90232	11.89813	16.02988	1.649845	0.01563908	0.03417593	0.0829601	0.0858301	0.125632	0.0427385	0.0593395	0.0502125	0.161126	0.0227074	0.0244853	0.0443738	0.0080248	0.0258672	0.121641	0.0824827	0.0625782	0.03112043	16.02988	0.24757	0.611736	1.05813	2.08256	0.0384084	0.496117	0.00420769	0.106259	0.258368	0.0966398	0.06529636	0.4766028
6200	-67.66634	-82.10957	14.44323	6.503334	1.09424	0.03912041	0.06321064	0.24804	0.055633	0.147414	0.100977	0.0736694	0.00416771	0.0315933	0.00116343	0.0463764	0.0735025	0.0296818	0.0657522	0.00917164	0.0635134	0.0493441	0.06289577	6.503334	0.155364	0.503354	1.01401	2.32727	0.039327	0.432158	0.0256578	0.15913	0.2739	0.0698273	0.1261064	0.4987516
6300	-67.01449	-78.14269	11.1282	33.23483	1.762241	0.00997043	0.0104402	0.0648684	0.0841223	0.0283676	0.128025	0.0598085	0.117732	0.0940008	0.00654948	0.0204007	0.00644975	0.0206997	0.0399053	0.0432472	0.169291	0.116532	0.03987255	33.23483	0.263142	0.627089	1.06272	2.04705	0.0510016	0.464795	0.00502606	0.0837453	0.35624	0.0391923	0.05031276	0.7924939
6400	-70.16596	-83.99831	13.83234	6.658943	1.00938	0.0710404	0.1213388	0.00716315	0.048701	0.255848	0.0584386	0.0208062	0.0419318	0.0453715	0.0234138	0.00805377	0.0574127	0.0998294	0.103658	0.0415409	0.153804	0.0340264	0.1038542	6.658943	0.138822	0.479553	1.00154	2.38009	0.100894	0.37003	0.0112353	0.134792	0.278627	0.104422	0.225193	0.4611786
6500	-67.78465	-81.29225	13.5076	4.904027	2.585589	0.1244248	0.1286779	0.0164253	0.0524371	0.0761628	0.12374	0.0124468	0.0573804	0.00729932	0.00349782	0.0172735	0.117517	0.137369	0.0374146	0.0470063	0.259841	0.0341893	0.03000355	4.904027	0.354424	0.705652	1.07954	1.86039	0.0935918	0.331211	0.00803036	0.173334	0.373377	0.0204552	0.1586815	0.1890804
