Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
90200	-70.86329	-87.34555	16.48226	33.80522	0.7007212	0.15755	0.143291	0.0271674	9.02306e-05	0.128657	0.691495	0.0334298	0.254343	0.1651687	0.0003320871	0.00599831	0.0472539	0.000268768	0.0983871	0.0445913	0.0969681	0.016724	0.0402817	0.280978	0.0617947	0.0605502	0.12726	0.0438044	0.0611483	0.0139904	0.04821652	33.80522	0.0743423	0.36387	0.925135	2.63665	0.0951656	0.528761	0.0240359	0.118803	0.19725	0.0359839	0.04854861	0.9931597
90300	-64.09733	-86.73667	22.63934	147.898	1.857677	0.00133871	0.0322085	0.00804811	0.107306	0.0154202	0.0294008	0.0305768	0.244346	0.06133362	0.01527047	0.010283	0.0290399	0.538244	0.00568422	0.00267389	0.00506383	0.0215777	0.00835518	0.0882854	0.000702897	0.0253108	0.00530483	0.0474728	0.0536524	0.158349	0.00107992	147.898	0.275672	0.638972	1.06598	2.01937	0.0257428	0.409555	0.000822928	0.249831	0.219641	0.0944064	0.01635039	0.06604857
90400	-65.2171	-83.31955	18.10245	24.54775	7.438214	0.0937063	0.0278731	0.0321129	0.0187062	0.0118211	0.0755823	0.262163	0.043353	0.06387905	-0.01280254	0.0815399	0.0998467	0.0659291	0.0119406	0.104718	0.0656877	0.0503361	0.0103191	0.196994	0.0710443	0.00944543	0.0486606	0.0527903	0.123803	0.00694528	0.03214482	24.54775	0.57985	0.84592	1.07793	1.4963	0.0113287	0.468387	0.0128394	0.0681368	0.412129	0.0271788	0.01934228	1.661894
90500	-63.19759	-86.19123	22.99364	17.43565	2.683326	0.0369916	0.0633367	0.0256235	0.104169	0.0188489	0.0539364	0.077947	0.272769	0.1018252	0.0398376	0.0547107	0.198641	0.0738555	0.0231641	0.0616942	0.0421859	0.0647682	0.00275479	0.038213	0.0316374	0.210316	0.0503719	0.0200263	0.0349012	0.0927589	0.04759133	17.43565	0.363176	0.712336	1.08043	1.84405	0.0315154	0.404878	0.018623	0.152514	0.331575	0.0608949	0.08742893	0.544343
90600	-54.48118	-83.32764	28.84646	136.316	1.783571	0.0182189	0.00135107	0.00465173	0.00168639	0.0357268	0.00455932	0.0108581	0.0869153	0.03892855	0.01690518	0.0233176	0.0405034	0.0405845	0.0377549	0.0147248	0.00245035	0.0317684	0.0103258	0.00947146	0.135078	0.0352236	0.00858783	0.0214605	0.413811	0.174938	0.00168702	136.316	0.265996	0.629831	1.06349	2.04068	0.036426	0.410298	0.0335421	0.138837	0.332052	0.0488453	0.0185922	0.09073803
90700	-59.91432	-83.51379	23.59946	90.65602	1.558367	0.0354107	0.0319055	0.0166249	0.0252854	0.0857481	0.0509816	0.0942072	0.0610208	0.07937777	0.01816026	0.148375	0.0706304	0.0203991	0.00469427	0.0133254	0.0418135	0.0172481	0.0324678	0.036612	0.0451219	0.0627719	0.0263802	0.0254049	0.424808	0.0299477	0.029459	90.65602	0.2342	0.597992	1.05367	2.11414	0.0248314	0.48139	0.0442691	0.0626229	0.317786	0.0691009	0.04761926	0.6186363
90800	-75.89003	-92.00397	16.11393	17.21531	2.500066	0.25843	0.284957	0.117924	0.0807411	0.125762	0.0469987	0.408771	0.253271	0.146676	0.04966124	0.0183841	0.0052717	0.0643825	0.00352568	0.0266918	0.0390379	0.00866186	0.0060164	0.42749	0.0327274	0.0712844	0.236747	0.0278357	0.0276001	0.00434392	0.04213647	17.21531	0.346463	0.69946	1.07863	1.87545	0.0128601	0.39572	0.0381663	0.13644	0.407093	0.0097202	0.09179771	0.4590144
90900	-53.10507	-87.09371	33.98865	31.48454	2.415136	0.0227195	0.00546106	0.00609882	0.0194872	0.000846191	0.0082894	0.0202367	0.0800253	0.02905678	0.0279197	0.00415752	0.0894629	0.0034272	0.0911191	0.113602	0.132391	0.00488851	0.0611317	0.0272464	0.0138072	0.126054	0.0331122	0.0407529	0.236179	0.0226691	0.005974692	31.48454	0.33826	0.692962	1.0776	1.89118	0.0592173	0.288906	0.00604236	0.221648	0.378356	0.0458298	0.03389439	0.1762738
91000	-71.69799	-85.04657	13.34858	35.41185	1.885005	0.0322528	0.192859	0.0704871	0.0983418	0.282204	0.00422412	0.0823143	0.628456	0.2983493	0.0533286	0.0252318	0.161252	0.0882863	0.0127344	0.0933649	0.0238263	0.0619365	0.000681937	0.0613722	0.084085	0.0393416	0.0583113	0.0122894	0.142394	0.134893	0.04204421	35.41185	0.27915	0.6422	1.06683	2.01182	0.0641539	0.237223	0.0226104	0.0832324	0.572721	0.0200597	0.0953728	0.4408406
91100	-54.08332	-80.76004	26.67671	60.29188	2.343188	0.0299062	0.0198901	0.0409378	0.0282545	0.00317864	0.00842066	0.0293858	0.100408	0.06248014	0.02124519	0.0703179	0.0776292	0.00374877	0.050184	0.0847993	0.0678828	0.0750263	0.03336	0.00334823	0.0423746	0.159075	0.0777055	0.0257636	0.216094	0.0126904	0.02286646	60.29188	0.331067	0.687163	1.07661	1.90516	0.0149813	0.47606	0.00105203	0.137196	0.320073	0.0506371	0.04411166	0.5183769
91200	-68.29643	-82.08242	13.78599	27.84848	0.9849589	0.401307	0.0741864	0.139655	0.229275	0.188521	0.240388	0.487161	0.489367	0.2616742	0.03592982	0.117331	0.0205524	0.0746248	0.027219	0.0324954	0.0326049	0.0210372	0.000271151	0.094951	0.168221	0.0380342	0.0815058	0.0496815	0.226775	0.0146958	0.01084737	27.84848	0.133943	0.472184	0.997462	2.39641	0.0337595	0.39689	0.0330939	0.106018	0.374488	0.0557515	0.04677718	0.2318944
91300	-64.80538	-84.93562	20.13023	109.775	0.6294374	0.173067	0.0136692	0.0168362	0.0228908	0.0518831	0.0294574	0.155297	0.0716657	0.06073935	0.008432075	0.0579216	0.0642933	0.0964445	0.120877	0.142577	0.0094361	0.0732369	0.062817	0.0337568	0.0799325	0.049913	0.0741381	0.0453962	0.0536958	0.0355639	0.07765476	109.775	0.0592307	0.328245	0.895625	2.7169	0.0512994	0.438021	0.00400848	0.146251	0.275009	0.0854113	0.08608684	0.9020515
91400	-58.83789	-84.40942	25.57153	28.69172	1.800239	0.0516342	0.0578312	0.0297981	0.0169004	0.011897	0.0363933	0.214718	0.084716	0.05279087	0.0591993	0.0825833	0.135973	0.0915696	0.158493	0.0152383	0.0524733	0.0265328	0.0552059	0.0332674	0.0712553	0.0584774	0.0122971	0.0321342	0.157473	0.0170271	0.001108007	28.69172	0.268204	0.631939	1.06408	2.03578	0.0259523	0.489363	0.0226982	0.121098	0.268376	0.0725124	0.06030731	0.01837269
91500	-63.93094	-85.87235	21.94141	22.48076	0.9877179	0.0691334	0.11445	0.00543379	0.0401417	0.275514	0.0575157	0.260066	0.0896909	0.09640278	0.07756064	0.0489957	0.148812	0.0336577	0.0556542	0.0313434	0.00164081	0.0877605	0.0338033	0.0317346	0.0724393	0.129708	0.0356993	0.139534	0.131401	0.0178161	0.02721689	22.48076	0.134497	0.473029	0.997935	2.39454	0.0737622	0.392983	0.0214109	0.130173	0.292075	0.0895966	0.1047775	0.2597588
91600	-70.56336	-89.45788	18.89452	13.6116	2.193155	0.109265	0.0460446	0.0725818	0.0380859	0.323068	0.412358	0.0673659	0.210298	0.1447531	0.0526112	0.0644406	0.0747541	0.0895801	0.200577	0.0236427	0.0135056	0.0223057	0.0403367	0.0355564	0.115607	0.151977	0.0212891	0.00202043	0.119525	0.0248828	0.03293811	13.6116	0.315291	0.674098	1.07415	1.93646	0.0519216	0.458839	0.0223214	0.131526	0.236682	0.0987109	0.08554931	0.385019
91700	-70.86188	-82.48428	11.6224	15.02467	2.172854	0.543244	0.047984	0.0158855	0.233372	0.433363	0.164138	0.30413	0.388268	0.2091943	0.1706209	0.0669988	0.140578	0.025664	0.0815812	0.0147318	0.109444	0.0378222	0.0324108	0.0489092	0.0345563	0.0374147	0.068172	0.0148781	0.236321	0.0505181	0.07261383	15.02467	0.313071	0.67222	1.07377	1.94094	0.0330895	0.362144	0.000529066	0.198631	0.284582	0.121025	0.2432348	0.2985339
91800	-63.39979	-83.61064	20.21084	34.28758	2.240803	0.154655	0.0282629	0.00264316	0.0372557	0.143735	0.128472	0.321916	0.0738452	0.09575667	0.03712085	0.0375182	0.0368714	0.0256528	0.094735	0.121787	0.125253	0.0301888	0.0157864	0.0222753	0.000818002	0.105896	0.000996926	0.000466445	0.33939	0.0423649	0.0271887	34.28758	0.320419	0.678399	1.07499	1.92619	0.0472304	0.435825	0.0146524	0.234848	0.208213	0.0592305	0.06430955	0.4227786
91900	-71.24551	-89.98151	18.736	7.080651	1.874967	0.0475243	0.269218	0.0390095	0.0488876	0.0522578	0.103345	0.0119514	0.712559	0.1056737	0.002421481	0.153247	0.0119193	0.0187802	0.146207	0.0504474	0.00885685	0.00972173	0.131192	0.0440037	0.00545242	0.030205	0.142937	0.151952	0.0728134	0.0222652	0.06697007	7.080651	0.277878	0.641023	1.06652	2.01458	0.00779225	0.449254	0.0145492	0.148516	0.282407	0.0974822	0.06939155	0.9651041
92000	-71.8125	-84.54478	12.73228	20.05065	1.390035	0.192791	0.0316382	0.0313099	0.141225	0.302285	0.381	0.579646	0.211495	0.2195012	0.03418536	0.0672277	0.040644	0.0390369	0.0117101	0.075363	0.0287245	0.0478737	0.00543732	0.144047	0.13317	0.101061	0.0908821	0.0114912	0.065774	0.137556	0.1303624	20.05065	0.207824	0.569167	1.04325	2.17975	0.0178138	0.363975	0.0649817	0.101036	0.419884	0.03231	0.1645478	0.7922466
92100	-56.49421	-81.96879	25.47458	69.00427	1.634804	0.0003001	0.0333336	0.0284425	0.0185364	0.0110627	0.0169739	0.210321	0.091427	0.04812092	0.02369596	0.0499331	0.111744	0.0242573	0.119291	0.112482	0.0976529	0.0175002	0.0019665	0.127581	0.00764173	0.0922837	0.00800266	0.0334608	0.163401	0.0328022	0.003921629	69.00427	0.245416	0.609558	1.05745	2.08758	0.0513167	0.460365	0.00447633	0.0494345	0.392749	0.0416577	0.02761759	0.1419975
92200	-58.84808	-84.22164	25.37356	32.27638	4.421163	0.0294695	0.0133223	0.0425575	0.059714	0.0237006	0.0519714	0.0412004	0.000138518	0.04170591	-0.02830518	0.210539	0.0919193	0.0486376	0.029612	0.0261283	0.0346213	0.00612006	0.0495934	0.0865342	0.0474377	0.0548289	0.0876543	0.0779305	0.126684	0.02176	0.07558973	32.27638	0.476102	0.78862	1.08413	1.65115	0.0140041	0.578398	0.00236606	0.138085	0.228486	0.0386611	0.04728455	1.598614
92300	-68.85257	-84.0826	15.23003	8.771897	4.221834	0.313151	0.00880119	0.0442151	0.500672	0.00100586	0.277893	0.155432	0.152887	0.2896321	0.08351214	0.0816887	0.0159681	0.126496	0.0136891	0.0476787	0.0673838	0.0108114	0.151888	0.102508	0.0442917	0.0461486	0.00711058	0.0214033	0.226693	0.0362411	0.02223022	8.771897	0.466148	0.782547	1.08431	1.667	0.0292075	0.43696	0.0162811	0.078565	0.38617	0.0528162	0.1057424	0.21023
92400	-59.77182	-81.54096	21.76913	10.50235	2.749075	0.00990066	0.0252459	0.0475068	0.163483	0.0495749	0.0825445	0.121231	0.30666	0.05943619	0.02587496	0.0592279	0.0602641	0.206902	0.0385639	0.146856	0.0288602	0.0563443	0.0390193	0.018786	0.00226797	0.0509395	0.0426806	0.0316475	0.204186	0.0134548	0.05301919	10.50235	0.368868	0.716615	1.08096	1.83356	0.0218432	0.373105	0.003199	0.193081	0.366942	0.0418294	0.07889416	0.6720294
92500	-62.70519	-91.18865	28.48346	18.348	3.088043	0.0581544	0.011654	0.0418713	0.0283463	0.00164895	0.0566416	0.0735869	0.0554918	0.04797959	0.05035915	0.135947	0.00729509	0.00165501	0.110903	0.116126	0.0817174	0.0401047	0.145372	0.0631252	0.0139191	0.128029	0.019215	0.0463723	0.0760402	0.0141782	0.03590723	18.348	0.39596	0.736289	1.08292	1.78483	0.0240569	0.637226	0.042957	0.0600608	0.20196	0.0337391	0.08626639	0.4162367
92600	-69.04048	-90.64808	21.6076	55.86196	0.8284748	0.158239	0.0404125	0.0829128	0.0774077	0.227653	0.0523651	0.152	0.0264079	0.1021677	0.01075135	0.0701411	0.0534361	0.0671724	0.0300941	0.0335689	0.128727	0.0681974	0.0507902	0.0742226	0.10312	0.0765234	0.0305321	0.0602974	0.146107	0.00707054	0.005800903	55.86196	0.101602	0.41835	0.964543	2.5155	0.0681233	0.409529	0.0377343	0.0565053	0.379887	0.0482209	0.01655225	0.3504601
92700	-51.53722	-81.51047	29.97325	92.88624	2.670716	0.00230091	0.0522915	0.0443581	0.00915643	0.0105661	0.0198116	0.0128742	0.0420215	0.03323182	0.02079748	0.123109	0.106795	0.0164204	0.0371716	0.0177441	0.0173561	0.0357276	0.00810685	0.0976923	0.104311	0.0987589	0.0870934	0.0164954	0.200672	0.0325461	0.0001328066	92.88624	0.362067	0.711496	1.08033	1.84611	0.00612046	0.378487	0.00689977	0.0814025	0.51401	0.0130807	0.02093029	0.006345186
92800	-63.37683	-83.93711	20.56029	12.27811	3.663127	0.00571435	0.00106224	0.0181526	0.0671883	0.304055	0.164251	0.116366	0.058974	0.05481465	0.02272127	0.160237	0.0182153	0.028295	0.0900021	0.107582	0.00381424	0.0457011	0.108884	0.144655	0.0165355	0.0637901	0.0269419	0.00800558	0.135302	0.0420394	0.06475725	12.27811	0.434841	0.76269	1.08428	1.71819	0.0895473	0.434254	0.013601	0.148928	0.283473	0.0301974	0.08747852	0.7402646
92900	-55.07956	-81.18622	26.10666	28.12508	1.423067	0.00479699	0.0234882	0.0108388	0.00921674	0.0151567	0.153851	0.0407112	0.110995	0.02279897	0.03751631	0.103672	0.0317865	0.0022053	0.00203124	0.0137055	0.0107437	0.00321325	0.0185571	0.100636	0.0216177	0.157628	0.0901732	0.0336988	0.325952	0.0843797	0.01599331	28.12508	0.21319	0.575229	1.04556	2.16602	0.0196233	0.42229	0.00634883	0.118941	0.414271	0.0185257	0.05350962	0.2988867
93000	-72.73981	-86.81966	14.07985	4.075772	1.70348	0.00446101	0.11154	0.630976	0.0833667	0.122561	0.0566038	0.83124	0.847621	0.3172309	0.2574892	0.0223352	0.200343	0.0144258	0.0473045	0.00337573	0.00622763	0.0148612	0.0393545	0.148646	0.0724517	0.201274	0.0365087	0.0142693	0.0882083	0.0904146	0.01454837	4.075772	0.255115	0.619259	1.06043	2.0652	0.0209834	0.338981	0.0353771	0.224002	0.332485	0.0481714	0.2720376	0.05347924
93100	-63.19094	-80.3579	17.16696	13.90811	4.596443	0.0525681	0.109662	0.0785872	0.389858	0.00969056	0.126641	0.0995467	0.279389	0.1651778	0.02445264	0.0843215	0.0570187	0.0283133	0.0736591	0.187304	0.0106559	0.0170644	0.0158791	0.0736907	0.0463462	0.100818	0.0448765	0.010604	0.208656	0.0407923	0.04880904	13.90811	0.484401	0.7936	1.08393	1.63807	0.077645	0.477868	0.000128837	0.0857651	0.307603	0.0509894	0.07326168	0.6662288
93200	-55.55521	-79.97026	24.41505	125.878	1.542443	0.00490109	0.00189776	0.0542514	0.00732516	0.0178129	0.127027	0.0650256	0.057669	0.06409177	0.0219878	0.0166277	0.0290601	0.0140549	0.140434	0.076775	0.0239815	0.0695098	0.0132524	0.192986	0.0365755	0.0161197	0.137078	0.00057483	0.184003	0.048967	0.0038134	125.878	0.231805	0.595472	1.05282	2.1199	0.0368375	0.40383	0.00395649	0.136925	0.389841	0.0286097	0.0258012	0.1477993
93300	-64.08162	-81.53616	17.45454	46.62553	3.167242	0.0384559	0.0476617	0.00366445	0.0147358	0.292556	0.233318	0.30334	0.00645732	0.1393422	0.009496348	0.0714754	0.108113	0.0211163	0.110505	0.0322552	0.00527722	0.0199088	0.0124364	0.0173988	0.104168	0.147294	0.0524955	0.00434032	0.14661	0.146605	0.007331586	46.62553	0.4018	0.740387	1.08323	1.77459	0.0446695	0.292711	0.00198316	0.150513	0.473424	0.0366989	0.01682793	0.4356795
93400	-55.12169	-80.079	24.95731	236.6025	2.380539	0.0388789	0.00031035	0.00980621	0.0082609	0.0898296	0.0435207	0.0310864	0.0310105	0.04761733	0.002291898	0.103944	0.0316129	0.0744908	0.0377835	0.0307142	0.0390487	0.0519113	0.0216288	0.172475	0.0742823	0.121036	0.0863956	0.000126159	0.151458	0.00309271	0.009052597	236.6025	0.33483	0.690208	1.07713	1.89783	0.0856909	0.36134	0.00252313	0.124887	0.355637	0.0699223	0.0113445	0.7979727
93500	-68.31106	-79.72463	11.41357	19.42453	3.178251	0.0970989	0.0657037	0.428774	0.00568033	0.109882	0.0414309	0.506406	0.515843	0.09747227	0.01757713	0.124206	0.0481583	0.00667096	0.0102218	0.0156366	0.0861835	0.0323521	0.0115713	0.0227286	0.0591122	0.160073	0.0282819	0.00550243	0.352116	0.0371846	0.01962474	19.42453	0.402598	0.740943	1.08327	1.77319	0.0586348	0.37543	0.00236837	0.106368	0.397555	0.0596439	0.03720187	0.5275203
93600	-65.54425	-85.03072	19.48647	103.8826	0.5207496	0.064817	0.0627357	0.103897	0.0319481	0.035056	0.0546914	0.0247885	0.320219	0.1373416	0.01026184	0.0727198	0.0834344	0.00257963	0.227636	0.19113	0.0928233	0.029336	0.000732298	0.0313535	0.0265949	0.0547863	0.0646077	0.00252179	0.0923994	0.0273449	0.02019205	103.8826	0.0372951	0.265246	0.834798	2.86266	0.0676345	0.363228	0.0133165	0.118472	0.360066	0.0772831	0.03045389	0.6630368
93700	-56.02379	-80.6847	24.66091	115.9513	3.381081	0.0215453	0.0950005	0.0155646	0.0314615	0.0258964	0.0460998	0.0245411	0.0289536	0.06454813	0.006324687	0.28049	0.0395891	0.0481643	0.0100268	0.0753898	0.0244573	0.0153946	0.0183339	0.0359231	0.00876899	0.00810979	0.0574712	0.0724754	0.272775	0.0326312	0.0005804564	115.9513	0.416751	0.75066	1.08384	1.74874	0.0227509	0.514141	0.0181702	0.120901	0.266205	0.0578313	0.006905144	0.08406146
93800	-64.87296	-86.24379	21.37083	101.5478	5.518263	0.0552725	0.0193055	0.0373804	0.0375378	0.00255457	0.0130915	0.0123362	0.0376443	0.06836018	-0.001497884	0.259288	0.0236666	0.0369381	0.0549009	0.00644479	0.0436336	0.116239	0.0122839	0.0919705	0.0401152	0.0479811	0.0206101	0.00239683	0.0468661	0.196666	0.04265374	101.5478	0.522276	0.815406	1.0823	1.58002	0.0249853	0.544748	0.025177	0.0940266	0.241291	0.0697727	0.04115585	1.036395
93900	-60.66025	-89.80647	29.14621	21.99262	1.049731	0.0174499	0.0194152	0.0361898	0.0428797	0.0570793	0.0193144	0.122866	0.0365444	0.05733482	0.0664153	0.0632946	0.233383	0.0120686	0.0402572	0.142854	0.00575353	0.0163849	0.0313704	0.00665227	0.0617885	0.00132052	0.130871	0.0721332	0.112787	0.0690813	0.0261021	21.99262	0.146769	0.491206	1.00778	2.35425	0.0216848	0.479289	0.00652597	0.156869	0.264936	0.0706954	0.0925174	0.2821318
94000	-68.047	-85.28493	17.23793	9.238466	2.340874	0.0206163	0.00661978	0.0579415	0.0188435	0.197704	0.0445105	0.178739	0.811871	0.19506	0.117851	0.01699	0.017428	0.273042	0.0385027	0.123483	0.0385514	0.119589	0.00351489	0.0228584	0.178101	0.00725656	0.0033815	0.0489306	0.101104	0.00726694	0.06401743	9.238466	0.330832	0.686971	1.07657	1.90562	0.0436803	0.451473	0.0255098	0.0724579	0.333122	0.073757	0.1818684	0.3519987
94100	-56.69858	-81.49117	24.79259	36.28633	4.835399	0.125954	0.00232424	0.00667203	0.0154302	0.0431702	0.0397114	0.00439245	0.0688396	0.07124546	0.02601811	0.242852	0.00813502	0.0145793	0.0282819	0.00569302	0.00339517	0.0819233	0.114185	0.048701	0.0160686	0.00822253	0.0233229	0.0245274	0.339145	0.0409677	0.0314217	36.28633	0.495094	0.799907	1.08358	1.62142	0.0599398	0.469426	0.009554	0.138692	0.261858	0.0605301	0.05743981	0.547037
94200	-70.30492	-85.2925	14.98757	7.703602	0.8119551	0.38134	0.390744	0.176306	0.299281	0.441554	0.0837014	0.637177	0.165244	0.2994442	0.0981558	0.0720155	0.161504	0.0678453	0.0521747	0.0695338	0.00869701	0.0121832	0.0163762	0.139661	0.159818	0.0170486	0.00574407	0.022492	0.100532	0.0943734	0.03722655	7.703602	0.0981	0.411903	0.960213	2.52978	0.0112178	0.422649	0.020169	0.136079	0.362994	0.0468906	0.1353824	0.2749735
94300	-60.61496	-85.22602	24.61107	23.45603	0.7737387	0.0124296	0.0377823	0.0860263	0.0277976	0.0552091	0.196507	0.0427255	0.0910353	0.07880181	0.0510379	0.0247026	0.0617536	0.0142327	0.0530905	0.0594165	0.0305525	0.0293933	0.0849308	0.103274	0.198969	0.00397651	0.015524	0.0137363	0.271479	0.0349675	0.02899554	23.45603	0.0899596	0.396342	0.949404	2.56429	0.0796652	0.42512	0.0212774	0.151758	0.266759	0.0554206	0.08003343	0.3622928
94400	-57.03474	-82.69925	25.66451	12.99425	3.314781	0.0466148	0.0627709	0.00194662	0.00845187	0.000530308	0.0251975	0.0254549	0.309911	0.05067127	0.0428254	0.154	0.0385778	0.0961255	0.00528495	0.0430416	0.0411723	0.0491757	0.0614905	0.105848	0.0591243	0.0755457	0.0541603	0.00118864	0.183104	0.0321615	0.05163559	12.99425	0.412237	0.747591	1.08368	1.75649	0.0421811	0.44407	0.0585124	0.0838052	0.317411	0.0540203	0.09446099	0.546634
94500	-54.28531	-78.49151	24.2062	189.4466	2.054981	0.0269765	0.0173891	0.00302773	0.0184406	0.0282056	0.0064361	0.129777	0.0971237	0.05266194	0.005072685	0.111436	0.0453909	0.0976285	0.090406	0.00765633	0.133308	0.0157791	0.00147575	0.054644	0.0394588	0.144233	0.0519154	0.0157171	0.118755	0.0721951	0.01023142	189.4466	0.299751	0.660736	1.07131	1.96821	0.0114962	0.420054	1.01904e-05	0.125128	0.421355	0.021957	0.01530411	0.6685409
94600	-62.13383	-78.60417	16.47034	37.55037	1.458611	0.014422	0.326014	0.0954433	0.164211	0.0751266	0.108364	0.0119344	0.488405	0.1258107	-0.007636998	0.0666832	0.0629537	0.066913	0.068479	0.0243152	0.0936709	0.0488021	0.00594859	0.108319	0.0482273	0.00399869	0.00971529	0.0155734	0.36401	0.01239	0.05197414	37.55037	0.218857	0.581519	1.0479	2.15173	0.0316304	0.434045	0.0123309	0.132734	0.361308	0.0279525	0.04433714	1.172248
94700	-63.46455	-80.62435	17.1598	24.77644	1.630854	0.268913	0.012121	0.0629317	0.0459489	0.0571926	0.638028	0.246031	0.0543792	0.1244214	0.02785897	0.103347	0.0567682	0.115868	0.0647664	0.00875634	0.104021	0.0146758	0.00684456	0.0604207	0.0645562	0.0864375	0.178657	0.00252255	0.119124	0.0132355	0.05926678	24.77644	0.244847	0.608981	1.05726	2.08891	0.0117651	0.347581	0.0135821	0.115922	0.470001	0.0411486	0.08712575	0.6802441
94800	-66.15138	-88.56683	22.41545	32.16517	1.601382	0.120643	0.0069664	0.0167207	0.135742	0.0494116	0.00984012	0.237059	0.213508	0.07173104	0.02968812	0.027738	0.0247689	0.0528999	0.0266811	0.00476087	0.089157	0.0101658	0.0247279	0.0854655	0.0689811	0.0118195	0.00371186	0.0341036	0.209688	0.325331	0.003468385	32.16517	0.240567	0.604605	1.05586	2.09897	0.051663	0.389484	0.00881924	0.159202	0.375565	0.0152673	0.03315651	0.1046065
94900	-64.72662	-83.53683	18.8102	36.83194	2.469313	0.0377025	0.0469235	0.0500451	0.110889	0.0676661	0.232526	0.00134576	0.452159	0.1489633	0.01651212	0.107829	0.00192597	0.116307	0.0221798	0.193132	0.0172317	0.0546453	0.00722701	0.0251095	0.0116937	0.253732	0.118557	0.00117612	0.0168555	0.052398	0.00530543	36.83194	0.343528	0.697148	1.07827	1.88105	0.0417504	0.36749	0.0111495	0.108331	0.381155	0.0901246	0.02181755	0.2431726
95000	-63.57446	-82.22756	18.65311	8.440027	2.515666	0.00196051	0.109314	0.0266224	0.0481231	0.0908408	0.0361895	0.010656	0.958844	0.1095453	0.01895274	0.278205	0.0389701	0.0350436	0.0291412	0.0213874	0.0206554	0.0558512	0.00786727	0.00738285	0.0398652	0.188231	0.0198527	0.034911	0.165977	0.0566589	0.03327018	8.440027	0.347937	0.700615	1.0788	1.87265	0.0723739	0.353823	0.00105529	0.0802312	0.42954	0.062976	0.05222292	0.6370801
95100	-52.64435	-78.04448	25.40013	104.0353	3.585232	0.00979662	0.0414246	0.0262812	0.087382	0.00111295	0.0716016	0.0245165	0.0144146	0.05022344	0.004640906	0.24914	0.00491363	0.0749142	0.0479902	0.0415103	0.0215852	0.0116843	0.0201098	0.101914	0.159674	0.0239728	0.0312018	0.0129274	0.173303	0.0251595	0.01293602	104.0353	0.430016	0.759523	1.0842	1.72626	0.0362006	0.46333	0.00800512	0.140005	0.312101	0.0403581	0.01757693	0.735966
