Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-698.4165	-567.6718	-130.7447	41.96184	1.431836	0.0354625	-0.01142432	0.102308	0.0430848	0.270207	0.00387681	0.0706224	0.0234115	1.59947e-05	0.0375139	0.075832	0.0491488	0.0221996	0.0785374	0.0572173	0.162168	0.00385634	0.107857	6	82.70824	0.02543252	0.214598	0.576803	1.04615	2.16244	0.12179	0.233443	0.161822	0.195431	0.209055	0.0784599	0.09643269	1.118469
100	-698.4883	-571.0192	-127.4691	8.996994	1.798836	0.05238613	-0.02027015	0.146893	0.0108016	0.0528294	0.0128941	0.151651	0.021281	0.0106064	0.0267304	0.0647213	0.059162	0.0304365	0.0642169	0.000490464	0.233524	0.113762	0.2014834	5	82.4896	0.02702298	0.268019	0.631762	1.06403	2.03619	0.113168	0.282558	0.15985	0.155099	0.177196	0.112129	0.1812132	1.111858
200	-675.956	-556.0487	-119.9073	10.20364	3.021204	0.03074823	-0.02827349	0.071857	0.025584	0.186359	0.0317757	0.177897	0.0247352	0.0380925	0.0352393	0.0378171	0.0567134	0.0132054	0.0957098	0.0292311	0.104408	0.0713757	0.1420317	7	82.2332	0.02113219	0.390896	0.732695	1.08262	1.79379	0.116649	0.194557	0.218181	0.158295	0.228367	0.0839503	0.1137582	1.24854
300	-696.5338	-555.0497	-141.4841	18.90201	1.992422	0.02293729	-0.01816685	0.0475077	0.0332271	0.299848	0.0740075	0.008048	0.0131319	0.028267	0.0165395	0.104757	0.0348612	0.0113165	0.116778	0.00784102	0.182766	0.0211029	0.1042424	5	78.42999	0.01283345	0.292368	0.654205	1.0698	1.98363	0.110733	0.22062	0.245841	0.126234	0.174102	0.122471	0.08607553	1.211057
400	-687.8514	-557.1181	-130.7333	16.4492	2.002438	0.03436784	0.01697382	0.0655708	0.0914059	0.300034	0.0441419	0.00736467	0.0221488	0.0278673	0.0266901	0.0140921	0.0295232	0.0301063	0.155394	0.0216733	0.03841	0.125578	0.09893958	6	83.98431	0.03734397	0.293566	0.655273	1.07005	1.98111	0.149326	0.244395	0.211535	0.143736	0.162338	0.0886704	0.1159134	0.8535646
500	-698.1531	-551.2366	-146.9165	53.64901	2.287073	0.0208938	-0.005254221	0.0531215	0.0840061	0.265559	0.0243846	0.0674747	0.00134417	0.0121607	0.0275584	0.0675667	0.0232707	0.0328501	0.0585768	0.028235	0.153561	0.100331	0.09097942	4	103.8376	0.01852749	0.325293	0.682437	1.07575	1.91652	0.150725	0.230753	0.224607	0.181093	0.141598	0.0712239	0.0857252	1.061291
600	-677.4675	-556.6696	-120.798	13.38734	3.336734	0.03071919	-0.004408943	0.0644295	0.0389558	0.227889	0.0251516	0.0308257	0.0347306	0.032127	0.0381889	0.0294422	0.0757132	0.0764087	0.0703751	0.0750929	0.0552143	0.125455	0.1648199	7	71.71455	0.032983	0.413744	0.748618	1.08374	1.7539	0.128405	0.220107	0.225652	0.109146	0.175346	0.141344	0.160411	1.027485
700	-708.5192	-559.3291	-149.1901	78.3193	1.366053	0.02799695	-0.02096495	0.127095	0.0298808	0.214634	0.00613688	0.0416651	0.0381424	0.059479	0.0243723	0.0863671	0.085218	0.0287637	0.0643452	0.0224245	0.09519	0.0762853	0.1765447	2	85.26687	0.01710632	0.203869	0.564628	1.04148	2.19002	0.215396	0.233794	0.158314	0.129414	0.162132	0.10095	0.1555797	1.134754
800	-678.7802	-558.2286	-120.5516	12.1653	2.442216	0.03236624	-0.01596966	0.108226	0.0180952	0.190114	0.0233556	0.141103	0.0268974	0.0182845	0.0270135	0.0761915	0.0893936	0.00913098	0.105441	0.00627712	0.024936	0.135541	0.2135136	5	64.9772	0.03003134	0.340909	0.695073	1.07794	1.88608	0.156646	0.208367	0.198892	0.130662	0.218199	0.0872341	0.197544	1.080841
900	-693.694	-560.7924	-132.9016	49.81715	1.574085	0.02606443	0.03849288	0.103647	0.0161047	0.285579	0.01113	0.00336361	0.0153342	0.0149367	0.0497741	0.0733365	0.0625477	0.0267145	0.10958	0.041101	0.106738	0.0801134	0.104074	6	114.9717	0.0181093	0.236543	0.600441	1.05449	2.10852	0.120835	0.233967	0.188994	0.160959	0.189641	0.105604	0.1425669	0.7300013
1000	-693.0814	-557.7254	-135.356	25.48356	2.619565	0.02190969	-0.007134507	0.102346	0.0501028	0.189119	0.00485419	0.0199608	0.0467124	0.0564489	0.0266389	0.0460678	0.0359725	0.0322403	0.16182	0.057229	0.113913	0.056575	0.09633514	6	86.87855	0.02913948	0.357507	0.708022	1.07986	1.85461	0.122129	0.204302	0.236168	0.112261	0.218817	0.106322	0.08920063	1.079983
1100	-672.9061	-556.5778	-116.3283	9.097591	1.936021	0.02797956	-0.02022967	0.0454622	0.0556716	0.165619	0.0286272	0.115059	0.0243991	0.0371588	0.0359493	0.0308032	0.0786425	0.0373565	0.128847	0.035748	0.11739	0.0632667	0.135365	8	73.60146	0.03935483	0.285516	0.648033	1.0683	1.99815	0.178736	0.304696	0.141324	0.0931387	0.201443	0.0806621	0.1151353	1.175703
1200	-686.9464	-548.987	-137.9594	8.930345	3.828151	0.02333219	-0.001924261	0.0959618	0.0417315	0.172538	0.0434163	0.0275048	0.0156286	0.110076	0.0353978	0.0502123	0.037448	0.0122027	0.113927	0.0416306	0.12281	0.0795148	0.1516721	6	118.753	0.01770338	0.444665	0.769049	1.08439	1.7019	0.158232	0.215712	0.16203	0.168482	0.22364	0.0719045	0.1497478	1.01285
1300	-677.9824	-553.9261	-124.0563	15.91598	2.634273	0.02728006	0.01477203	0.0480581	0.0993756	0.114201	0.0594826	0.0149008	0.049047	0.0329916	0.0148997	0.0905788	0.00685796	0.0459514	0.0785313	0.0144861	0.186056	0.144582	0.09407042	7	72.67909	0.0417371	0.358828	0.709032	1.08	1.85214	0.140351	0.220636	0.209321	0.194928	0.140963	0.0938017	0.1088425	0.8642806
1400	-681.5842	-542.8065	-138.7776	21.31205	3.705123	0.02127811	-0.02309187	0.0930395	0.0953194	0.255849	0.0262481	0.00162665	0.0150675	0.017704	0.024652	0.145331	0.0138405	0.0239677	0.0492096	0.0231942	0.115504	0.0994472	0.1487957	5	78.64188	0.02238219	0.437391	0.764352	1.08432	1.71394	0.152619	0.185875	0.22655	0.144909	0.211842	0.078205	0.1257038	1.183701
