Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-403.6172	-336.679	-66.93819	14.28689	1.783974	0.2017112	-0.06631946	0.0777016	0.0527703	0.0303465	0.0473865	0.000534457	0.00919936	0.262298	0.0183722	0.053522	0.0100286	0.319519	0.0310438	0.0436699	0.0431426	0.000464425	0.181038	1	51.02188	0.07421045	0.266049	0.629882	1.06351	2.04056	0.116294	0.18115	0.226215	0.108083	0.164952	0.203306	0.1147186	1.578106
100	-392.5853	-331.9958	-60.58952	12.20712	3.126341	0.2343919	0.01464138	0.0455735	0.109971	0.16558	0.0852063	0.00209736	0.000143168	0.059803	0.00957254	0.11176	0.0300105	0.0883102	0.00241834	0.0847375	0.164418	0.0404	0.1916066	2	52.31044	0.1228306	0.398806	0.738292	1.08307	1.77983	0.0983593	0.136231	0.28136	0.0738213	0.316539	0.0936898	0.206248	0.9290108
200	-402.007	-336.2488	-65.75823	13.98746	2.607883	0.2100707	-0.04490452	0.0108984	0.0870603	0.00236472	0.0253507	0.0133741	0.00577466	0.133147	0.0182481	0.0962676	0.0403918	0.362564	0.0301289	0.0539295	0.105248	0.0152522	0.4174024	1	55.99147	0.02537085	0.356452	0.707213	1.07975	1.85658	0.19717	0.164734	0.179212	0.0902193	0.191823	0.176842	0.3724979	1.12055
300	-394.085	-326.8756	-67.20939	15.27304	1.46296	0.3729726	-0.04918392	0.020284	0.079909	0.0757333	0.0278161	0.0147415	0.0154193	0.170863	0.00532161	0.108334	0.0219156	0.164856	0.0472566	0.0142463	0.2218	0.0115042	0.3486176	1	51.38953	0.0170341	0.219544	0.582273	1.04817	2.15001	0.16776	0.0889395	0.210209	0.0639741	0.343805	0.125312	0.2994337	1.164256
400	-384.2322	-325.9737	-58.25846	16.37548	3.168193	0.1836736	-0.05967223	0.00429348	0.00750224	0.107933	0.0741391	0.00562879	0.0487643	0.0911548	0.00504426	0.0534914	0.0533233	0.330146	0.0477088	0.0274578	0.134995	0.008418	0.23913	4	52.65352	0.06832468	0.401869	0.740435	1.08323	1.77447	0.199374	0.167567	0.208786	0.0773348	0.211793	0.135145	0.1794577	1.332514
500	-398.1099	-329.1473	-68.96264	26.37286	2.076522	0.3284387	0.02349814	0.0570995	0.0293657	0.0462595	0.156599	0.00740454	0.00473439	0.0365933	0.000194675	0.265374	0.0812173	0.211135	0.0100515	0.0216751	0.0571106	0.0151854	0.4152239	3	52.17474	0.03960603	0.302241	0.662912	1.07179	1.96306	0.165565	0.154627	0.235722	0.081408	0.255122	0.107556	0.4387221	0.9464396
600	-396.0109	-335.2471	-60.76377	12.59011	1.388245	0.1851201	-0.0122468	0.0210066	0.0567761	0.0560746	0.0808337	0.0518318	0.062989	0.131381	4.83793e-05	0.0882008	0.0247795	0.106477	0.0155868	0.163617	0.120059	0.0203378	0.2423546	1	52.80415	0.07508118	0.207531	0.568832	1.04312	2.18051	0.19457	0.159876	0.242026	0.0592345	0.25394	0.0903531	0.2301078	1.053222
700	-393.0117	-327.3727	-65.63897	11.33323	3.146432	0.2120635	0.124585	0.00275924	0.0584224	0.124046	0.165452	0.020673	0.0275771	0.0984014	0.0177518	0.189686	0.00488262	0.16492	0.00680265	0.0190598	0.0928729	0.00669419	0.1291262	0	52.11292	0.08628648	0.400282	0.739326	1.08315	1.77724	0.152644	0.171066	0.17587	0.079822	0.285162	0.135436	0.2537112	0.5089495
800	-391.7737	-332.4861	-59.28757	12.87583	2.60294	0.1960499	0.03588915	0.00134547	0.0678245	0.00563385	0.0185254	0.00347199	0.036911	0.114857	0.0135309	0.17822	0.0451866	0.121345	0.0116686	0.00164431	0.347923	0.0319128	0.3624244	2	52.22426	0.05633041	0.356004	0.706869	1.07971	1.85742	0.276916	0.117988	0.168627	0.0827001	0.263771	0.0899977	0.3983136	0.9098973
900	-388.3306	-326.269	-62.06153	13.52947	4.045207	0.3181821	0.0406707	0.0371532	0.0920256	0.107057	0.0629663	0.0145774	0.100585	0.0790877	0.000867966	0.0249325	0.0752135	0.266054	0.0386211	0.026437	0.0626213	0.011801	0.2657013	2	50.6706	0.08073757	0.456829	0.776758	1.08439	1.68202	0.163913	0.140545	0.214479	0.0810161	0.250109	0.149938	0.306372	0.8672506
