Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-211.1179	-141.2888	-69.82911	30.92423	3.627739	0.03682745	0.01119912	0.0202379	0.022966	0.080256	0.0516744	0.0687374	0.176427	0.0743922	0.0800304	0.0672754	0.211535	0.012922	0.0131388	0.0865832	0.0277856	0.00603836	0.1037468	3	68.69614	0.03352669	0.432665	0.761265	1.08425	1.72182	0.0536194	0.140584	0.0207654	0.65451	0.0310592	0.0994622	0.1149459	0.9025705
1	0	-206.3006	-143.1514	-63.14916	28.2231	2.140566	0.05079073	-0.04129218	0.0921254	0.0625371	0.102145	0.0914956	0.124996	0.0661358	0.0144287	0.00491902	0.0750556	0.128195	0.146223	0.057044	0.0148585	0.000817969	0.0190239	0.2554737	2	50.21551	0.05848827	0.309496	0.669175	1.07314	1.94819	0.0639989	0.112315	0.0328411	0.655076	0.0757032	0.0600653	0.2141815	1.192791
2	0	-205.3403	-141.5002	-63.84015	22.84075	3.611832	0.04856273	0.05986135	0.0995994	0.0325395	0.297427	0.0416964	0.00135241	0.00418981	0.112203	0.0329219	0.0977887	0.148024	0.0117072	0.0254362	0.0395078	0.0351852	0.0204215	0.1840732	2	51.67011	0.07432666	0.431678	0.760617	1.08423	1.72348	0.0937507	0.170207	0.05375	0.517435	0.11785	0.0470074	0.2439346	0.7546008
3	0	-208.7188	-148.6479	-60.07097	16.85151	2.266957	0.04115485	0.06379928	0.036771	0.157474	0.0832528	0.04961	0.0630063	0.0992222	0.0195578	0.0022563	0.0191064	0.10791	0.075282	0.108066	0.064571	0.0943529	0.0195613	0.2134571	2	53.64482	0.05187637	0.323187	0.680698	1.07543	1.92069	0.130083	0.274352	0.0573546	0.447605	0.0398701	0.0507349	0.2772563	0.7698907
4	0	-201.2235	-137.3901	-63.8334	21.62848	3.58815	0.05676819	-0.04990122	0.0867443	0.0364588	0.110678	0.00308306	0.0264057	0.0793871	0.0601337	0.000485043	0.0691566	0.187391	0.154389	0.0392539	0.144804	2.35e-05	0.00160623	0.2773165	3	53.95497	0.03460692	0.430199	0.759644	1.0842	1.72596	0.0618008	0.195387	0.0576917	0.556133	0.0465001	0.0824878	0.2274153	1.219428
5	0	-207.1469	-145.7272	-61.41971	14.92424	3.171406	0.02588444	-0.06429077	0.00240616	0.0952734	0.0706914	0.0248797	0.086597	0.114342	0.0229942	0.0101182	0.0692088	0.178464	0.20699	0.0503993	0.0301908	0.0150826	0.0223632	0.2865323	4	50.69248	0.08320892	0.402102	0.740597	1.08324	1.77406	0.0489616	0.237858	0.0262071	0.594923	0.0196498	0.0724003	0.2222415	1.289283
6	0	-207.4855	-147.0099	-60.47556	18.78683	1.861413	0.03072953	0.02749495	0.0199442	0.0405985	0.0862649	0.018321	0.00330901	0.171918	0.0838792	0.0427513	0.0308044	0.234144	0.129636	0.037891	0.0334335	0.0463325	0.0207726	0.3091333	2	54.27369	0.03190525	0.276151	0.639418	1.0661	2.01833	0.109036	0.121602	0.0143185	0.692545	0.0242932	0.0382057	0.3366282	0.9183225
7	0	-207.9932	-139.5321	-68.46103	33.07441	3.008879	0.07453696	-0.02531225	0.00918061	0.0319019	0.0545503	0.00701536	0.018161	0.140032	0.00320828	0.0176615	0.0397831	0.429752	0.0368884	0.0767612	0.0874534	0.0114213	0.0362291	0.235561	4	50.05761	0.04496935	0.389948	0.732018	1.08256	1.79547	0.073287	0.181694	0.0762568	0.531565	0.0607031	0.0764932	0.2102488	1.120392
8	0	-203.6995	-135.1103	-68.5892	38.49768	2.908466	0.03897134	0.03023459	0.0184217	0.0446476	0.0792712	0.107715	0.0199839	0.0789409	0.0319071	0.0075701	0.176411	0.0903482	0.0709596	0.034412	0.155185	0.0293052	0.0549221	0.1230826	3	54.24958	0.03533645	0.382054	0.726331	1.08202	1.80959	0.0566481	0.185159	0.0488945	0.633318	0.0258304	0.0501503	0.1533172	0.8027971
9	0	-205.7364	-139.6329	-66.10353	25.58719	5.613054	0.06010407	-0.03584295	0.065258	0.0011321	0.109305	0.0525162	0.0217792	0.139588	0.0357757	0.00814506	0.0716155	0.287368	0.0378266	0.00813533	0.0583933	0.013641	0.0895209	0.3599041	3	50.37925	0.04718279	0.525706	0.81731	1.0821	1.57488	0.0976154	0.201264	0.0505263	0.502204	0.0703833	0.0780073	0.3240611	1.110606
10	0	-200.0744	-140.0387	-60.03572	15.65281	3.383314	0.08144074	0.01327788	0.0222454	0.120688	0.0904635	0.066344	0.0730143	0.0921816	0.0218311	0.00052685	0.0293946	0.299666	0.00589406	0.0044619	0.0879104	0.0209805	0.0643982	0.3310862	5	50.41984	0.05258516	0.416902	0.750762	1.08385	1.74849	0.0513865	0.199271	0.0561838	0.591414	0.0180366	0.0837078	0.3443641	0.9614423
11	0	-203.9037	-136.9898	-66.9139	23.73067	3.359286	0.03969116	-0.009776496	0.0340617	0.0240765	0.0953286	0.00372604	0.0438628	0.0249633	0.0377311	0.0127254	0.0117822	0.302862	0.193234	0.0564768	0.106514	0.0356784	0.0169773	0.4259191	3	57.05751	0.04602101	0.415279	0.749662	1.08379	1.75126	0.0407332	0.192265	0.0214108	0.648811	0.0174339	0.0793467	0.4161426	1.023493
12	0	-203.4331	-139.7068	-63.72626	28.85082	1.50179	0.04571815	0.02183951	0.0346695	0.0486314	0.047808	0.069344	0.0282235	0.0335213	0.0473044	0.102293	0.108774	0.216055	0.0760071	0.0311588	0.14446	0.00493157	0.00681899	0.1792297	5	51.5466	0.0324615	0.225599	0.588854	1.05053	2.13502	0.132669	0.118447	0.05283	0.62688	0.0217614	0.0474125	0.2010692	0.8913831
13	0	-213.2858	-151.0492	-62.23663	14.98641	3.216098	0.06512265	-0.08179853	0.0955819	0.0655354	0.0868989	0.011016	0.0571814	0.00376734	0.0317334	0.0763867	0.0218404	0.118813	0.00519192	0.18672	0.18386	0.00605109	0.0494228	0.3753643	3	50.95191	0.0628546	0.405318	0.742832	1.08339	1.76846	0.0537102	0.144497	0.0261862	0.624996	0.0635079	0.0871026	0.2935657	1.278638
14	0	-208.146	-142.6014	-65.54456	28.56794	3.942032	0.03873915	-0.001395932	0.100528	0.0708735	0.0295145	0.108005	0.00598433	0.0748344	0.0472719	0.0306236	0.142442	0.0722325	0.0419479	0.0196783	0.0706999	0.0737655	0.111599	0.3056404	2	53.22544	0.03354634	0.451149	0.77318	1.08441	1.69126	0.12406	0.146014	0.0545317	0.573566	0.0458439	0.0559848	0.3042444	1.004588
15	0	-217.6407	-148.598	-69.04269	27.21641	5.095997	0.0473657	-0.03243737	0.0124326	0.0934166	0.125205	0.0144065	0.0249252	0.244327	0.0149752	0.099101	0.0341331	0.192415	0.00471852	0.0335847	0.00600011	0.047788	0.0525722	0.1666325	2	50.53424	0.06065525	0.506016	0.806224	1.08313	1.60463	0.0569627	0.19087	0.0255483	0.614222	0.0241636	0.0882334	0.1341952	1.241718
16	0	-208.907	-138.4139	-70.49311	35.40285	3.862541	0.04621786	0.03286783	0.0316998	0.0471431	0.108876	0.0297357	0.0740914	0.020195	0.0230504	0.0327506	0.0752608	0.170933	0.0673228	0.0528409	0.0725352	0.000955752	0.192609	0.1358902	4	60.6299	0.03471771	0.446648	0.770317	1.0844	1.69864	0.0605048	0.178575	0.0535041	0.643922	0.0425495	0.0209443	0.1687581	0.805237
17	0	-212.6983	-141.357	-71.34133	51.29536	2.008603	0.04630579	-0.05216429	0.0873398	0.0580114	0.0992622	0.0158982	0.0171968	0.0145085	0.0504035	0.0682005	0.0279078	0.0844752	0.164111	0.152577	0.0577239	0.100708	0.00167596	0.3237938	2	53.91151	0.01814151	0.2943	0.655925	1.0702	1.97957	0.0685298	0.219858	0.0395224	0.539573	0.0223177	0.110199	0.2716295	1.192042
18	0	-206.2602	-139.9047	-66.35548	32.83892	2.200502	0.03872552	0.08606663	0.00520884	0.325022	0.258405	0.0601783	0.0132764	0.034246	0.0242738	0.00735186	0.0326852	0.122027	0.00471495	0.0213745	0.0523674	0.03047	0.00839727	0.1741915	4	51.48022	0.02611643	0.316089	0.674771	1.07428	1.93486	0.0520539	0.131903	0.078816	0.624803	0.0265219	0.0859025	0.2602582	0.6693029
19	0	-220.8449	-150.6282	-70.2167	35.45289	2.04176	0.05720476	0.08931475	0.0576096	0.0641504	0.0157134	0.140487	0.0892425	0.0184539	0.044123	0.0795586	0.0573049	0.0719382	0.117709	0.0914833	0.0514383	0.077891	0.0228969	0.2946063	3	53.03371	0.03627591	0.298209	0.659382	1.071	1.97141	0.0712308	0.110514	0.0367363	0.695608	0.038453	0.0474579	0.383921	0.7673617
20	0	-205.3788	-146.926	-58.45282	12.62581	3.186135	0.05249297	0.06991554	0.0103739	0.0110749	0.124918	0.175668	0.0364247	0.01267	0.0475895	0.00466858	0.104152	0.174341	0.00884931	0.0579107	0.0927669	0.021753	0.116839	0.1383488	3	56.37817	0.05573778	0.403168	0.741339	1.08329	1.7722	0.0445814	0.223498	0.0185333	0.580383	0.0767895	0.0562147	0.2082643	0.6642942
21	0	-209.1696	-144.1014	-65.06819	19.7846	1.116693	0.06221632	0.02746629	0.013066	0.0495956	0.0506035	0.141772	0.0248728	0.0993863	0.00621075	0.0101168	0.0516292	0.220427	0.0746673	0.135989	0.0660222	6.10682e-05	0.0555803	0.1363063	3	57.66201	0.02487748	0.159632	0.509221	1.01693	2.31422	0.0635925	0.14018	0.0351511	0.705688	0.0169054	0.0384826	0.1637726	0.8322901
22	0	-203.0432	-137.4455	-65.59776	24.19359	5.991436	0.0684729	0.004091807	0.020432	0.0379501	0.121591	0.000616706	0.00648944	0.198083	0.0237603	0.0640628	0.0828236	0.185811	0.0281389	0.0850759	0.0801049	0.0619705	0.00308933	0.1774323	5	53.71776	0.08916118	0.538683	0.82441	1.08128	1.55563	0.0734926	0.256979	0.0353648	0.562012	0.0254169	0.0467351	0.1815241	0.9774586
