Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-402.4514	-278.5356	-123.9158	4.694241	3.248296	0.02908442	-0.02877205	0.00786483	0.0252513	0.0720728	0.226446	0.129128	0.0154393	0.0453287	0.0455627	0.00957849	0.0489058	0.0260316	0.153843	0.00753459	0.0467656	0.140248	0.3439848	6	50.14465	0.05778811	0.407603	0.744411	1.08349	1.76449	0.233391	0.338494	0.152965	0.116164	0.122897	0.0360889	0.3152128	1.091278
100	-408.4158	-277.1985	-131.2172	2.25744	4.95876	0.03990898	-0.01446397	0.0486385	0.00343516	0.0781904	0.23937	0.0214154	0.00850882	0.0517987	0.0408938	0.0442417	0.07407	0.132143	0.130605	0.0124959	0.0338333	0.0803598	0.2589634	8	57.5956	0.05856737	0.500356	0.802965	1.08337	1.61331	0.164276	0.413839	0.112384	0.0900331	0.137793	0.0816748	0.2444995	1.059157
200	-411.4844	-273.4794	-138.005	4.876945	2.442473	0.0210417	0.02684267	0.0100419	0.102215	0.0962342	0.121266	0.0134225	0.0362804	0.0475533	0.0501241	0.12669	0.0472426	0.0173408	0.218673	0.00682212	0.103475	0.002619	0.3514649	6	53.80845	0.04519143	0.340934	0.695093	1.07794	1.88603	0.225165	0.253483	0.117514	0.123098	0.188813	0.0919277	0.3783075	0.9290454
300	-417.6314	-278.4296	-139.2018	3.503733	5.629673	0.03692813	0.02553088	0.00208259	0.0849705	0.000672808	0.201338	0.0319904	0.0100861	0.109647	0.0251301	0.0425031	0.052628	0.0597352	0.111205	0.0826483	0.133854	0.0515095	0.2348557	7	55.19977	0.06707315	0.526299	0.817638	1.08207	1.57399	0.19713	0.410946	0.106341	0.0798813	0.151371	0.0543306	0.2603866	0.9019501
400	-417.3409	-284.593	-132.7479	2.848013	3.010563	0.03541961	-0.02064772	0.0141896	0.025632	0.0407167	0.0404818	0.018079	0.0468849	0.151195	0.0167371	0.141543	0.0947385	0.190664	0.120868	0.0276642	0.0335727	0.0370338	0.3257722	7	51.81606	0.04939251	0.390077	0.732111	1.08257	1.79524	0.173778	0.297739	0.166252	0.0881826	0.197305	0.0767422	0.3051245	1.06767
500	-407.0647	-267.5839	-139.4808	4.875464	3.397863	0.03191829	-0.01124081	0.0127626	0.0183229	0.108428	0.284802	0.0249123	0.0469984	0.0280749	0.0705959	0.0707983	0.045841	0.0535517	0.13647	0.0463673	0.0216262	0.0304487	0.2470977	9	57.85893	0.03640324	0.417877	0.751421	1.08388	1.74682	0.186321	0.309398	0.134413	0.0847833	0.201703	0.0833824	0.2358569	1.047659
600	-406.441	-273.1096	-133.3313	4.090988	3.304064	0.02891197	0.01366362	0.00500009	0.104934	0.0752174	0.0887267	0.0305504	0.0554432	0.133037	0.105859	0.0779852	0.0347912	0.00778145	0.0753493	0.139108	0.0376023	0.0286149	0.4330936	6	50.4819	0.03684397	0.411498	0.747085	1.08365	1.75776	0.25677	0.280458	0.145335	0.104315	0.120788	0.0923336	0.4467572	0.969416
700	-406.6072	-271.3596	-135.2476	5.729008	3.50618	0.02937554	0.03772333	0.00948957	0.0329758	0.0565269	0.110995	0.00603544	0.0133558	0.0364651	0.0330695	0.082863	0.220591	0.0615754	0.0693419	0.108408	0.0820811	0.0762268	0.3056489	9	54.24741	0.05538018	0.424989	0.756191	1.08408	1.73473	0.20634	0.358982	0.0991765	0.0774721	0.184457	0.0735717	0.3433723	0.8901387
800	-405.4992	-267.8061	-137.6931	5.053558	4.071915	0.03131783	-0.04985362	0.0149548	0.00446328	0.169786	0.2315	0.00776172	0.00251101	0.0424755	0.0543533	0.0249533	0.0279187	0.0542661	0.125709	0.0111953	0.132158	0.095994	0.3148022	8	50.52025	0.04603471	0.45827	0.77766	1.08438	1.67969	0.23202	0.276247	0.22182	0.0763895	0.139621	0.0539023	0.2649486	1.188163
900	-416.0789	-281.8073	-134.2716	3.501179	2.549609	0.04651384	-0.05681077	0.005619	0.0942139	0.0774619	0.270632	0.0070452	0.0170732	0.081983	0.0662219	0.123713	0.0287879	0.0963486	0.037905	0.0046354	0.0390061	0.0493547	0.2758131	6	53.7828	0.04785144	0.35111	0.703088	1.07917	1.86663	0.242284	0.237531	0.219918	0.0762235	0.172958	0.0510856	0.2190023	1.259407
