Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-630.3179	-508.9664	-121.3514	39.5831	3.63562	0.05934232	-0.01128376	0.0867478	0.319965	0.0254654	0.0110851	0.0186629	0.000290607	0.129288	0.0140256	0.0243165	0.019543	0.155245	0.0675949	0.0315982	0.0936799	0.00249256	0.25228	2	51.22565	0.07356392	0.433151	0.761584	1.08426	1.72101	0.158764	0.117676	0.0955209	0.337212	0.12761	0.163217	0.2409962	1.046821
100	-631.4921	-515.5109	-115.9812	21.2215	3.159395	0.07189987	-0.03463193	0.119966	0.100727	0.0622215	0.177268	0.00495929	0.00329696	0.099986	0.038544	0.0545709	0.00259558	0.0783518	0.0932188	0.0678393	0.0963341	0.000120403	0.3237657	2	62.3889	0.03766369	0.401229	0.739988	1.0832	1.77559	0.0969611	0.0991347	0.129735	0.391284	0.082389	0.200496	0.2891338	1.119778
200	-625.6783	-501.696	-123.9823	24.41867	1.00856	0.1274162	-0.003497354	0.0291687	0.292274	0.0496905	0.147451	0.0032785	0.06831	0.109442	0.152612	0.00657055	0.00888231	0.017117	0.0216567	0.0513464	0.0361174	0.00608279	0.2950046	0	55.57	0.03043155	0.138659	0.47931	1.0014	2.38063	0.141409	0.0813072	0.0974786	0.352723	0.128842	0.198241	0.2915073	1.011997
300	-630.1278	-512.6835	-117.4443	26.68135	1.360684	0.08506962	-0.052681	0.0611201	0.203121	0.000992998	0.0368486	0.0246809	0.0110716	0.0872821	0.034545	0.00879569	0.0485346	0.248803	0.023673	0.0326473	0.150534	0.0273504	0.2378085	2	50.10914	0.07180097	0.202977	0.563596	1.04107	2.19235	0.0894546	0.145082	0.08562	0.352652	0.0857339	0.241458	0.1851275	1.284566
400	-629.838	-513.127	-116.711	37.64751	2.606518	0.07478831	-0.006378159	0.0486093	0.318921	0.0397303	0.0797606	0.0105389	0.101834	0.0697774	0.0555176	0.00207166	0.0493266	0.0138406	0.0460984	0.0558777	0.103843	0.00425254	0.1796073	5	64.47356	0.05158402	0.356328	0.707118	1.07974	1.85681	0.159691	0.1155	0.0726178	0.359696	0.0897913	0.202704	0.1732292	1.036819
500	-628.7538	-514.0817	-114.6722	23.04365	1.4593	0.09772142	0.033491	0.0897713	0.179612	0.0437135	0.267052	0.00264694	0.0620494	0.159507	0.00404016	0.00990042	0.00791785	0.0120476	0.0444445	0.0425657	0.0677115	0.00701943	0.1834775	3	55.36228	0.09534781	0.218966	0.581639	1.04794	2.15146	0.0894318	0.114252	0.0564082	0.360311	0.094022	0.285575	0.2169685	0.8456412
600	-631.1222	-516.6148	-114.5074	25.97192	2.742567	0.08417161	0.004408655	0.0497172	0.193274	0.0392296	0.133301	0.00834512	0.0386493	0.117484	0.0190403	0.0207844	0.0617316	0.136592	0.019023	0.0498819	0.0994962	0.0134507	0.1860457	2	52.1808	0.05511936	0.368311	0.716199	1.08091	1.83458	0.0874698	0.195333	0.072749	0.349156	0.0999967	0.195295	0.1904544	0.9768519
700	-628.5622	-509.0458	-119.5164	43.97312	1.220885	0.1061372	0.05768528	0.0260225	0.138207	0.0278373	0.353729	5.15714e-05	0.00160912	0.0771596	0.110368	0.0294569	0.0341119	0.0152928	0.0323805	0.0792169	0.072857	0.00169862	0.135788	5	56.64667	0.02709234	0.178817	0.534382	1.02875	2.25805	0.0928475	0.0850744	0.0824759	0.370574	0.0953324	0.273696	0.1934733	0.7018438
800	-624.6936	-503.6941	-120.9995	30.76021	3.771519	0.07214779	-0.0419541	0.011169	0.184789	0.0607673	0.0955261	0.0253056	0.00647568	0.127542	0.0209989	8.7737e-05	0.0820217	0.135315	0.0841938	0.0417577	0.117497	0.00655294	0.3062046	3	50.83742	0.03732609	0.441353	0.766918	1.08436	1.70737	0.13736	0.122972	0.0684764	0.350383	0.132907	0.187902	0.2642506	1.158766
900	-617.176	-505.0382	-112.1378	34.14484	2.289676	0.09866888	-0.01078679	0.0862195	0.139835	0.0157903	0.0855709	0.00611662	0.0109657	0.123545	0.0347161	0.00332141	0.0678157	0.152646	0.0152785	0.0637903	0.19426	0.000130327	0.1806987	6	66.09793	0.04340484	0.325564	0.68266	1.0758	1.91598	0.150633	0.138952	0.0982498	0.34292	0.0980757	0.17117	0.1699119	1.063485
