Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-367.7782	-333.3783	-34.39989	4.494435	2.011498	0.2060736	0.2435516	0.0413333	0.0873293	0.000408029	0.0352663	0.0200576	0.100414	0.0414081	0.0372739	0.0537785	0.397396	0.0739176	0.0427787	0.00460796	0.0495449	0.0144853	0.5012204	2	5.419719	0.1472328	0.294643	0.656231	1.07027	1.97885	0.326122	0.136337	0.10674	0.0699508	0.222636	0.138215	0.744772	0.672985
100	-364.9005	-313.0284	-51.87203	17.23494	3.458086	0.08136644	-0.01309021	0.099059	0.105173	0.0816299	0.00886735	0.0106905	0.00869574	0.202834	0.063523	0.0192513	0.0338282	0.0890137	0.141409	0.0134392	0.0658159	0.0567701	0.2878822	2	19.75297	0.1137986	0.421864	0.754104	1.084	1.74003	0.256546	0.200391	0.123726	0.0663699	0.176998	0.175968	0.274792	1.047637
200	-363.7617	-314.5673	-49.1944	17.53414	2.934067	0.09499607	0.04979006	0.0486947	0.052668	0.0675875	0.00995433	0.046977	0.028216	0.0630601	0.011413	0.045778	0.00147053	0.304737	0.0286005	0.146719	0.139663	0.00446086	0.1349449	1	25.77158	0.03588105	0.384096	0.727811	1.08217	1.80592	0.213927	0.248277	0.145567	0.0925704	0.177596	0.122062	0.184735	0.7304784
300	-373.5393	-324.9003	-48.63899	17.73931	1.511012	0.1393943	-0.006796442	0.0364432	0.0638316	0.077951	0.0288033	0.00330185	0.00464138	0.052122	0.106589	0.045731	0.109085	0.0763799	0.0427633	0.218794	0.118691	0.0148731	0.1912871	1	18.34455	0.06327561	0.227019	0.590379	1.05106	2.13154	0.228477	0.376224	0.110469	0.0484131	0.138601	0.0978155	0.1844907	1.036839
400	-373.0175	-324.3293	-48.68817	10.68384	1.707063	0.135318	0.0471424	0.0817241	0.00211797	0.105156	0.00418708	0.0150653	0.284298	0.0616823	0.0563976	0.0128559	0.0151085	0.0378426	0.0612575	0.0886337	0.134211	0.0394635	0.188992	2	11.2256	0.05205264	0.255611	0.619748	1.06058	2.06406	0.278648	0.3451	0.077944	0.0685948	0.131212	0.0985016	0.2361343	0.8003577
500	-362.4365	-318.7158	-43.72069	8.445222	2.826995	0.1124373	0.09805667	0.048864	0.033592	0.00766149	0.0259591	0.029474	0.0433317	0.025508	0.0680626	0.0492061	0.0441265	0.104083	0.158553	0.0861787	0.1994	0.0759995	0.2884505	1	10.1959	0.08003283	0.375419	0.721476	1.08152	1.82159	0.216006	0.289692	0.122008	0.143854	0.131648	0.0967914	0.3865071	0.7463005
600	-366.9543	-324.8499	-42.1044	8.039425	1.550837	0.1459694	0.1132122	0.0679704	0.0695649	0.0836583	0.0469612	0.0785166	0.0945182	0.0752783	0.0331286	0.0664612	0.136136	0.0426191	0.0101685	0.0565509	0.0432123	0.0952552	0.2892283	2	11.15977	0.05871092	0.23307	0.596805	1.05327	2.11685	0.195014	0.331681	0.104609	0.14149	0.158798	0.0684079	0.4024406	0.7186858
700	-361.7457	-318.566	-43.17966	10.85867	3.091693	0.1080046	0.05937585	0.149266	0.0316478	0.0158925	0.0188763	0.0455835	0.0370011	0.0620005	0.0885651	0.0148535	0.0706913	0.0774916	0.0490168	0.230549	0.0788638	0.0297015	0.3085668	1	13.86438	0.06517303	0.396233	0.736482	1.08293	1.78435	0.171912	0.168294	0.219035	0.112417	0.121246	0.207097	0.3679427	0.8386275
800	-365.2807	-318.4249	-46.85579	9.520646	6.136377	0.1364187	0.1126908	0.0414518	0.067312	0.0468847	0.00648755	0.00479393	0.101817	0.0217368	0.0998525	0.0205955	0.42211	0.0465918	0.0434217	0.00474364	0.0682285	0.00397234	0.2713069	2	15.83124	0.06008219	0.543374	0.826938	1.08095	1.54874	0.256646	0.262114	0.0993547	0.129035	0.086749	0.166101	0.3839977	0.7065326
900	-362.0444	-322.4901	-39.55431	7.264473	4.636868	0.1532347	0.1600086	0.0855957	0.01866	0.137484	0.0715968	0.0168203	0.0339685	0.0453954	0.0949557	0.00898853	0.0191798	0.166947	0.0279805	0.111328	0.0527787	0.108322	0.334136	1	8.655879	0.1111652	0.486259	0.794704	1.08387	1.63517	0.247934	0.251376	0.104208	0.0633237	0.145762	0.187396	0.4941446	0.6761907
1000	-362.1595	-322.9866	-39.1729	5.612944	1.984191	0.2767402	-0.2236617	0.13304	0.087603	0.00722845	0.0918744	0.0229627	0.0230814	0.0696409	0.0596073	0.022473	0.107387	0.190896	0.0300879	0.0251354	0.113111	0.0158709	0.4840995	1	7.418781	0.05674921	0.29138	0.653322	1.06959	1.98571	0.194593	0.253479	0.0853207	0.187942	0.106259	0.172407	0.2604377	1.858792
1100	-365.5654	-318.726	-46.83942	11.95202	1.59268	0.09495214	-0.02679437	0.0588495	0.189589	0.0315289	0.0391666	0.00630492	0.0424289	0.0594038	0.0156799	0.030579	0.159072	0.143953	0.00809666	0.00339383	0.0435657	0.168387	0.3429954	1	17.39841	0.06680919	0.239291	0.60329	1.05543	2.10199	0.227929	0.238652	0.0764042	0.16782	0.161095	0.1281	0.316201	1.084738
1200	-358.7722	-320.5118	-38.26041	8.572355	1.418853	0.1511254	0.09510352	0.0840526	0.0665998	0.0250522	0.0418622	0.0477427	0.0676777	0.0630462	0.0191817	0.00357136	0.160707	0.105821	0.122185	0.0470851	0.0906469	0.054769	0.1952354	3	11.82924	0.1153912	0.21251	0.574467	1.04528	2.16774	0.272265	0.291338	0.0863913	0.11122	0.132431	0.106355	0.2903389	0.6724396
