Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-161.3616	-140.2871	-21.07447	10.77684	3.331514	0.400324	0.0434118	0.0198871	0.279035	0.0420564	0.0776061	0.134629	0.112077	0.232672	0.294553	0.00286556	0.105811	0.132903	0.0219401	0.0357236	0.0416367	0.0343848	0.0297017	0.058057	0.02814	0.584901	0.0124138	0.1079394	0.02164756	0.0782284	0.116342	0.0624663	0.126505	0.140807	0.0600948	0.0126712	0.0404609	0.0877419	0.0768186	0.00533039	0.00570152	0.0181252	0.0135404	0.155167	0.3764652	5	10.94856	0.12667	0.413387	0.748375	1.08373	1.75451	0.103507	0.185984	0.0226238	0.608607	0.0341252	0.0451527	0.3981128	0.9456246
100	-155.5644	-139.2704	-16.29404	5.813937	4.063176	0.27114	0.176914	0.00330378	0.0901158	0.0319956	0.258256	0.04944	0.0297261	0.155178	0.0419487	0.0530026	0.155396	0.130624	0.000836666	0.00709743	0.00923919	0.28614	0.0435244	0.360024	0.0744448	0.51676	0.157033	0.1195142	-0.02848849	0.0682302	0.0761828	0.0811373	0.0287554	0.0412956	0.0463313	0.0597775	0.0100718	0.122095	0.056784	0.104978	0.018856	0.072798	0.072774	0.139933	0.525485	3	9.486432	0.1506584	0.457799	0.777366	1.08439	1.68045	0.0730839	0.207348	0.0462849	0.604542	0.0211032	0.0476372	0.4969965	1.057321
200	-164.6365	-136.9824	-27.65418	7.204022	3.435957	0.00923773	0.604265	0.16624	0.013237	0.00619956	0.445711	0.00146252	0.0104477	0.17644	0.150784	0.27419	0.0436803	0.0336344	0.247251	0.297567	0.217613	0.316019	0.00809782	0.0640348	1.28867	0.078514	1.14586	0.1959883	0.2924935	0.140473	0.0343887	0.12186	0.0552281	0.00220454	0.0570441	0.0135985	0.0702829	0.100587	0.221287	0.053053	0.00565972	0.00300309	0.0566791	0.0646515	0.2490194	3	7.23834	0.1770096	0.420409	0.753127	1.08396	1.7425	0.0622904	0.134058	0.0471084	0.641654	0.037076	0.0778134	0.5415129	0.4598587
300	-164.2553	-139.03	-25.22527	5.222214	3.031318	0.150294	0.0471139	0.0128907	0.0670134	0.17523	0.991788	0.013147	0.0185449	0.251412	0.498826	0.148255	0.0953303	0.0715788	0.205056	0.270519	0.235235	0.230929	0.0100203	0.00344426	0.620442	1.11072	0.2563	0.2739452	0.2369245	0.0110523	0.153375	0.187489	0.000500132	0.0475323	0.0694897	0.0680714	0.110512	0.000558377	0.193078	0.00475601	0.0614828	0.0675213	0.00256634	0.0220162	0.3353149	5	5.314073	0.3038713	0.39167	0.733247	1.08267	1.79242	0.138877	0.157422	0.056246	0.47172	0.0831058	0.0926281	0.5722393	0.5859696
400	-157.7833	-134.7783	-23.00504	5.416428	3.60995	0.0263975	0.247127	0.000224791	0.0987955	0.0268582	0.164	0.0113957	0.0250523	0.12983	0.0466694	0.0340932	0.284001	0.186532	0.0347635	0.172787	0.247642	0.0533599	0.0061103	0.00793051	0.342868	1.11344	0.502465	0.1965967	-0.01216095	0.0584165	0.00932075	0.110949	0.0660463	0.0206641	0.0709619	0.00503281	0.00762967	0.0339837	0.509556	0.0199743	3.33577e-05	0.0274633	0.0124113	0.0475566	0.6664211	3	7.364929	0.1812273	0.431561	0.76054	1.08423	1.72367	0.111125	0.102232	0.0445056	0.603437	0.0782723	0.0604275	0.6542601	1.018587
500	-164.8134	-137.3671	-27.44627	7.309479	3.096113	0.0428678	0.0162197	0.0193777	0.0292786	0.122133	0.731369	0.0948509	0.00237504	0.627356	0.111356	0.387545	0.0495449	0.178675	0.013998	0.0308843	0.301944	0.135572	0.00701043	0.00892476	0.0674177	0.599573	0.239409	0.1573294	0.07663162	0.0219714	0.0441223	0.163607	0.0827897	0.00484307	0.0251228	0.0306581	0.0286637	0.0881947	0.180918	0.0167778	0.0678067	0.159353	0.023794	0.0613777	0.1397639	3	8.155058	0.2411732	0.396563	0.736714	1.08295	1.78377	0.0596162	0.121433	0.0346772	0.557396	0.0254071	0.20147	0.2163956	0.6458725
600	-168.3052	-141.9339	-26.37129	8.561209	1.299279	0.0668524	0.285652	0.0147482	0.0152746	0.0428662	0.186189	0.17464	0.0451282	0.31105	0.491162	0.0069567	0.23464	0.0587466	0.602175	0.251837	0.375156	0.360197	0.0218078	0.0271938	0.131632	0.171942	0.370513	0.1730265	0.05881625	0.0481494	0.0422798	0.129838	0.0227313	0.107396	0.013039	0.0731444	0.0459595	0.248813	0.106098	0.0151794	0.00530986	0.129678	0.0121744	0.000209955	0.4067178	4	10.11744	0.1670717	0.192585	0.551338	1.03608	2.21999	0.0735166	0.136499	0.0576756	0.69052	0.0187168	0.023072	0.465534	0.8736585
700	-144.8843	-131.2832	-13.60111	10.98225	3.848216	0.154891	0.0279257	0.0897745	0.00380423	0.0124053	0.0126143	0.04387	0.00403345	0.383752	0.209958	0.029427	0.0459826	9.05282e-05	0.0184707	0.00691818	0.00901332	0.240654	0.00539302	0.344429	0.00930787	0.0482736	0.199718	0.07410691	0.1410874	0.0212076	0.014061	0.142067	0.116085	0.000396787	0.0645921	0.0237427	0.0676287	0.0325889	0.1863	0.102409	0.0148124	0.123842	0.0558504	0.0344165	0.2673634	4	16.78018	0.1275315	0.445825	0.769791	1.08439	1.69999	0.056963	0.169987	0.0613017	0.608109	0.0488181	0.0548211	0.4084509	0.6545792
800	-175.0584	-142.1233	-32.93513	4.50078	4.071728	0.0209077	0.137667	0.0667312	0.0323235	0.123095	0.195864	1.69921	0.0971543	0.0883399	0.228719	0.190072	0.0970212	1.17601	0.14833	0.211233	0.325094	0.748639	0.0349183	0.251288	0.0592888	0.0376329	0.0482338	0.2752133	-0.2325991	0.00969491	0.0871379	0.13918	0.17357	0.0373584	0.0684512	0.0545673	0.0328457	0.144954	0.112515	0.0309285	0.0437668	0.0263531	0.0370477	0.00162854	0.925231	4	6.847644	0.1380866	0.45826	0.777654	1.08438	1.6797	0.0920596	0.162541	0.0384854	0.566959	0.0145826	0.125372	0.6926318	1.335819
900	-169.9525	-137.2454	-32.70704	4.26065	3.906351	0.517935	0.704602	0.0089046	0.0655101	0.366145	0.0868586	0.0324652	0.147425	0.0566833	0.517834	0.390619	0.0260589	0.078562	0.0235292	0.177129	1.42815	0.00864714	0.904274	0.0196034	1.05339	0.0269288	0.253733	0.359456	-0.3452101	0.0962764	0.0754741	0.0767744	0.150637	0.0393953	0.000935299	0.0152544	0.0117883	0.115433	0.0724721	0.0636388	0.0734907	0.0999819	0.0038372	0.104611	0.7248951	5	5.550307	0.2960919	0.449143	0.771907	1.0844	1.69455	0.0714272	0.198492	0.0556503	0.561752	0.0267409	0.0859381	0.379685	1.909201
