Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-134.1686	-123.6221	-10.54649	3.073172	4.324692	0.352048	-0.1545106	0.0175197	0.106164	0.138231	0.0164175	0.0441306	0.00571091	0.141241	0.112466	0.00970084	0.13758	0.0182518	0.233106	0.00489608	0.00276937	0.0118144	0.5782848	0	4.280263	0.4343869	0.471356	0.785738	1.08423	1.65868	0.133318	0.206785	0.0630725	0.426335	0.0289451	0.141545	0.4237741	1.364606
1	0	-131.4339	-118.2855	-13.14835	8.219803	1.054162	0.1476605	-0.2835713	0.0243075	0.0660861	0.0459499	0.115995	0.0746705	0.0168786	0.0443872	0.0844441	0.00551532	0.0901382	0.0131356	0.220746	0.0522481	0.00821257	0.137286	0.4759854	0	10.31846	0.12994	0.147632	0.492447	1.00842	2.3515	0.106989	0.20837	0.0356709	0.520068	0.0277632	0.101138	0.1924141	2.473755
2	0	-129.1785	-123.797	-5.381461	4.59792	0.4311067	0.1910338	-0.2522459	0.0541407	0.122112	0.0347403	0.00648047	0.0035845	0.0787655	0.126741	0.0020332	0.0923645	0.102991	0.0631697	0.0355074	0.112738	0.0139169	0.150715	0.3891879	0	4.692439	0.2378729	0.0214459	0.204587	0.762861	3.01111	0.105936	0.1185	0.0540477	0.560434	0.0103856	0.150696	0.136942	2.841991
3	0	-128.4574	-119.8046	-8.652742	6.422038	0.4617363	0.1089171	-0.1510525	0.0866929	0.207375	0.0961746	0.0561617	0.0129781	0.0186865	0.0318676	0.0298811	0.00927283	0.0743263	0.0141941	0.168541	0.0599815	0.0477833	0.0860829	0.3885836	0	11.14755	0.1090507	0.0265344	0.226204	0.790298	2.95696	0.0900966	0.118259	0.0659971	0.607789	0.0282438	0.0896146	0.2375312	1.635927
4	0	-131.9598	-122.9526	-9.007205	4.776564	0.7981733	0.3388762	-0.001089323	0.0224816	0.160969	0.119756	0.04274	0.0153472	0.0806765	0.0631462	0.0777943	0.0159985	0.0166989	0.0101052	0.10645	0.00142297	0.260103	0.00631089	0.2460946	0	5.705926	0.175805	0.09517	0.406398	0.956447	2.54199	0.0673685	0.209378	0.0623299	0.483288	0.0432506	0.134385	0.2450053	1.004446
5	0	-136.5106	-127.5254	-8.985292	4.984804	0.4305317	0.08535975	0.1776996	0.154994	0.0297833	0.135305	0.0305154	0.108725	0.0174905	0.0871813	0.0298462	0.0175808	0.0738044	0.00777065	0.025407	0.00765607	0.215509	0.0584321	0.23287	0	6.53359	0.1507558	0.0213542	0.204173	0.762313	3.01216	0.090755	0.197609	0.130663	0.483623	0.0826608	0.0146898	0.4105696	0.5671877
6	0	-130.7891	-120.2359	-10.55324	5.182802	1.506261	0.09072551	0.1162092	0.00345912	0.00289598	0.217889	0.0100351	0.0773425	0.0946045	0.168094	0.0162811	0.0222124	0.147826	0.114816	0.0241512	0.0391496	0.038498	0.0227462	0.1655283	0	5.32736	0.4691136	0.226288	0.589595	1.05079	2.13333	0.124642	0.106083	0.0901572	0.512057	0.0570731	0.109987	0.2817376	0.5875267
7	0	-127.3711	-118.0099	-9.361191	4.452503	1.854673	0.2002066	0.05339012	0.0775485	0.0217704	0.164451	0.104603	0.00283766	0.0399103	0.0847652	0.0144043	0.00733465	0.146481	0.0679509	0.0229727	0.136696	0.0415213	0.0667537	0.3240512	0	7.92928	0.2816406	0.275287	0.638613	1.06589	2.02021	0.0586985	0.181705	0.0774537	0.523655	0.0206125	0.137876	0.3774414	0.8585472
8	0	-130.6294	-121.9444	-8.685016	3.39191	1.386875	0.2063426	-0.1492041	0.0389956	0.085991	0.070637	0.0301653	0.0832464	0.302144	0.0738993	0.0655585	0.0496428	0.0514499	0.0193424	0.00814327	0.0157425	0.050388	0.0546543	0.503783	0	7.60993	0.176079	0.207306	0.568576	1.04302	2.18109	0.110354	0.111384	0.0786172	0.545424	0.0283877	0.125833	0.3545789	1.420792
9	0	-127.0566	-117.7861	-9.270493	5.084709	2.292809	0.1362669	0.1917905	0.0988356	0.0226818	0.0842643	0.150635	0.0357254	0.00317976	0.120285	0.0362489	0.0244634	0.133511	0.147886	0.121002	4.93585e-05	0.0080718	0.0131599	0.2282668	0	7.563124	0.3294542	0.32589	0.682929	1.07585	1.91534	0.0751301	0.193069	0.0737236	0.526859	0.0534619	0.0777559	0.4200574	0.5434182
