Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-445.2622	-335.4933	-109.769	13.77003	7.777584	0.1001241	0.1314757	0.0841554	0.0404388	0.0648422	0.074996	0.0405138	0.0142693	0.0446866	0.0197787	0.0691802	0.00603337	0.202539	0.0706719	0.147348	0.118563	0.00198396	0.2814764	10	13.89921	0.10629	0.587981	0.849995	1.07715	1.48487	0.213972	0.31119	0.068729	0.076123	0.132846	0.19714	0.4129521	0.68162
1	0	-439.322	-335.7088	-103.6132	12.9668	3.873911	0.1005643	0.05277993	0.137454	0.113546	0.00710433	0.0135708	0.00777327	0.00637525	0.0972515	0.0434829	0.155955	0.0365905	0.177022	0.0190543	0.109194	0.0663603	0.00926608	0.5719461	8	14.49823	0.1736804	0.447299	0.770733	1.0844	1.69757	0.272344	0.224347	0.0991817	0.0772666	0.229389	0.0974722	0.6247261	0.9155151
2	0	-439.134	-339.9198	-99.21419	10.60756	5.970685	0.1195804	0.1409752	0.0510975	0.0575357	0.00933687	0.0378486	0.138085	0.0107224	0.105504	0.0131527	0.0830121	0.0537827	0.251267	0.0433965	0.0693412	0.0715168	0.00440152	0.3333646	8	11.15428	0.1313259	0.537999	0.82404	1.08132	1.55664	0.194064	0.406842	0.110966	0.0823949	0.135299	0.0704347	0.4743398	0.702797
3	0	-437.4226	-332.5379	-104.8847	15.27201	2.4022	0.126821	0.1163872	0.0483401	0.0057094	0.0178023	0.0178829	0.0659451	0.00984563	0.211023	0.0231288	0.228549	0.0508068	0.175952	0.0122294	0.00989322	0.0455669	0.0773259	0.3204177	9	21.72619	0.07880594	0.336984	0.69194	1.07743	1.89365	0.355873	0.233587	0.115601	0.0666841	0.153448	0.0748081	0.4368049	0.7335487
4	0	-444.1392	-335.2615	-108.8777	16.18573	1.570349	0.06454714	0.08770845	0.0620542	0.0286906	0.0856686	0.0344737	0.0573015	0.000989833	0.0844263	0.00943756	0.0374686	0.0135045	0.128527	0.0281959	0.249559	0.128526	0.0511761	0.3029025	7	20.56199	0.06062957	0.235988	0.599862	1.0543	2.10985	0.204668	0.324185	0.125893	0.0616861	0.166231	0.117337	0.390611	0.7754583
5	0	-440.1381	-330.0841	-110.0539	14.79326	3.668098	0.08412579	0.02913585	0.0985703	0.0315969	0.00158343	0.0201729	0.0414069	0.00214693	0.209345	0.0144332	0.073987	0.019331	0.219676	0.0463656	0.128106	0.0923656	0.000913033	0.5250277	6	16.19177	0.07225798	0.435145	0.762888	1.08429	1.71768	0.194261	0.239108	0.141842	0.069452	0.183788	0.171549	0.5541635	0.9474237
6	0	-446.4829	-338.3356	-108.1473	15.21592	3.552802	0.06370012	-0.03559592	0.0615975	0.0524012	0.0749381	0.0277952	0.0214005	0.00514393	0.146512	0.0601329	0.103922	0.00668683	0.148831	0.0507799	0.0543925	0.124384	0.0610815	0.3683348	6	16.84242	0.09049005	0.42797	0.758171	1.08415	1.7297	0.240735	0.261215	0.109284	0.113662	0.170251	0.104854	0.3327389	1.106979
7	0	-442.7987	-346.4012	-96.39752	10.52801	2.166811	0.1879801	-0.01932369	0.079407	0.102491	0.0267888	0.0203663	0.0715573	0.0334161	0.108484	0.00510363	0.0511484	0.0036821	0.207505	0.00320467	0.0910907	0.152413	0.0433416	0.5215777	9	13.03455	0.1466828	0.312406	0.671656	1.07365	1.94229	0.193085	0.344998	0.0644665	0.111368	0.176062	0.110022	0.502254	1.038474
8	0	-444.0457	-336.4569	-107.5888	13.32593	3.210308	0.07108953	0.06331256	0.0459247	0.0697187	0.0126365	0.0308982	0.0159865	0.00483609	0.121537	0.0439719	0.100996	0.0941127	0.221602	0.071533	0.0727348	0.0611639	0.0323478	0.4042856	8	20.08122	0.06167925	0.404904	0.742545	1.08337	1.76918	0.360207	0.251303	0.0872476	0.087214	0.114367	0.0996612	0.4675981	0.8646005
9	0	-447.4914	-336.5228	-110.9686	13.30532	4.250152	0.1012031	0.128561	0.133543	0.018119	0.0355575	0.0610313	0.0835565	0.0130784	0.0506584	0.0229722	0.0860889	0.0337704	0.111396	0.00227912	0.236226	0.101073	0.0106506	0.3933144	7	25.72388	0.05888274	0.467598	0.783438	1.08429	1.66468	0.171992	0.273236	0.146578	0.0994146	0.180576	0.128203	0.5218754	0.7536557
