Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-678.9091	-536.2414	-142.6676	17.91801	2.783531	0.02827832	-0.004897359	0.0151649	0.0879905	0.132879	0.0701112	0.00453011	0.000688845	0.0824442	0.0057681	0.0896619	0.0519219	0.0980034	0.0931728	0.0345259	0.192668	0.0404703	0.1738358	3	104.0019	0.01057782	0.37179	0.718792	1.08122	1.8282	0.16419	0.299089	0.177308	0.102978	0.180487	0.0759488	0.1689384	1.028989
1	0	-679.1197	-552.1883	-126.9315	53.17677	2.173865	0.03701739	0.002493714	0.00873537	0.194667	0.0811176	0.0702971	0.129851	0.00364633	0.0900076	0.00301673	0.0236927	0.149673	0.0784977	0.0511124	0.00794502	0.0538874	0.0538535	0.1649992	6	83.81902	0.02646039	0.313182	0.672314	1.07379	1.94072	0.150485	0.290245	0.140501	0.119159	0.216495	0.0831145	0.1674929	0.9851115
2	0	-698.8215	-554.331	-144.4906	20.03462	1.990206	0.04313138	-0.02286188	0.00211322	0.0714287	0.11327	0.0784812	0.124475	0.00842533	0.0678543	0.0145725	0.0347972	0.0497901	0.0962649	0.112858	0.0178768	0.198103	0.00968975	0.1690828	3	93.90618	0.00620019	0.292103	0.653968	1.06974	1.98419	0.125565	0.308725	0.188722	0.139339	0.161424	0.0762249	0.1462209	1.156352
3	0	-688.4889	-547.4471	-141.0419	90.88985	2.702671	0.03215423	0.001497952	0.0286331	0.145183	0.176388	0.0302551	0.0240659	0.00277112	0.0822066	0.00527966	0.0136606	0.0504084	0.0893652	0.0503904	0.0413967	0.250225	0.0097718	0.1291098	4	100.3235	0.01731174	0.364867	0.713613	1.08059	1.84093	0.135173	0.175356	0.17152	0.170401	0.194586	0.152964	0.1306078	0.9885309
4	0	-678.5947	-544.568	-134.0267	7.160135	1.597819	0.03468416	0.006499994	0.00676562	0.0575972	0.219521	0.0440149	0.119346	0.000535345	0.0769703	0.00966675	0.0648226	0.0218343	0.0504662	0.0432385	0.0577292	0.211046	0.0164456	0.1625441	4	96.60182	0.01379655	0.240046	0.604068	1.05568	2.1002	0.174119	0.25366	0.213058	0.0967567	0.186067	0.0763385	0.1690441	0.9615485
5	0	-691.062	-549.6655	-141.3965	3.54447	4.405836	0.02840684	-0.01562077	0.0188433	0.0517627	0.200397	0.0630033	0.0817798	0.00243801	0.0494341	0.0141955	0.0800986	0.0321362	0.0589028	0.0730578	0.0617028	0.191986	0.020262	0.1221632	3	91.55422	0.018762	0.475356	0.788169	1.08415	1.65233	0.103441	0.26966	0.126641	0.192671	0.218277	0.0893119	0.1065424	1.146615
6	0	-695.4166	-539.2046	-156.2121	9.219012	3.041389	0.02468629	0.03508691	0.0174331	0.159991	0.0518306	0.0473143	0.0235549	0.000121725	0.143094	0.0121137	0.0456728	0.134889	0.0510745	0.119268	0.0413642	0.105594	0.0466831	0.1855455	2	92.81908	0.01242293	0.392439	0.733794	1.08271	1.79105	0.16521	0.307477	0.152317	0.117941	0.160671	0.096383	0.2206324	0.8409712
7	0	-692.3876	-548.0189	-144.3687	5.460361	2.089304	0.02812334	0.01784743	0.0162178	0.0592304	0.0762254	0.0073582	0.097916	0.00058668	0.100455	0.0192569	0.0300017	0.0813584	0.0416521	0.0794536	0.0370498	0.246012	0.107226	0.1427662	1	92.99184	0.01191284	0.303707	0.664186	1.07207	1.96004	0.141222	0.259605	0.20849	0.0910059	0.221996	0.0776808	0.1606137	0.8888798
8	0	-674.843	-540.4355	-134.4075	15.87604	1.866767	0.03573312	0.004957447	0.0103167	0.0206044	0.165218	0.0214236	0.105107	0.00102079	0.0887	0.00846852	0.0179861	0.0815286	0.0860868	0.114496	0.034612	0.185858	0.058574	0.1307721	5	92.26488	0.01659412	0.276835	0.640054	1.06627	2.01684	0.181913	0.257439	0.183404	0.108273	0.2034	0.0655713	0.1357296	0.9634756
9	0	-679.3181	-548.0672	-131.2509	7.026267	2.494698	0.03824661	0.01479353	0.00145204	0.0194161	0.0840261	0.0419061	0.099249	0.00817965	0.0395725	0.00271337	0.125396	0.0254894	0.0163386	0.178966	0.0218893	0.242113	0.0932932	0.1422726	7	86.13667	0.01088535	0.345953	0.699059	1.07857	1.87642	0.166316	0.176949	0.188331	0.128857	0.252662	0.0868855	0.1570662	0.9058134
