Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-405.6168	-274.7813	-130.8355	3.057942	4.249002	0.02658328	0.00581862	0.0227541	0.0166719	0.108688	0.0283548	0.0600365	0.0139038	0.103681	0.0419806	0.205697	0.124134	0.103901	0.0949501	0.0175697	0.0542467	0.00343046	0.3688034	9	56.91231	0.04585962	0.467539	0.783402	1.08429	1.66477	0.303395	0.275696	0.139877	0.0526786	0.181089	0.0472646	0.3746221	0.984468
100	-401.1428	-281.3957	-119.7471	3.577381	2.631244	0.04725576	0.01193772	0.0194193	0.0139018	0.201576	0.00899832	0.123722	0.0643489	0.0914052	0.0150478	0.057361	0.0470511	0.0388266	0.230283	0.0625802	0.00512458	0.0203539	0.3027582	8	55.78303	0.07894235	0.358557	0.708825	1.07997	1.85265	0.162922	0.203387	0.153373	0.077457	0.381459	0.0214019	0.314696	0.9620659
200	-398.5015	-269.6184	-128.8831	1.862502	2.514906	0.03281906	0.02738146	0.0433314	0.0278361	0.0826348	0.0110751	0.0651026	0.0555066	0.035255	0.0312601	0.0993372	0.13069	0.00945673	0.0848144	0.00233477	0.127592	0.193774	0.3465619	9	55.5034	0.06062723	0.347865	0.700559	1.07879	1.87278	0.179093	0.303439	0.172645	0.0814125	0.211747	0.0516629	0.3739434	0.9267764
300	-391.9408	-266.0493	-125.8914	2.790258	7.197155	0.04080013	-0.02764019	0.0196059	0.0171801	0.0751185	0.033332	0.049289	0.0364108	0.112387	0.0222015	0.114577	0.156905	0.0945989	0.136681	0.0286318	0.0985676	0.00451391	0.5163635	8	51.48797	0.0722067	0.573766	0.842835	1.07849	1.5049	0.231697	0.244581	0.117941	0.0932594	0.259746	0.0527753	0.4887233	1.056556
400	-406.5882	-272.3948	-134.1934	3.196489	3.603881	0.04518865	0.007929401	0.0837152	0.0421613	0.156321	0.029646	0.0405171	0.017186	0.041543	0.160705	0.0556847	0.0376995	0.12071	0.0303756	0.0682314	0.0839335	0.0315714	0.4116466	11	53.29066	0.05415716	0.431183	0.760291	1.08422	1.72431	0.199327	0.254842	0.140988	0.161009	0.188675	0.0551601	0.419576	0.9811014
500	-405.3314	-283.6096	-121.7218	1.734388	1.298356	0.04893855	-0.04554948	0.0287949	0.033829	0.094116	0.00962513	0.0812681	0.0871891	0.178417	0.0050296	0.00510431	0.0786051	0.122498	0.130702	0.0741943	0.0142788	0.0563484	0.4016528	10	51.15232	0.06430104	0.192426	0.551147	1.036	2.22042	0.216277	0.229269	0.123928	0.119754	0.212906	0.0978663	0.3561033	1.127911
600	-400.913	-273.4756	-127.4374	2.375498	2.335369	0.04711012	-0.08195718	0.0197209	0.0205898	0.11633	0.0179212	0.0439113	0.0524208	0.0111498	0.00819364	0.0383309	0.167542	0.129446	0.0608419	0.0983589	0.198311	0.0169309	0.579009	10	55.31417	0.03268459	0.330271	0.686515	1.07649	1.90672	0.16086	0.312527	0.162028	0.0950736	0.205239	0.0642726	0.4970518	1.164887
700	-403.8252	-276.7059	-127.1192	2.016203	2.756747	0.04063052	0.03276873	0.012181	0.00653929	0.120539	0.0220061	0.0817755	0.0046485	0.0604487	0.00963176	0.0137811	0.119479	0.0310948	0.0719166	0.0861425	0.322169	0.0376471	0.3603186	8	52.47542	0.04564631	0.369522	0.717104	1.08102	1.83236	0.155895	0.339493	0.169334	0.0564942	0.242882	0.0359006	0.3930874	0.9166376
800	-401.5293	-280.1687	-121.3605	4.816343	3.207972	0.05902294	0.01074027	0.0679165	0.00621126	0.142034	0.0479464	0.12013	0.0582565	0.0546611	0.0202826	0.00894044	0.160816	0.0455699	0.0164458	0.0830683	0.0685187	0.0992028	0.4551981	7	50.07398	0.04446121	0.404737	0.742429	1.08337	1.76947	0.157198	0.263331	0.173044	0.144746	0.21918	0.0425003	0.4659384	0.9769492
900	-397.1192	-269.8712	-127.2479	1.939057	4.211838	0.05136597	0.04239749	0.0321836	0.0178488	0.155018	0.0486731	0.00128659	0.0130557	0.059574	0.0137434	0.04821	0.192773	0.0648202	0.109629	0.0334358	0.175668	0.0340807	0.4203923	11	53.86807	0.03768057	0.465634	0.78223	1.08431	1.66782	0.21054	0.232947	0.178811	0.08729	0.240512	0.0498997	0.4627898	0.9083872
1000	-400.6037	-278.2459	-122.3577	2.432201	2.029094	0.03963631	0.05698095	0.0203726	0.0109161	0.0646089	0.0858911	0.0670476	0.053945	0.0174462	0.00431745	0.00967719	0.0406813	0.161624	0.151062	0.0882428	0.120775	0.103393	0.3062502	5	52.93467	0.06300763	0.296723	0.658072	1.0707	1.9745	0.183409	0.287152	0.114607	0.109941	0.220375	0.0845164	0.3632311	0.8431276
1100	-398.5734	-270.6279	-127.9455	2.406224	3.379428	0.04049426	0.05194424	0.0259242	0.00192578	0.0959244	0.00527574	0.0452039	0.015236	0.0988646	0.0123153	0.0700921	0.124713	0.125033	0.109931	0.0683161	0.142739	0.0585061	0.3714331	7	57.98676	0.03969024	0.41664	0.750585	1.08384	1.74893	0.194767	0.230917	0.132957	0.0965027	0.266525	0.0783318	0.4233773	0.8773098
