Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-344.6787	-316.9426	-27.73612	3.950627	1.527493	0.133854	0.0998906	0.0476914	0.561174	0.30125	0.216597	0.0104091	0.328786	0.267974	0.0842179	0.0145888	0.0106632	0.229257	0.07001	0.276712	0.159609	1.00175	0.427322	0.164557	0.350915	0.111323	0.191057	0.2772235	0.4252096	0.0501022	0.0859396	0.0887757	0.038307	0.0260494	0.0487678	0.0523238	0.155693	0.0365495	0.0123454	0.0755299	0.0508871	0.142132	0.0805825	0.0560148	0.4170925	2	7.005736	0.1823406	0.229538	0.59307	1.052	2.1254	0.220378	0.365987	0.118276	0.121619	0.0837419	0.0899988	0.8423022	0.4951816
100	-346.4558	-309.6247	-36.83107	4.898607	5.56816	0.0742765	0.0342933	0.0268881	1.0594	0.317396	0.234554	0.0197794	0.813349	0.234471	0.152375	0.019702	0.01989	0.0232696	0.531965	0.132428	0.0825926	0.500135	0.0975504	0.445201	0.26732	0.82025	0.112397	0.191571	0.1730727	0.0815924	0.0148944	0.0337937	0.0549636	0.00318954	0.043214	0.013769	0.0989516	0.00530284	0.154276	0.0468972	0.0536066	0.164743	0.150377	0.0804295	0.3087898	0	10.13043	0.06138505	0.524091	0.816415	1.0822	1.5773	0.169902	0.239274	0.108606	0.209702	0.0958923	0.176623	0.4818625	0.6408256
200	-348.8458	-308.8126	-40.03316	16.79949	2.215053	0.0525068	0.127845	0.00120932	0.000135682	0.0608504	0.187038	0.00185589	0.124362	0.428788	0.476318	0.252715	0.24006	1.33959	0.737619	0.564192	0.822067	0.752158	0.116883	0.100879	0.0784113	0.174058	0.267807	0.2988035	0.06403668	0.0522015	0.020116	0.0179514	0.0659462	0.0197323	0.010389	0.287572	0.0228808	0.00348306	0.0447256	0.286021	0.0250317	0.0824618	0.0575138	0.0039733	0.3162228	2	17.15607	0.1053925	0.317662	0.676093	1.07454	1.9317	0.241686	0.268678	0.112672	0.105402	0.124241	0.147321	0.3802595	0.8315974
300	-325.3235	-312.2793	-13.04421	6.454591	2.862313	0.11019	0.0120979	0.231192	0.243672	0.0141662	0.0764106	0.0309928	0.116086	0.121032	0.331486	0.050331	0.0284596	0.284841	0.0920217	0.171775	0.173458	0.0503012	0.0809065	0.123904	0.0326872	0.213522	0.0361207	0.1442842	0.03971092	0.0634277	0.0602962	0.0256207	0.0386404	0.000107802	0.0313807	0.133397	0.0252882	0.00966118	0.257306	0.0501911	0.06277	0.103617	0.0827379	0.0555589	0.2879637	2	6.69482	0.07830347	0.378322	0.723608	1.08175	1.81632	0.211629	0.204707	0.0938486	0.0921494	0.181848	0.215818	0.3276746	0.8788099
400	-343.946	-316.1024	-27.84358	5.196025	2.386032	0.115721	0.0286301	0.00276092	0.00879621	0.169114	0.241673	0.00943697	0.0880082	0.119293	0.313054	0.0254473	0.0312563	0.116767	0.626726	0.338719	0.353718	0.577081	0.752258	0.337507	0.177653	0.12092	0.426633	0.156145	0.1463002	0.0765908	0.0239313	0.0624526	0.0115329	0.00483694	0.0436374	0.0528091	0.065115	0.0157241	0.230836	0.137645	0.0756026	0.087794	0.0895424	0.0219502	0.5307519	2	5.416999	0.1157708	0.335378	0.69065	1.07721	1.89676	0.196641	0.177097	0.123979	0.130775	0.235706	0.135802	0.6770522	0.7839159
500	-356.7971	-317.8902	-38.9069	9.738759	1.259748	0.560072	0.275837	0.575986	0.550332	0.248555	0.0501806	0.0293604	0.279179	0.20214	0.599969	0.0847052	0.289407	0.0547443	0.0161327	0.0192299	0.628204	0.209464	0.0984614	0.375714	0.555205	0.09402	0.0887547	0.4627631	0.08485643	0.0317974	0.0117461	0.0115485	0.0283412	0.012971	0.111847	0.0733773	0.0366908	0.0545875	0.0263741	0.162186	0.0222312	0.088171	0.221714	0.106416	0.3104099	3	11.43864	0.06479337	0.185714	0.542982	1.03253	2.23877	0.204885	0.282788	0.0970779	0.129346	0.177655	0.108247	0.3952663	0.7853184
600	-335.8142	-307.9159	-27.89829	5.619892	3.450495	0.168313	0.0581497	0.15898	0.478927	0.0150473	0.208011	0.0138706	0.0736193	0.173722	0.762446	0.137347	0.133739	0.698115	0.0852254	0.0222084	0.346132	0.512759	0.15152	0.116776	0.0960104	0.274489	0.0665715	0.2156184	0.01135154	0.0761316	0.0173807	0.0291916	0.0257953	0.0232853	0.00172318	0.149569	0.0772484	0.0601535	0.0553	0.026656	0.152995	0.202424	0.081901	0.020246	0.2971617	1	6.238439	0.1769023	0.421366	0.75377	1.08399	1.74088	0.175422	0.25244	0.191262	0.101797	0.166335	0.112744	0.3085132	0.9632057
700	-340.9056	-307.0901	-33.81553	7.420493	3.055105	0.0700043	0.12636	0.146618	0.228919	0.147232	0.390769	0.0309982	0.265276	0.082053	0.120608	0.654713	0.0128985	0.194934	0.491319	0.00891265	0.265257	1.09541	0.104623	0.751601	0.107723	0.131979	0.254486	0.2137959	-0.08487296	0.0597337	0.00704529	0.0306373	0.0188089	0.00276392	0.118161	0.0997693	0.0202085	0.0214624	0.048136	0.245878	0.0524658	0.0370464	0.215655	0.0222286	0.3022225	2	11.90267	0.09606018	0.39348	0.734534	1.08278	1.78921	0.209779	0.257149	0.0983309	0.0913053	0.154432	0.189004	0.2173495	1.390491
800	-327.2385	-302.849	-24.38948	8.22696	2.50477	0.479718	0.468115	0.142442	0.756887	0.0243541	0.046364	0.0249245	0.18041	0.216701	0.275392	0.105598	0.0843418	0.314095	0.0991626	0.0157175	0.102544	0.351578	0.220223	0.24797	0.0835967	0.050377	0.0849331	0.1905519	0.03338765	0.0986667	0.0224595	0.0386256	0.0490803	0.00550597	0.00339275	0.0445579	0.189146	0.00407268	0.283989	0.00748146	0.13552	0.0711754	0.044717	0.00160953	0.1991338	2	8.264189	0.09374461	0.346908	0.699809	1.07868	1.8746	0.131643	0.260801	0.116864	0.147184	0.124017	0.219491	0.2325214	0.8564104
900	-332.2739	-307.1022	-25.17171	5.444468	1.634165	0.201864	0.0351952	0.286094	0.232294	0.00931672	0.0716954	0.00608763	0.421437	0.125419	0.215035	0.620691	0.0129175	0.274507	0.533575	0.497748	0.186869	0.481754	0.079169	0.266334	0.0706742	0.0227736	0.417368	0.2431701	0.2368873	0.0641021	0.0592096	0.0251566	0.0391599	0.0234154	0.116368	0.0370299	0.0348504	0.00448467	0.0814891	0.0497075	0.0349194	0.309256	0.120259	0.000593136	0.2949745	2	5.632432	0.1486379	0.245324	0.609465	1.05742	2.08779	0.189004	0.228756	0.0866479	0.0963943	0.110477	0.28872	0.5318617	0.5546075
