Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-114.6252	-122.3615	7.736273	7.494829	1.888503	0.122054	0.133517	0.00690564	0.0271929	0.0172993	0.00962215	0.00307785	0.0492126	0.0235055	0.0566622	0.0556091	0.0261759	0.094295	0.00467659	0.0371065	0.000923066	0.132734	0.18655	0.0887575	0.0325446	0.035964	0.00644958	0.04237717	0.07105784	0.0403323	0.0126275	0.144073	0.106133	0.0917945	0.0876619	0.0537937	0.0132643	0.0137008	0.264805	0.0602577	0.0527369	0.00738268	0.00863952	0.0427964	0.4847902	2	9.439667	0.1011632	0.279592	0.642608	1.06693	2.01087	0.0883776	0.238511	0.085934	0.320369	0.149531	0.117277	0.555848	0.8721632
100	-111.2974	-122.612	11.31467	6.796411	0.7536621	0.0682027	0.0519684	0.0056176	0.0256098	0.00306294	0.0156918	0.072326	0.00122947	0.0853223	0.018536	6.68548e-05	0.0358627	0.00080154	0.0111666	0.0104451	0.0223795	0.0526762	0.0961173	0.116866	0.0457365	0.0899376	0.146086	0.0312293	0.08741185	0.0156569	0.299016	0.0679217	0.0428925	0.00344292	0.0188273	0.026546	0.0405333	0.0151479	0.137923	0.115264	0.0543073	0.0469778	0.0124241	0.103119	0.3274149	6	7.62408	0.3141621	0.085668	0.387787	0.943239	2.58331	0.126658	0.319385	0.0189208	0.355701	0.0394633	0.139872	0.4148268	0.7892811
200	-125.5887	-123.9128	-1.67591	7.666703	1.618621	0.132519	0.0586751	0.101552	0.0119936	0.0509729	0.033768	0.0180559	0.00820503	0.055318	0.146269	0.0315611	0.0371864	0.0810414	0.0292912	0.0114545	0.0099404	0.158422	0.0707377	0.038428	0.104291	0.139981	0.0259697	0.0541197	0.3925666	0.019844	0.0365379	0.0981483	0.00722148	0.127611	0.0577593	0.0994058	0.209679	0.008675	0.173242	0.0547215	0.0530362	0.0271855	0.0197435	0.00718941	0.3922605	1	7.877476	0.2460014	0.243079	0.60718	1.05669	2.09305	0.0676591	0.203766	0.0975252	0.486428	0.0562392	0.0883816	0.7848272	0.499805
300	-120.8875	-118.1074	-2.780075	5.912473	3.850044	0.0660433	0.074384	0.020136	0.0360693	0.0484018	0.0593328	0.014669	0.0125502	0.0323445	0.127214	0.00970296	0.000613071	0.100503	0.00575616	0.185892	0.0807248	0.181526	0.406329	0.0918549	0.0565336	0.142468	0.00997717	0.07649464	0.02170553	0.0792309	0.00772887	0.0974472	0.00590948	0.190487	0.0131615	0.0575153	0.0114783	0.0751533	0.273172	0.0965634	0.0216954	0.00618507	0.00140646	0.0628657	0.4202184	4	9.867981	0.2941335	0.44593	0.769858	1.08439	1.69982	0.0948037	0.196232	0.0591769	0.454056	0.0443357	0.151396	0.4419239	0.950884
400	-106.6197	-119.4491	12.82938	5.017431	2.658855	0.00439279	0.0463438	0.0242706	0.310408	0.00117018	0.0138312	0.0711429	0.0384174	0.00251232	0.0534912	0.00157644	0.0138271	0.008228	0.0150861	0.139796	0.046143	0.0751788	0.0451081	0.0631287	0.00494795	0.00202048	0.0652032	0.05170873	0.01314341	0.0293044	0.293879	0.10183	0.121876	0.0542554	0.120516	0.0731612	0.053758	0.00649054	0.0971027	0.00270349	0.026529	0.0114683	0.00510089	0.00202422	0.5871367	2	5.304326	0.1317937	0.361018	0.7107	1.08022	1.84806	0.0606565	0.167994	0.0735707	0.525996	0.0701651	0.101618	0.6002802	0.9781045
500	-121.956	-120.7806	-1.175442	3.75876	3.296676	0.0286469	0.47094	0.068253	0.116789	0.00431433	0.164113	0.0717376	0.2187	0.00818744	0.0351306	0.0265797	0.0166326	0.040604	0.252971	0.109567	0.15073	0.00351512	0.178658	0.0372666	0.00246742	0.0499825	0.0121877	0.06665601	0.05284657	0.00293785	0.11938	0.271694	0.024989	0.0433688	0.164607	0.125512	0.0366197	0.00237788	0.142162	0.0512354	0.00800225	0.00171773	0.00274648	0.00264953	0.4957234	4	8.240456	0.1907187	0.410986	0.746735	1.08363	1.75864	0.0746522	0.146101	0.0319891	0.499457	0.11444	0.133361	0.54857	0.9036649
600	-121.9025	-124.5743	2.671834	4.244832	2.376741	0.0246723	0.0796941	0.0225804	0.149505	0.124892	0.024264	0.1095	0.0942815	0.0250434	0.127438	0.0169972	0.00325059	0.187307	0.0057965	0.0344076	0.0890154	0.0581424	0.157509	0.106976	0.0373916	0.0898005	0.0277156	0.07167217	-0.02340366	0.0147882	0.0704318	0.0479525	0.00644894	0.00172183	0.121603	0.0859284	0.109217	0.00279638	0.129722	0.268821	0.0623826	0.00848339	0.0180266	0.0516778	0.6655777	4	7.728363	0.1480794	0.33445	0.689902	1.07708	1.89856	0.0886429	0.195381	0.0482531	0.477219	0.0628774	0.127627	0.6421741	1.036444
700	-126.3899	-128.6388	2.248923	5.274828	0.7768694	0.0400183	0.0125118	0.0110839	0.0319926	0.0534015	0.12767	1.00359e-05	0.0396049	0.0254161	0.193305	0.186818	0.0097414	0.0953376	0.0760648	0.230612	0.0451502	0.00569985	0.0243034	0.106245	0.0334436	0.10175	0.113136	0.04762507	-0.2770805	0.0115023	0.0303041	0.101239	0.184711	0.0769375	0.0779966	0.0329931	0.131624	0.0159102	0.220623	0.0275418	0.0176086	0.00468063	0.0357311	0.0305975	0.9446815	4	6.264189	0.1820693	0.0906281	0.397652	0.950334	2.56139	0.105082	0.222677	0.0656121	0.413654	0.0906922	0.102283	0.667601	1.415039
800	-90.64352	-122.4097	31.76618	6.053324	1.360068	0.00625352	0.0120955	0.00994997	0.00910825	0.00397074	0.0130176	0.0147746	0.0483197	0.0106419	0.0861148	0.00118683	0.00412721	0.0523811	0.018638	0.014974	0.0215818	0.0834245	0.0098468	0.0584841	0.0159301	0.012751	0.017314	0.02649922	-0.08159035	0.0229555	0.0232861	0.133642	0.0375232	0.0371763	0.238734	0.0856086	0.0264259	0.00892021	0.168538	0.0185545	0.123951	0.0548637	0.0129622	0.00685929	0.5176147	2	6.88023	0.261834	0.202874	0.563477	1.04103	2.19262	0.110027	0.305263	0.0455624	0.393828	0.0462435	0.0990765	0.4360243	1.187123
900	-120.748	-126.9487	6.20075	3.749462	1.915983	0.00321675	0.131751	0.199779	0.0123613	0.0269939	0.0698061	0.148961	0.000633125	0.034147	0.134142	0.0763769	0.0477979	0.133448	0.0490326	0.0262215	0.076169	0.055721	0.00488536	0.221612	0.0461558	0.088286	0.11119	0.06210924	0.1116757	0.0142604	0.0846669	0.210195	0.0214893	0.00124174	0.393765	0.0824887	0.0348437	0.0270241	0.0556797	0.00537234	0.0508903	0.000417911	0.012408	0.0052573	0.7132676	4	4.390251	0.1335646	0.283035	0.645771	1.06774	2.00346	0.0518801	0.145622	0.0456137	0.539515	0.10539	0.111979	0.8249433	0.8646263
1000	-112.6547	-128.23	15.57526	5.170712	0.754239	0.0115464	0.0445943	0.00928658	0.0459251	0.181435	0.00191079	0.0571672	0.00525624	0.00635085	0.0747879	0.188088	0.0488214	0.0526906	0.0571268	0.0211572	0.0380763	0.00887349	0.00722635	0.155097	0.0484378	0.0167358	0.00381255	0.04263632	-0.004665372	0.0309288	0.0592604	0.222659	0.136115	0.0683006	0.0255808	0.103883	0.0759384	0.002555	0.0873249	0.0228006	0.0616216	0.0253833	0.0689843	0.00866402	0.6078411	1	6.751276	0.1648499	0.0857914	0.388036	0.943421	2.58275	0.0979574	0.173067	0.1211	0.475405	0.0245006	0.10797	0.6031757	1.007735
