Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2700	-165.5259	-129.5114	-36.01455	37.57979	1.7689	0.0761458	0.172564	0.822873	0.00778979	0.198493	0.343871	0.67774	0.512283	0.00358848	0.00619749	0.240439	-0.05138104	0.0381721	0.146432	0.0485025	0.0689826	0.0695419	0.0419913	0.0136077	0.0147136	0.131406	0.0880333	0.0871773	0.082783	0.108503	0.00540188	0.0547528	0.185132	0	72.04441	0.01343811	0.264036	0.627951	1.06296	2.04505	0.113873	0.191607	0.0484665	0.574561	0.037868	0.033624	0.1337509	1.384155
2800	-158.1284	-131.6046	-26.52381	10.37738	5.945805	0.052898	0.083598	0.242464	0.0844814	0.116492	0.458501	0.651977	0.0466395	0.41112	0.116682	0.2563094	0.004682639	0.0315936	0.0509701	0.0304167	0.0127235	0.00129304	0.0215305	0.0522459	0.0942557	0.0679558	0.29707	0.168244	0.0415081	0.0915139	0.0217498	0.0169294	0.1528047	0	58.08433	0.05324749	0.537175	0.823594	1.08138	1.55785	0.114037	0.144917	0.0283154	0.559273	0.0434409	0.110017	0.1574874	0.9702666
2900	-157.1821	-131.8371	-25.34501	21.99572	7.20313	0.231448	0.049394	0.221678	0.292476	0.566769	0.125937	0.0409694	0.0100252	0.099398	0.121744	0.1528748	-0.01795428	0.0834658	0.0969354	0.0524553	0.0308632	0.013597	0.00473858	0.036388	0.036416	0.122372	0.116701	0.135859	0.0476763	0.024914	0.0224961	0.175123	0.200824	0	50.43188	0.02744049	0.57392	0.842914	1.07848	1.50469	0.0828508	0.115898	0.0404346	0.591134	0.0534256	0.116258	0.1828697	1.098181
3000	-162.168	-132.6086	-29.55941	11.84696	2.148291	0.220038	0.308451	0.470241	0.146721	0.15621	0.180963	0.185625	0.124842	0.487548	0.697009	0.2230767	-0.01378136	0.00513335	0.103109	0.0805464	0.0428039	0.0635421	0.150854	0.0184927	0.014475	0.12611	0.152541	0.173703	0.011608	0.0123793	0.0236696	0.0210326	0.2346852	0	55.85472	0.08296862	0.310356	0.66991	1.07329	1.94644	0.0860614	0.181927	0.0319065	0.602597	0.0555138	0.041994	0.2209039	1.062386
3100	-156.5893	-130.9469	-25.64238	16.89641	3.269332	0.385737	0.340484	0.422964	0.00210966	0.0394449	0.0534949	0.0221607	0.0440468	0.111522	0.113324	0.2235351	-0.007128916	0.00925122	0.00621283	0.267754	0.0456927	0.000809841	0.0189041	0.0359468	0.0582825	0.154208	0.015543	0.0174346	0.0504304	0.217498	0.0528251	0.0492071	0.07793168	0	55.63924	0.09534074	0.409081	0.745428	1.08356	1.76193	0.0680613	0.172974	0.136308	0.524839	0.0198353	0.0779819	0.07080277	1.100687
3200	-157.5931	-132.9863	-24.6068	8.338545	0.7556749	0.303784	0.0589971	0.399504	0.0429969	0.0170497	0.191814	0.857432	0.113352	0.149576	0.203994	0.2153797	0.1194123	0.0484954	0.000865425	0.210001	0.0564682	0.003896	0.00882848	0.0401157	0.03635	0.204482	0.098987	0.0269583	0.124508	0.0922242	0.0456849	0.00213555	0.05708663	0	51.79999	0.03694161	0.0860985	0.388657	0.943873	2.58137	0.0523961	0.114955	0.0656211	0.667835	0.061041	0.0381518	0.1764989	0.323439
3300	-170.4931	-132.0192	-38.47397	25.61893	1.926157	0.587748	0.85648	0.497275	0.331797	0.137957	1.2313	1.11293	0.373791	1.87367	0.863389	0.7020533	0.03862312	0.041626	0.121504	0.177055	0.0830109	0.0820462	0.0337412	0.018434	0.0379377	0.129831	0.133285	0.0311731	0.0609254	0.016981	0.0233617	0.00908764	0.1214447	0	50.07368	0.03461463	0.284298	0.646924	1.06803	2.00075	0.101303	0.171091	0.0194147	0.593096	0.061396	0.053698	0.1600678	0.7587077
3400	-156.5507	-128.3166	-28.23408	8.807485	1.387372	0.0244584	0.775469	0.287004	0.283536	0.0604879	0.248494	0.00320675	0.0239089	1.08054	0.0554118	0.127419	0.02686577	0.0535627	0.0138651	0.267105	0.0115856	0.0276813	0.0106859	0.022173	0.0608609	0.0391	0.260449	0.065177	0.0704876	0.0116741	0.00337192	0.0822214	0.1628612	0	55.32315	0.03643842	0.207388	0.568669	1.04306	2.18088	0.0877063	0.169032	0.0496026	0.593379	0.0335591	0.0667211	0.1897269	0.8583977
3500	-156.2323	-133.6881	-22.54417	12.43471	0.9375906	0.168681	0.0910546	0.285191	0.444634	0.0529489	0.0762421	0.0367901	0.839715	0.0431641	0.232164	0.2577971	-0.03865747	0.00823447	0.0939848	0.229595	0.0253781	0.0502037	0.0357463	0.0143754	0.094699	0.0987009	0.210278	0.0262717	0.00743022	0.0549545	0.0317092	0.0184392	0.182199	0	53.93653	0.03004852	0.124339	0.457154	0.988837	2.42967	0.0328075	0.186316	0.049245	0.639455	0.0579234	0.0342533	0.1435415	1.269312
3600	-157.49	-131.6291	-25.86084	20.02426	5.642528	0.214876	0.202191	0.276231	0.111624	0.208145	0.000661312	0.0239087	0.394027	0.392074	0.120854	0.1785476	0.02780183	0.10485	0.0365147	0.0496279	0.0591762	0.0967575	0.0476395	0.0311325	0.156513	0.0551034	0.089553	0.0442181	0.0317239	0.163053	0.00472226	0.0294148	0.1301307	0	59.07547	0.04457563	0.526757	0.817891	1.08204	1.57331	0.0897124	0.121319	0.070433	0.581851	0.0318381	0.104846	0.1579325	0.8239639
3700	-160.6718	-132.2436	-28.42822	17.57432	2.404063	0.0769978	0.0853011	0.576475	0.127494	0.0383085	0.319207	0.221511	0.602075	0.513895	0.791238	0.2045999	0.06963639	0.0422741	0.0352539	0.0769733	0.0636056	0.0260727	0.0159994	0.0194457	0.0178122	0.052995	0.274344	0.185277	0.00565091	0.0280153	0.0725169	0.0837639	0.1543968	0	51.99249	0.05311139	0.337168	0.692088	1.07745	1.89329	0.0420729	0.167294	0.0609202	0.651259	0.0351206	0.0433331	0.2240332	0.6891694
3800	-154.305	-135.0525	-19.25258	12.67303	1.65919	0.0291237	0.148363	0.147549	0.0572069	0.181658	0.266478	0.0280976	0.262376	0.355167	0.366031	0.185261	-0.08816183	0.0686315	0.120346	0.019123	0.181037	0.146182	0.039548	0.00622211	0.00384493	0.0222235	0.0452184	0.179909	0.0117688	0.03796	0.0214959	0.0964901	0.274752	0	50.37311	0.04487823	0.2489	0.613074	1.05855	2.07948	0.0399239	0.130217	0.0635266	0.69323	0.0211702	0.0519316	0.1865902	1.472489
3900	-173.0417	-136.804	-36.23775	15.97205	1.909832	1.23237	0.0837006	0.362677	0.0154106	0.0804971	0.0447031	0.760659	0.142316	0.179842	0.377935	0.2233911	-0.0799358	0.0447131	0.0114796	0.0261939	0.00164261	0.00751896	0.0177698	0.0183871	0.0255354	0.0250259	0.272363	0.148274	0.11388	0.0223481	0.00410243	0.260766	0.2191334	0	71.87955	0.04408419	0.282268	0.64507	1.06756	2.0051	0.0715966	0.15788	0.0548052	0.645911	0.0260751	0.0437322	0.1391976	1.574261
4000	-153.0402	-131.903	-21.13715	16.20939	2.009662	0.101272	0.057436	0.244051	0.0638025	0.33618	0.0890776	0.081179	0.164716	0.190893	0.0873478	0.167609	-0.01721053	0.020636	0.0214807	0.116177	0.105809	0.0311577	0.0509337	0.0127364	0.232066	0.0346744	0.227291	0.0534203	0.0260273	0.0416081	0.00189757	0.0240841	0.0752077	0	55.26547	0.04604002	0.294425	0.656037	1.07023	1.97931	0.055421	0.164459	0.0270853	0.585885	0.0710577	0.0960924	0.05799717	1.296748
4100	-160.742	-128.4509	-32.2911	24.8867	3.370699	0.0598782	0.0854	0.899792	0.0167985	0.668851	0.112702	0.0707708	0.0892875	0.0314651	0.652554	0.2302841	0.04027706	0.0272879	0.00694245	0.187878	0.0320762	0.09547	0.168817	0.0362275	0.00142806	0.114175	0.0785086	0.0411615	0.0185049	0.163989	0.0225606	0.0049735	0.1095596	0	63.5807	0.05432672	0.416051	0.750186	1.08382	1.74994	0.0912428	0.155295	0.0380778	0.607041	0.0362005	0.0721421	0.1498366	0.7311935
4200	-164.4215	-135.6724	-28.74909	27.66739	5.254608	0.104641	0.407379	0.410493	0.27831	0.0521421	0.0737275	0.325901	0.596036	0.0807733	0.161645	0.1265418	-0.03418196	0.0647861	0.0275583	0.155081	0.0980862	0.0408135	0.0326352	0.0687251	0.0756705	0.0498446	0.315447	0.00523242	0.00766749	0.00770603	0.0295617	0.0211844	0.1629837	0	50.38525	0.07433692	0.51232	0.809816	1.08283	1.59503	0.0869449	0.202509	0.024841	0.600192	0.0153959	0.0701174	0.1288017	1.265384
4300	-166.4058	-135.3037	-31.10214	7.447687	2.597425	0.132849	0.146282	0.253949	0.036268	0.722471	0.673164	0.280345	0.0145217	0.00939933	0.0938949	0.3125955	-0.054416	0.00749899	0.0555395	0.139301	0.0650863	0.00338393	0.0343552	0.0454357	0.069639	0.0392155	0.00920363	0.0515452	0.0944175	0.219844	0.122111	0.0434232	0.1186339	0	55.25629	0.06328895	0.355503	0.706483	1.07965	1.85836	0.0521921	0.135778	0.124427	0.54514	0.0367141	0.105749	0.06421791	1.847365
4400	-163.9627	-136.1155	-27.84725	24.48283	0.9808949	0.373557	0.0642112	0.0800037	0.304655	0.257021	0.313845	0.283218	0.463271	0.35713	0.529963	0.2183763	0.03900569	0.0383764	0.20178	0.0931201	0.0117244	0.0113851	0.00135794	0.0017523	0.0137676	0.0571195	0.0816389	0.0700336	0.0422368	0.170235	0.0568011	0.148671	0.1017659	0	51.77361	0.01230607	0.133126	0.470933	0.996761	2.39918	0.0740509	0.223482	0.11594	0.548009	0.0144353	0.0240819	0.1407716	0.722915
4500	-162.6962	-132.3935	-30.30272	19.82814	2.265907	0.597334	1.28175	0.243732	0.11895	0.0179816	0.283283	0.368669	0.0431635	0.444046	0.0804995	0.3014863	-0.04674521	0.021783	0.0906153	0.0619395	0.00860503	0.0949184	0.0628218	0.010785	0.170291	0.0232607	0.0342365	0.0932177	0.0692752	0.0135273	0.00355654	0.241167	0.188345	0	57.22487	0.03432095	0.323076	0.680606	1.07541	1.9209	0.128966	0.137634	0.0523374	0.586737	0.026274	0.0680513	0.1415998	1.330122
4600	-163.0521	-133.7493	-29.30285	40.58163	0.7677364	0.538774	0.00110111	0.228553	0.0313213	0.351266	0.0225452	0.00496488	0.233879	0.182157	0.0314238	0.1145683	0.04083186	0.0635133	0.178313	0.127807	0.0593673	0.0294192	0.0448192	0.0164967	0.0485052	0.0929277	0.11648	0.050596	0.103221	0.0227008	0.00783569	0.0379978	0.1030713	0	75.95355	0.009291027	0.0886773	0.393813	0.947598	2.56991	0.0541854	0.161565	0.0378006	0.642932	0.0428037	0.0607131	0.1439032	0.7162546
4700	-155.4693	-127.2677	-28.20164	8.837086	3.302967	0.0230108	0.311161	0.0332378	0.0763497	0.640903	0.702409	0.00819879	0.300906	0.589946	0.477957	0.1854733	-0.04265002	0.0308309	0.0596459	0.191388	0.0236042	0.0150286	0.0540133	0.0277518	0.0798105	0.0680037	0.125058	0.0088179	0.120313	0.119792	0.00244887	0.0734937	0.3115565	0	56.25364	0.0418968	0.411422	0.747033	1.08365	1.75789	0.0782008	0.171498	0.0591658	0.609184	0.0246244	0.0573272	0.2689065	1.158605
4800	-150.0699	-132.6951	-17.37484	18.57552	2.238116	0.345859	0.10897	0.0892423	0.0736192	0.0227532	0.194978	0.121291	0.166096	0.0605554	0.0485504	0.1146965	-0.05569019	0.0245498	0.0668823	0.193975	0.0233305	0.118965	0.100905	0.0302356	0.0272536	0.0194435	0.0704522	0.0723597	0.0499558	0.168038	0.00215209	0.0315011	0.1049168	0	58.10188	0.0502869	0.320133	0.67816	1.07495	1.92676	0.0428677	0.167339	0.0764493	0.643865	0.0322856	0.0371926	0.04922661	2.131303
4900	-158.6097	-134.7607	-23.84907	23.8514	1.055522	0.362631	0.672509	0.0143458	0.126774	0.142759	0.193866	0.162378	0.029228	0.084953	0.277646	0.2445063	-0.01655017	0.125609	0.0659023	0.175171	0.0418213	0.00576784	0.0271072	0.0334711	0.193894	0.0120176	0.066996	0.0596099	0.0288487	0.0864158	0.0350813	0.0422876	0.07951405	0	51.74119	0.06136282	0.147897	0.492827	1.00862	2.35065	0.0494858	0.105716	0.0610557	0.643036	0.023445	0.117261	0.06296388	1.262852
