Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-608.3042	-533.9618	-74.34234	8.625992	2.354631	0.0219481	0.115513	0.194503	0.463076	0.0358341	0.0716729	0.175354	0.0573411	0.0850608	0.00677413	0.024769	0.0343946	0.0396352	0.164815	0.0124663	0.0566278	0.0308272	0.0399952	0.00500924	0.0259437	0.00967414	0.00589183	0.134958	0.10726	0.0687551	0.122448	0.00718648	0.199607	0.11245	0.0317478	0.0224982	0.0255812	0.0281557	0.255561	0.00076394	0.0400505	0.00652245	0.0599344	0.0918339	0.0942813	0.0487947	0.00787785	0.116091	0.00865475	0.0994487	0.0599707	0.0622507	0.070584	0.0309435	0.0707295	0.0414508	0.112931	0.0827739	0.00895688	0.203516	0.235465	0.013831	0.0434911	0.163135	0.197239	0.09758621	0.003135923	0.223774	0.228129	0.012685	0.0301406	0.00191665	0.012178	0.134246	0.0298718	0.0164953	0.133508	0.000637124	0.0571991	0.08717	0.0223829	0.00966562	0.3177055	10	64.77217	0.07160584	0.332226	0.688104	1.07677	1.9029	0.17726	0.11123	0.069783	0.211951	0.114569	0.315207	0.3208414	0.9902259
1100	-573.1043	-541.8429	-31.26135	7.490321	1.023688	0.0016361	0.0368349	0.140665	0.0173823	0.00313387	0.0108522	0.0512411	0.0401089	0.0599198	0.0122034	0.0133854	0.0111772	0.037259	0.00320132	0.000879669	0.077035	0.0176412	0.0372514	0.00216903	0.0317202	0.0506747	0.044013	0.26742	0.0773596	0.144384	0.0702201	0.0575133	0.164516	0.00265679	0.0132105	0.0281195	0.0243935	0.0969347	0.0951153	0.00601524	0.0140633	0.0174142	0.0366948	0.0393981	0.0656269	1.44026e-05	0.0184413	0.0154062	0.0244155	0.0228392	0.0518517	0.065175	0.135524	0.0170003	0.0080091	0.0264434	0.000397094	0.0313011	0.15764	0.0687908	0.0104964	0.0178643	0.0428545	0.101029	0.0301216	0.04205102	0.03294249	0.056349	0.06558	0.0817716	0.0070798	0.0730285	0.13949	0.245346	0.0186119	0.00877019	0.0672065	0.023125	0.0123899	0.120694	0.0754385	0.0051191	0.4379936	10	50.0603	0.06496848	0.141656	0.483758	1.00382	2.37077	0.219844	0.117421	0.101324	0.208201	0.135721	0.217489	0.4709361	0.9300489
1200	-610.0941	-532.4839	-77.61023	8.348656	3.830378	0.292116	0.301072	0.015808	0.00500966	0.00492947	0.0168074	0.00101069	0.101163	0.0144064	0.070027	0.00838851	0.0298898	0.0410393	0.0677916	0.0109097	0.181919	0.00333308	0.000874675	0.000458565	0.0442853	0.261505	0.395225	0.378054	0.078692	0.00416972	0.0937835	0.0233076	0.0629665	0.10086	0.375643	0.0254045	0.406977	0.088726	0.0592958	0.0284962	0.0381221	0.255567	0.494813	0.060195	0.0338517	0.184647	0.207338	0.0695805	0.0351327	0.0388635	0.0169691	0.12175	0.037045	0.0702834	0.0820849	0.15292	0.125166	0.130909	0.0701623	0.00601808	0.0158599	0.0771646	0.00663622	0.186895	0.211104	0.1449238	-0.02781999	0.0452816	0.211075	0.0551802	0.0388339	0.0268826	0.184396	0.0451636	0.0490436	0.0257306	0.091472	0.0919622	0.0981632	3.02271e-05	0.0362613	0.000524611	0.4724106	11	50.05597	0.08886104	0.444794	0.769131	1.08439	1.70169	0.119829	0.072945	0.0659384	0.330544	0.150257	0.260486	0.4445906	1.062574
1300	-636.3712	-539.0021	-97.36903	10.80902	1.264318	0.0789951	0.0673938	0.0773771	0.0186397	0.0109938	0.31178	0.146276	0.179823	0.122408	0.121704	0.259808	0.0063451	0.216462	0.0732386	0.0883953	0.11736	0.14328	0.0716569	0.129666	0.0271001	0.0377005	0.00666627	0.205833	0.401262	0.157559	0.0542201	0.0632656	0.0624765	0.203643	0.128439	0.104395	0.0701911	0.286984	0.0836306	0.142358	0.013015	0.48608	0.322964	0.135707	0.0230292	0.327748	0.224282	0.156969	0.191263	0.0806597	0.171095	0.0321443	0.0565003	0.0193201	0.0718134	0.122249	0.0613931	0.1274	0.605644	0.328361	0.00890495	0.0271594	0.128628	0.150027	0.0291677	0.1340852	-0.09318952	0.11398	0.384104	0.0230477	0.0128756	0.0201091	0.0849122	0.0452009	0.0441008	0.0118757	0.15725	0.00743948	0.0404228	0.0280071	0.0191407	0.00753442	0.5034268	7	53.44225	0.04727603	0.186515	0.543967	1.03296	2.23656	0.152403	0.116503	0.106877	0.301683	0.0994054	0.223128	0.4102372	1.22716
1400	-598.3968	-535.5803	-62.81644	8.671349	3.357906	0.00562676	0.000485861	0.306873	0.0322898	0.417581	0.0176906	0.0324048	0.0122641	0.216073	0.0338979	0.0930168	0.133698	0.040825	0.0358786	0.0996721	0.226189	0.301264	0.0220205	0.00337349	0.000767498	0.0187305	0.00042917	0.051437	0.231679	0.124169	0.0167942	0.00921838	0.00168898	0.0297107	0.135039	0.00433772	0.0113743	0.0412577	0.123855	0.0218272	0.179874	0.0298495	0.0244169	0.00969283	0.0204974	0.0255929	0.083279	0.0345609	0.0142046	0.00954789	0.031558	0.18946	0.019853	0.00160163	0.15829	0.0244809	0.00632772	0.0975307	0.000969538	0.212794	0.167605	0.205714	0.162422	0.163732	0.129759	0.0845963	0.03505196	0.062638	0.223474	0.0551	0.0914128	0.0530466	0.0549799	0.0732843	0.0360352	0.0163684	0.0542615	0.113227	0.0714138	0.0476295	0.0461134	0.00101496	0.3649997	9	56.22159	0.1057289	0.415185	0.749599	1.08379	1.75143	0.142689	0.1268	0.0933156	0.275502	0.164513	0.197181	0.4000516	0.9123814
1500	-586.5	-535.522	-50.97801	7.534376	1.338971	0.023557	0.0222802	0.111862	0.0532688	0.0175144	0.115453	0.0783277	0.110839	0.068442	0.0293823	0.0757036	0.00652584	0.0837706	0.0145053	0.00733826	0.231229	0.0593984	0.0799838	0.0388336	0.0011664	0.17274	0.0130904	0.0420652	0.0354189	0.0228407	0.0132695	0.0526982	0.0326903	0.0412219	0.243971	0.00797247	0.0339936	0.00452636	0.0758995	0.0762072	0.0403533	0.0434357	0.160852	0.0986975	0.279553	0.191958	0.06634	0.0774767	0.127603	0.025267	0.00984961	0.00643697	0.0492275	0.0127018	0.12688	0.00735097	0.0130554	0.122168	0.161475	0.0790789	0.0795273	0.0343685	0.145979	0.123495	0.066763	0.06810575	0.02568161	0.0821412	0.0697303	0.0684798	0.0218307	0.0703082	0.00729373	0.271025	0.0255543	0.0418242	0.143865	0.0602153	0.0175128	0.00961183	0.0603686	0.0502394	0.310186	13	53.69971	0.07805583	0.199341	0.559357	1.03938	2.20192	0.151308	0.0837444	0.099901	0.296144	0.196724	0.172178	0.3358676	0.9235365
1600	-588.0463	-539.1092	-48.93711	7.677604	2.167542	0.00290585	0.111531	0.00643435	0.00471851	0.0437171	0.0710059	0.00117724	0.0636636	0.0242796	0.0544443	0.0129264	0.0256896	0.107963	0.0454557	0.0170059	0.244098	0.0290675	0.0287634	0.0102198	0.170252	0.00783046	0.0611001	0.0616838	0.226678	0.0117753	0.0158436	0.0329851	0.00199732	0.0113714	0.0142461	0.0540735	0.0267965	0.0331391	0.00382085	0.0169058	0.196537	0.349727	0.0199563	0.0973184	0.0595573	0.0511461	0.0454193	0.021645	0.0904878	0.0943859	0.00281312	0.00706895	0.00313145	0.0247146	0.0204057	0.263541	0.0112697	0.226682	0.000398114	0.0546883	0.0527767	0.0218919	0.0218695	0.19921	0.00968556	0.04878503	0.01825808	0.0542294	0.260986	0.0409252	0.0153343	0.0391563	0.133879	0.104207	0.0374439	0.00500148	0.0931733	0.0693288	0.0580731	0.0154104	0.0421648	0.030688	0.3227928	6	50.67927	0.07400115	0.312486	0.671724	1.07367	1.94212	0.14515	0.13371	0.0775031	0.231546	0.221858	0.190234	0.3410509	0.9464652
1700	-594.1569	-528.9693	-65.18761	11.23125	1.590186	0.0117941	0.0463026	0.00717978	0.00182558	0.145903	0.000700905	0.0123418	0.0210394	0.11229	0.167335	0.00446117	0.0620264	0.0215909	0.0502491	0.0235644	0.0597443	0.0872994	0.0105068	0.00201447	0.0365063	0.0903961	0.0926219	0.183151	0.0967903	0.0677922	0.0207492	0.0717363	0.0790255	0.0267093	0.0172829	0.0779752	0.0244993	0.0547283	0.0078052	0.0737335	0.0879297	0.0305537	0.00230958	0.110955	0.0218537	0.0559158	0.12001	0.0182642	0.080267	0.00602951	0.0645557	0.198447	0.037104	0.0443215	0.0641877	0.124478	0.228165	0.14877	0.206105	0.0366966	0.180516	0.176341	0.0612745	0.0327095	0.223532	0.06466365	0.07679409	0.0306657	0.145658	0.0396402	0.00118347	0.147189	0.32038	0.0110632	0.0106524	0.00273913	0.0650372	0.0224644	0.0780706	0.0318646	0.0475214	0.0458703	0.3756373	8	50.95472	0.04735284	0.238924	0.602911	1.05531	2.10286	0.118713	0.140006	0.0867718	0.396725	0.157317	0.100467	0.4524314	0.8302636
1800	-622.3421	-542.3058	-80.03632	35.52717	2.077552	0.0621367	0.0269589	0.0928696	0.00402442	0.171192	0.00187128	0.00250871	0.179325	0.20421	0.17305	0.00346317	0.284558	0.01532	0.0320704	0.0279315	0.0839542	0.0980145	0.109676	0.162876	0.199301	0.0385301	0.151825	0.0850523	0.105914	0.0159766	0.0446026	0.0662925	0.0328336	0.234819	0.0416636	0.0329624	0.0247013	0.035687	0.0105578	0.0793139	0.0241598	0.0774551	0.0715506	0.0512036	0.0781713	0.0750304	0.00197329	0.0074696	0.145123	0.0313831	0.0230042	0.148132	0.0355875	0.179089	0.363307	0.256771	0.110842	0.0224476	0.0089702	0.0189671	0.0140421	0.154149	0.0262019	0.0849532	0.00584527	0.1035182	-0.04060289	0.0870248	0.19321	0.0110962	0.0566062	0.0476969	0.106445	0.0174225	0.0571775	0.00577932	0.110757	0.104568	0.0755886	0.0447252	0.0597494	0.022153	0.5135524	9	50.40885	0.04290311	0.30236	0.663015	1.07181	1.96281	0.172538	0.122693	0.0699633	0.32678	0.0954256	0.2126	0.4729495	1.08585
1900	-603.5606	-539.6578	-63.90277	5.702319	1.805379	0.0311141	0.1722	0.056882	0.00212824	0.102453	0.00779309	0.0111558	0.180498	0.0721385	0.0177255	0.0100223	0.150488	0.115136	0.0093723	0.0755597	0.278695	0.312035	0.369034	0.121013	0.0928978	0.780743	0.0688289	0.12059	0.253209	0.0226002	0.0511998	0.0226047	0.0636876	0.0211631	0.0283915	0.122275	0.373096	0.0520882	0.00146941	0.00257747	0.04132	0.147763	0.00944506	0.107305	0.00209707	0.0566871	0.0248763	0.111414	0.112398	0.0401435	0.0363901	0.114558	0.0121596	0.00244848	0.0817034	0.0624698	0.209461	0.145073	0.0179471	0.035636	0.103693	0.0363809	0.0278442	0.0110151	0.0220712	0.1018166	-0.04388674	0.0571075	0.0556199	0.040334	0.038359	0.15809	0.122572	0.0772646	0.0472255	0.0239211	0.0247081	0.0401952	0.0157565	0.172952	0.0911162	0.0347788	0.5200388	7	52.13386	0.0834949	0.268881	0.632582	1.06426	2.03428	0.182657	0.19104	0.150087	0.160208	0.120268	0.19574	0.476152	1.09217
2000	-593.852	-535.2089	-58.64307	14.45096	2.495119	0.0625906	0.320056	0.0115028	0.0209017	0.0645953	0.0294541	0.00188338	0.185624	0.0453015	0.0735615	0.0183227	0.0486786	0.100164	0.0348389	0.0139955	0.0673719	0.0435429	0.00444303	0.0787428	0.00519331	0.0206078	0.17448	0.177254	0.0848633	0.0237128	0.0100195	0.00254069	0.0196307	0.128194	0.0821761	0.00825198	0.00952668	0.0520164	0.00437676	0.0424347	0.0150427	0.135342	0.0143154	0.0645634	0.111547	0.0039904	0.105753	0.0618147	0.0252053	0.0709722	0.0611511	0.0105601	0.022419	0.0695553	0.0147861	0.0229964	0.110587	0.0531056	0.220417	0.0201986	0.0135175	0.0156644	0.0376755	0.0370183	0.0156093	0.06262825	-0.02537388	0.105743	0.0608567	0.0774411	0.0146964	0.0987758	0.209551	0.052561	0.0290896	0.00357889	0.0978644	0.134351	0.00510944	0.0549917	0.0283051	0.0270848	0.4052921	3	57.4754	0.0421944	0.345993	0.699091	1.07857	1.87634	0.208857	0.0953832	0.0825371	0.257807	0.110758	0.244658	0.3799182	1.066788
2100	-619.8208	-540.4117	-79.40917	22.06499	1.667728	0.0868034	0.000962562	0.0615549	0.00865201	0.260195	0.0308024	0.11978	0.0910452	0.0305365	0.0160832	0.00267906	0.119099	0.187608	0.283869	0.00649224	0.0402508	0.0159877	0.121717	0.0461173	0.103817	0.0288913	0.155119	0.214467	0.447281	0.03264	0.0594121	0.0317393	0.0881923	0.025979	0.0475815	0.272633	0.0694689	0.10924	0.0522772	0.0680451	0.146716	0.0840525	0.115533	0.0108309	0.126054	0.00807048	0.00978754	0.0611524	0.00797239	0.0126576	0.114824	0.102322	0.181831	0.305643	0.162964	0.0356269	0.272648	0.00147176	0.0390722	0.0623039	0.00058907	0.0694454	0.0577137	0.118858	0.0755391	0.06888695	0.01621402	0.168342	0.188745	0.0515164	0.0582214	0.0454172	0.123671	0.0442392	0.0138821	0.0271091	0.1073	0.0168768	0.0625721	0.052585	0.0323114	0.00721103	0.3911442	11	52.35905	0.05458811	0.250109	0.614286	1.05892	2.07668	0.129713	0.137737	0.104957	0.353287	0.141253	0.133054	0.4073582	0.9601971
