Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-403.7062	-348.4606	-55.24554	9.946789	12.44269	0.3058443	-0.0467261	0.109176	0.0866961	0.276015	0.0423618	0.01465	0.038218	0.00495381	0.00284693	0.0552744	0.0480927	0.0795432	0.0380249	0.0587703	0.123827	0.0215509	0.5283876	3	16.81113	0.1189836	0.666134	0.886513	1.06779	1.37956	0.110376	0.136123	0.185527	0.102148	0.286402	0.179423	0.4816615	1.09701
100	-400.6304	-353.7438	-46.88655	9.197739	4.036959	0.5625061	-0.09794012	0.136216	0.0572494	0.031977	0.0234917	0.118639	0.0305016	0.00536563	0.0172705	0.166402	0.0534234	0.194997	0.0410728	0.059517	0.0497585	0.014119	0.3412926	2	11.74133	0.1800158	0.456381	0.776478	1.08439	1.68275	0.174148	0.187147	0.212549	0.0611213	0.24482	0.120214	0.2433525	1.402462
200	-392.2415	-347.2135	-45.02805	10.52916	3.447738	0.3536197	-0.05700125	0.113746	0.080323	0.149163	0.041099	0.06477	0.0176475	0.0327364	0.000739908	0.0612985	0.0131147	0.125136	0.0129094	0.119549	0.100231	0.067537	0.4883727	2	13.5478	0.1814982	0.421185	0.753648	1.08398	1.74118	0.164145	0.131503	0.253793	0.0784135	0.251768	0.120378	0.4313715	1.13214
300	-398.8046	-347.7104	-51.0942	10.75259	6.704745	0.3874004	0.03406828	0.103193	0.0595831	0.0391311	0.065392	0.0743731	0.0751608	0.0329969	0.0237123	0.162594	0.085141	0.157708	0.033165	0.0111755	0.0417464	0.0349277	0.4700001	2	11.40371	0.2156432	0.560451	0.835971	1.07964	1.52394	0.133074	0.134924	0.232034	0.0866616	0.274662	0.138644	0.5040683	0.9324134
400	-397.7594	-353.4251	-44.33432	9.431626	1.298551	0.5119421	-0.1820869	0.0451631	0.132209	0.27625	0.00336995	0.0642135	0.031631	0.0717912	0.00494279	0.0442689	0.0980144	0.0468073	0.0184789	0.0298381	0.0775346	0.055487	0.6151164	4	12.37993	0.1965614	0.19246	0.551187	1.03602	2.22033	0.157288	0.13329	0.217455	0.0665919	0.325591	0.0997838	0.4330295	1.420495
500	-404.5431	-355.4917	-49.05149	8.096526	3.577475	0.7670399	0.1398231	0.0836126	0.0680608	0.0148605	0.161771	0.109755	0.0116087	0.0421189	0.00662235	0.191636	0.0732526	0.0624633	0.0180996	0.0257518	0.10117	0.0292168	0.8833389	4	8.140691	0.1335017	0.429529	0.759201	1.08419	1.72708	0.143612	0.128921	0.216091	0.070972	0.289389	0.151015	1.023162	0.8633422
600	-395.763	-349.5797	-46.18324	11.38158	2.530814	0.3221814	-0.0522754	0.0642988	0.211531	0.0503878	0.00826257	0.0568372	0.147605	0.00573525	0.00120243	0.0663238	0.0340013	0.212177	0.00387718	0.0310553	0.0957762	0.010929	0.3069794	2	12.2658	0.2264757	0.349359	0.701725	1.07897	1.86995	0.124787	0.172653	0.134779	0.138774	0.266811	0.162196	0.254704	1.20524
700	-398.7472	-349.9233	-48.82391	13.6475	4.129905	0.4916237	0.06454581	0.0795331	0.0956347	0.0445269	0.00955845	0.0205128	0.0182736	0.0857894	0.0225228	0.0535874	0.0444732	0.233926	0.0399316	0.0851674	0.145761	0.0208016	0.2583898	4	15.06711	0.1120966	0.461359	0.779585	1.08436	1.6747	0.166014	0.189935	0.200394	0.0860933	0.221691	0.135872	0.3229356	0.8001279
800	-399.8652	-346.9144	-52.95082	15.2449	4.841352	0.2865237	0.01904895	0.0762403	0.205212	0.0269879	0.050051	0.115922	0.0572863	0.0173089	0.0217676	0.0156349	0.0252923	0.186974	0.00396879	0.0809719	0.0365186	0.0798628	0.2956183	3	17.95583	0.08744322	0.495352	0.800057	1.08357	1.62102	0.119852	0.181538	0.255915	0.108301	0.231324	0.10307	0.3146673	0.9394632
900	-400.8899	-357.6423	-43.24755	8.487073	3.843973	0.4439159	-0.03662456	0.149624	0.0489887	0.0302325	0.0484991	0.119067	0.00760202	0.146846	0.0213328	0.142661	0.0226156	0.100648	0.00165971	0.0344396	0.0487681	0.0770148	0.4380422	3	9.492133	0.1347872	0.44558	0.769635	1.08439	1.70039	0.177748	0.100332	0.230652	0.0891375	0.247752	0.154379	0.4014177	1.091238
