Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-293.7686	-251.915	-41.8536	3.528855	6.215219	0.09827491	0.04456419	0.040393	0.00488622	0.154607	0.132676	0.0867205	0.022592	0.0664456	0.206613	0.0113478	0.127078	0.0079703	0.0818185	0.0224676	0.0299498	0.0044346	0.1127626	2	52.77404	0.01858427	0.545865	0.828272	1.08077	1.54509	0.253175	0.237375	0.154223	0.126585	0.0968445	0.131797	0.1573268	0.7167413
100	-290.6398	-250.1392	-40.5006	2.849259	3.15949	0.1117474	-0.01717828	0.107713	0.000731006	0.119005	0.0134178	0.152215	0.0343766	0.169231	0.00342235	0.0534484	0.0766373	0.0185298	0.111276	0.0757673	0.0448406	0.0193879	0.202044	2	53.0656	0.03030398	0.401236	0.739993	1.0832	1.77557	0.144139	0.215484	0.164542	0.139173	0.244603	0.0920597	0.1848657	1.092923
200	-293.016	-260.113	-32.90298	3.215283	0.8990549	0.08652157	-0.02470646	0.0413432	0.000949746	0.0921334	0.0629345	0.139223	0.0926387	0.0418664	0.00397404	0.0188774	0.0827662	0.101925	0.134452	0.0638298	0.0365423	0.0865452	0.13543	2	51.87709	0.02875465	0.116399	0.444156	0.981029	2.45842	0.287731	0.36445	0.0909427	0.0761861	0.127923	0.0527668	0.1107236	1.223136
300	-290.092	-245.7315	-44.36049	3.008829	5.1615	0.08222738	0.0672624	0.0260517	0.00773068	0.0400015	0.0431154	0.01682	0.00522946	0.0424172	0.0650162	0.16402	0.111531	0.0196191	0.209278	0.0329872	0.133267	0.0829158	0.2025313	1	51.13371	0.01075291	0.50865	0.80773	1.08301	1.60061	0.210482	0.263613	0.179733	0.0723394	0.235047	0.0387849	0.2697937	0.7506895
400	-292.4828	-251.3768	-41.106	4.092281	2.026213	0.14	0.07373057	0.0381878	0.00510027	0.210936	0.0235552	0.0561153	0.0125152	0.0228223	0.0543528	0.0326326	0.0154649	0.00829501	0.10676	0.0490769	0.217137	0.147048	0.118678	1	65.68481	0.02730958	0.296384	0.657773	1.07063	1.97521	0.129475	0.301749	0.186408	0.0719436	0.262242	0.0481821	0.1924086	0.6168022
500	-285.4453	-247.7361	-37.70918	1.474601	5.451514	0.1544761	-0.00412941	0.0459882	0.00648472	0.0501229	0.000908485	0.052712	0.0041942	0.0291624	0.000947546	0.161772	0.0596555	0.0188595	0.35651	0.0735548	0.0780667	0.0610616	0.2009566	1	52.48609	0.01684357	0.519814	0.814033	1.08244	1.58371	0.219527	0.223004	0.120761	0.107333	0.281177	0.0481993	0.1968272	1.02098
600	-288.0919	-247.3555	-40.73644	1.873907	4.257822	0.08471483	-0.007320712	0.0453532	0.00120689	0.12131	0.0657108	0.111512	0.0152093	0.0193641	0.0413865	0.0107446	0.102183	0.057304	0.1054	0.108682	0.160096	0.0345378	0.1527647	2	66.20345	0.04643226	0.467988	0.783678	1.08428	1.66405	0.165548	0.223682	0.208289	0.103052	0.228443	0.0709852	0.145444	1.050334
700	-287.0906	-248.9025	-38.1881	3.297295	3.633911	0.09331619	-0.04607248	0.0891631	0.0187372	0.184622	0.0591973	0.0140135	0.00204192	0.0447967	0.159081	0.0620762	0.175758	0.0106351	0.0648081	0.0158869	0.0545836	0.0445988	0.1127854	2	51.22427	0.04206607	0.433046	0.761515	1.08425	1.72119	0.168541	0.202288	0.202482	0.11003	0.21467	0.10199	0.06671293	1.690608
800	-292.4863	-252.6762	-39.81005	1.710857	2.223947	0.145504	-0.02865271	0.15167	0.0052511	0.0828552	0.064481	0.0166533	0.0285325	0.0460541	0.0327814	0.0244831	0.104622	0.0175185	0.14882	0.0346508	0.135119	0.106508	0.1363425	2	55.96097	0.02329094	0.318618	0.676894	1.0747	1.92979	0.174626	0.234269	0.134969	0.130417	0.275437	0.0502822	0.1076898	1.266067
900	-288.1366	-249.3328	-38.80379	2.436978	2.402653	0.1216234	0.04048496	0.0651502	0.00147286	0.218029	0.145396	0.0283309	0.0201016	0.112429	0.0432501	0.0421944	0.0502044	0.00183473	0.0931873	0.00812874	0.112946	0.0573443	0.1113731	1	62.33917	0.03062361	0.337029	0.691976	1.07743	1.89356	0.162234	0.281499	0.162879	0.110489	0.219849	0.0630492	0.151858	0.7334026
