Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-519.3093	-540.2065	20.89725	11.39012	1.377839	0.037577	0.000884879	0.0242177	0.0155076	0.0402047	0.000145664	0.033824	0.0196906	0.0129955	0.0073607	0.0201819	0.0058998	0.0063559	0.00275453	0.0116901	0.037685	0.00964212	0.00250186	0.0207495	0.0720079	0.0116542	0.0151715	0.00987914	0.028284	0.0616392	0.0213432	0.0183565	0.00972912	0.00513688	0.0201051	0.00520211	0.0561384	0.00965772	0.0123669	0.00533548	0.00463986	0.015151	0.00845467	0.0141169	0.00206307	0.00345364	0.0534776	0.000359274	0.0318243	0.020738	0.0227271	0.000886367	0.0243151	0.00395657	0.0365907	0.0100335	0.0682408	0.0593839	0.00554437	0.00667591	0.0158654	0.0314422	0.0128254	0.0353067	0.0420506	0.0147119	0.00913167	0.00199125	0.00652043	0.0105324	0.0108695	0.0121339	0.0169118	0.0512048	0.0109714	0.0647959	0.0261848	0.00458347	0.00235397	0.00385606	0.0323883	0.00152197	0.00152751	0.00309899	0.00192369	0.0188387	0.028495	0.00600773	0.00657185	0.00386749	0.0686565	0.000577118	0.0232757	0.0632722	0.00690394	0.0161454	0.00252356	0.036024	0.0429213	0.0864268	0.00503403	0.00298932	0.00283768	0.0595747	0.0138222	0.02024431	0.004482764	0.0461167	0.00733523	0.167398	0.0591136	0.031501	0.0104234	0.0390743	0.0484556	0.0599252	0.0544348	0.0613657	0.0916706	0.0238132	0.11296	0.186413	0.3400658	21	60.07197	0.07646288	0.205819	0.566874	1.04236	2.18494	0.202419	0.288385	0.150506	0.118287	0.151629	0.0887736	0.3445486	0.9869895
100	-501.7914	-546.6759	44.88449	12.62	3.823327	0.0118245	0.00862925	0.00100246	0.0237435	0.0228451	0.0156244	0.0105487	0.00499777	0.000198935	0.00462985	0.00628741	0.00325692	0.0100658	0.0242193	0.0190437	0.00140444	0.0111665	0.00570758	0.0121912	0.00292423	0.000572579	0.0227719	0.00940956	0.00545277	0.0151356	0.0312545	0.00204898	0.0139206	0.0107693	0.0192588	0.00616668	0.00184766	0.0334788	0.0122355	0.0390548	0.00599744	0.00538399	0.0339104	2.96137e-05	0.00139122	0.00873428	0.0393022	0.000158892	0.0124246	0.019246	0.00731466	0.00878631	0.00567913	0.0282813	0.0310696	0.0138858	0.00273746	0.0060039	0.000875169	0.0288236	0.00134226	0.0153027	0.00166769	0.00616369	0.00990869	0.00741451	0.0174154	0.0204797	0.00983852	0.0125215	0.0528912	0.000605187	0.00988184	0.000959062	0.00062054	0.003309	0.000768735	0.0662177	0.0175349	0.0114159	0.00233397	0.0213391	0.00751578	0.0135288	0.00156546	0.00336711	0.00750829	0.0259105	0.014471	0.0189221	0.00645183	0.00133243	3.61232e-05	0.000508404	0.0201257	0.0104561	0.0185532	0.0341913	0.0161488	0.00453991	0.00651694	0.0208029	0.0168036	0.023645	0.0188084	0.01204806	0.04918795	0.0461014	0.0077609	0.064572	0.0398784	0.0883315	0.00877382	0.0726771	0.0329799	0.0723172	0.110868	0.0189206	0.158429	0.0176276	0.159163	0.101599	0.3005028	14	70.65666	0.0522275	0.444385	0.768869	1.08438	1.70236	0.216543	0.194228	0.198957	0.119251	0.191546	0.0794753	0.3496908	0.8593387
200	-505.5145	-542.5891	37.07461	11.28692	2.425722	0.00350612	0.0099813	0.0324742	0.0147335	0.0280725	0.00034325	0.00769482	0.00113952	0.0131976	0.0102697	0.0282076	0.0085632	0.0220284	0.00645667	0.0188466	0.0412198	0.00253125	0.0190372	0.000749088	0.000121801	0.00901872	0.0366127	0.00695482	0.00370938	0.0124174	0.00165441	0.0271401	0.00203508	0.00291195	0.000782255	0.00597072	0.0172339	0.00689631	0.000469888	0.00225501	0.0409445	0.00569523	0.00483674	0.0231081	0.00329211	0.0267907	0.0189729	0.0526837	0.000838294	0.00556262	0.020297	0.0426554	0.0533145	0.028096	0.00802149	0.00278036	6.43853e-05	0.0173041	0.00268012	0.00542581	0.0112799	0.00902228	0.012109	0.00778594	0.0181523	0.00163549	0.00224441	0.0416676	0.00247443	0.0272078	0.04173	9.50688e-06	0.000822096	0.00340697	0.000547288	0.0297686	0.000149209	0.0539391	5.35739e-05	0.00612874	0.00453864	0.0131905	0.010306	0.00249931	0.0064649	0.0101776	0.0554059	0.0125933	0.0533381	0.0161431	0.0203459	0.0032153	0.00182485	0.012653	3.51095e-05	0.000640108	0.0218129	0.0258031	0.0278618	0.0202968	0.0111736	0.00777115	0.00224709	0.0171073	0.0093836	0.01424159	-0.001788772	0.0204518	0.0105009	0.107753	0.0303209	0.0259109	0.00523904	0.160463	0.0432183	0.0864111	0.11728	0.0264372	0.11539	0.075787	0.0644828	0.110354	0.4030059	15	71.04874	0.05386234	0.339299	0.693792	1.07773	1.88918	0.249422	0.228346	0.148614	0.119795	0.193044	0.0607795	0.4012172	1.004458
300	-502.5986	-535.6541	33.05555	8.657106	4.068107	0.00812738	0.00532694	0.0101991	0.0104026	0.0158653	0.00507314	0.0164579	0.00916612	0.00677351	0.00806666	0.00427201	0.00926687	0.0496593	0.0108797	0.0345809	0.0358605	0.00331556	0.000413313	0.0222029	0.00387123	0.0332057	0.053853	0.0220655	0.0176515	0.00066644	0.00153238	0.0387613	0.00869058	0.00705513	0.0105577	0.00938251	0.0135264	0.0360198	0.00478632	0.000818567	0.00532488	0.00919235	0.000317346	0.00127173	0.0161772	6.01721e-05	0.0745285	0.00623201	0.00264894	0.0528256	0.00102092	0.00732703	0.00585131	0.0190276	0.00259999	0.0136064	0.000244159	0.079558	0.0115462	0.00250592	0.00785519	0.00162375	0.00736419	0.0040815	0.0160966	0.00132966	0.0206422	0.0288956	0.00844432	0.0159636	0.0216506	0.00305655	4.49423e-05	0.00165591	0.00292769	0.0245149	0.000688317	0.0320229	0.00456194	0.0108925	0.00130566	0.0127523	0.0424457	0.00661607	0.0133158	0.00420274	0.00978116	0.0281327	0.0272382	0.0124645	0.00501954	0.0349734	0.00135048	0.0038161	0.00279516	0.0527723	0.0173002	0.0048455	0.0406664	0.00457918	0.0327996	0.032509	0.0022494	0.00193699	0.000444527	0.01442841	0.02036856	0.017533	0.00786368	0.186558	0.0222119	0.0588781	0.0135645	0.0708815	0.0585921	0.0934921	0.0488722	0.0338107	0.127283	0.0438434	0.108305	0.108311	0.3909093	14	73.82322	0.03775583	0.458065	0.777532	1.08438	1.68002	0.130114	0.247413	0.20317	0.163698	0.184639	0.070965	0.4112778	0.9504749
400	-559.9235	-546.5037	-13.41978	11.91851	2.430774	0.00906787	0.00156322	0.00969724	0.00841175	0.0188908	0.00602307	0.00265933	0.00129063	0.0134307	0.0296237	0.0465161	5.43683e-05	0.0923144	0.0105434	0.0269264	0.0148106	0.00974196	0.00831014	0.00436592	0.00484055	0.00184941	0.0746626	0.0636625	0.0407443	0.0100506	0.0414216	0.0230048	0.0309952	0.0314323	0.00957855	0.0687867	0.0170534	0.0227887	0.0068816	0.0202027	0.0170036	0.0216924	0.0054916	0.0152336	0.000650106	0.0851629	0.103169	0.00777607	0.00593134	0.189014	0.0121992	0.0227391	0.0435628	0.0689849	0.0133643	0.013314	0.0707725	0.116177	0.0166775	0.00445149	0.0095729	0.021424	0.049923	0.00980075	0.00469165	0.0562578	0.000792795	0.0234973	0.0113321	0.00323941	0.0451541	0.0108446	0.0416539	0.0098878	0.00621045	0.0195455	0.00298186	0.000101165	0.00139875	0.0132684	0.0325773	0.0187078	0.0100538	0.0422084	0.00572979	0.00119202	0.0370524	0.000751624	0.0068779	0.00569295	0.072984	0.0315134	0.0237453	0.0405247	0.00858219	0.0149858	0.0678474	0.00156943	0.0834419	0.0802195	0.0389105	0.0112779	0.0210133	0.0323317	0.0640071	0.02406203	-0.001530173	0.0254943	0.00724575	0.0333899	0.0102907	0.0850988	0.00602822	0.0549709	0.042506	0.0704786	0.191786	0.0157052	0.0895963	0.0245871	0.245156	0.0976661	0.4417535	18	62.25997	0.05966505	0.339794	0.694186	1.0778	1.88822	0.236331	0.228112	0.195473	0.1013	0.166673	0.0721117	0.4402234	1.003476
500	-517.0125	-537.9143	20.9018	18.61428	4.54135	0.0218177	0.0326666	0.0199506	0.0441862	0.00232352	0.00504605	0.00307825	0.00214105	0.0535947	0.0110507	0.0028997	0.0113637	0.0286416	0.00331353	0.00331995	0.00167216	0.025801	0.0461506	0.00433272	0.00130145	0.0148333	2.499e-05	0.0217753	0.00915202	0.00155338	0.0114539	0.0170419	0.0355934	0.00596731	0.00271325	0.0266703	0.0162544	0.00671504	0.0196667	0.0014243	0.00474649	0.003566	0.0175584	0.0240339	0.0101559	0.0354876	0.00489619	0.03142	0.0195027	0.017059	0.00252797	0.0353103	0.00255185	0.010642	0.0142629	0.0126714	0.0160818	0.00343491	0.00473941	0.00306634	0.0110951	0.0312303	0.0288859	0.0224014	0.0148639	0.056176	0.00821	0.0814245	0.0272951	0.0418718	0.0159133	0.00182135	0.0398133	0.0325643	0.00276742	0.0337188	0.0156255	0.0589727	0.00608862	0.000871141	0.00647018	0.00216596	0.00405074	0.006927	0.00282017	0.00197584	0.00545801	0.0159422	0.000363459	0.0333221	0.00107569	0.00316963	0.050476	0.0142244	0.0191078	0.0303306	0.0100344	0.00293182	0.0466332	0.0629466	0.003446	0.00219022	0.0162783	0.0567073	0.0180629	0.01708221	-0.02227718	0.0509885	0.0133169	0.143077	0.00669835	0.0865888	0.015478	0.0649503	0.0665152	0.038766	0.0129574	0.0246099	0.160343	0.0352437	0.116207	0.16426	0.4846779	14	60.24894	0.03786642	0.481836	0.792069	1.084	1.6421	0.210576	0.173156	0.210752	0.155396	0.1407	0.10942	0.4624007	1.048177
600	-490.6279	-536.2538	45.62589	8.659541	2.721461	0.00184672	0.00418304	0.00718838	0.00628194	0.00427246	0.00913809	0.00315704	0.0138017	0.00338081	0.00382895	0.00163307	0.0288938	0.00679831	0.0119247	0.0474099	0.0186298	0.0410279	0.0125589	0.0044032	0.000783107	0.00303723	0.0103781	0.00280268	0.00865825	0.00125384	0.00145456	0.00923175	0.00260812	0.00121485	0.00408149	0.0471422	0.00290178	0.00370667	0.02808	0.0264999	0.0104759	0.00157134	0.00292957	0.00410092	0.00761303	0.0048339	0.00538081	0.0218343	0.0220862	0.0217602	0.0118589	0.0270338	0.014436	0.0313246	0.00101308	0.032717	0.00459275	0.000216253	0.00573526	0.00360978	0.0088738	0.0220652	0.00903265	0.0416812	0.00804689	0.0264992	0.0108842	0.000328168	0.00560832	0.00720002	0.00792191	6.95808e-06	0.00938928	0.0287338	0.00180186	0.0201519	0.0151518	0.0120174	0.00548005	0.0210874	0.00658465	0.00297054	0.00567517	0.0091172	0.00167187	0.0400563	0.0292867	0.010004	0.00250709	0.00531724	0.00700657	0.0319706	0.0467725	0.00438976	0.00533688	0.0176362	0.00641238	0.010473	0.00590635	0.0143692	0.0157695	0.00710531	0.0595615	0.00410892	0.0346427	0.01407778	0.009182466	0.0213949	0.0300329	0.125654	0.074721	0.031012	0.027258	0.0537579	0.0425279	0.0171216	0.000739865	0.0539099	0.145902	0.040025	0.150601	0.185342	0.3828846	20	83.45567	0.03872022	0.366496	0.714838	1.08075	1.83792	0.13064	0.309335	0.235321	0.113023	0.125277	0.0864037	0.3920671	0.9765794
700	-509.1805	-542.7241	33.54364	3.732495	6.08156	0.000153392	0.00946157	0.0318196	0.00589996	0.0348129	0.0178016	0.00823201	0.0192505	0.00188896	0.0842303	0.000715643	2.14682e-05	0.0453475	0.00803946	0.0333014	0.0208054	0.0397241	0.0334105	0.000645059	0.00970079	0.0176135	0.028305	0.0048218	0.00530459	0.00249359	0.0165105	0.0375329	0.00400782	0.0010529	0.00353059	0.00575514	0.00345751	0.00658884	0.00461504	0.0146297	0.00449966	0.00051149	0.012268	0.0150175	0.0139449	0.00195637	0.0366286	0.0227603	0.00752501	0.013806	0.00141919	0.0243154	0.00157739	0.00349021	0.00519395	0.0198959	0.0102437	0.0405548	0.0121495	7.34424e-05	0.0186745	0.0150533	0.0192946	0.00427418	0.00503468	0.00193826	0.00380756	0.00192666	0.00301839	0.00596344	0.0423831	0.000286144	0.0270133	0.00214701	0.0188812	0.0146129	0.0014575	0.0534893	0.0151591	0.00363932	0.000563551	0.00379444	0.000532425	0.0424179	0.00266853	0.00246588	0.0142557	0.0062944	0.00772659	0.000166508	0.0482741	0.0154974	0.00771564	0.00299474	0.0123816	0.039641	0.00429314	0.0225871	0.0385534	0.0343239	0.0309631	0.0228532	0.0339172	0.04262	0.0358805	0.01760552	-0.009022954	0.0415431	0.0118175	0.125191	0.0250645	0.0204643	0.018851	0.116492	0.0354593	0.0537987	0.0756363	0.0421755	0.141838	0.0202248	0.188108	0.0833358	0.6152941	15	63.98318	0.06042628	0.541617	0.825994	1.08108	1.55131	0.243503	0.202535	0.145068	0.133023	0.184656	0.0912156	0.6062712	1.014883
800	-541.4268	-548.9181	7.491298	17.26343	2.300977	0.00275165	0.014325	0.00799612	0.030015	0.0454068	0.0202934	0.0084264	0.0432593	0.0223461	0.0833225	0.00803686	0.00310159	0.0140432	0.0276675	0.0368629	0.000604573	0.0202525	0.0434171	0.000989359	0.00679418	0.00682396	0.0144264	0.0503513	0.0281118	0.00593239	0.00301665	0.0598837	0.0111732	0.00495024	0.00861713	0.025382	0.00264829	0.00399395	0.00841168	0.000781017	0.00436401	0.0024211	0.0137992	0.0118704	0.0256332	0.00552014	0.0104177	0.106673	0.00483429	0.0215028	0.0034987	0.00777643	0.0075648	0.0689289	0.00349532	0.0176999	0.008465	0.0510234	0.0102638	0.00527509	0.0911339	0.0260783	0.0582934	0.000357792	0.0627955	0.229184	0.045436	0.0055328	0.00326316	0.0385442	0.0226141	0.00655573	0.0488511	0.00407857	0.00411954	0.0518586	0.000327956	0.00744835	0.0353841	0.0318024	0.0101554	0.00881547	0.000639581	0.015541	0.0462477	0.0705583	0.0325553	0.0318539	0.00145814	0.00179533	0.00296444	0.0152722	0.0569201	0.00580501	0.00708741	0.00698281	0.00403123	0.0158866	0.0281534	0.0128114	0.00175131	0.00289279	0.017066	0.020148	0.00494012	0.02005122	-0.004772502	0.0227791	0.0112532	0.166643	0.0945669	0.0490262	0.0110847	0.0970294	0.0528358	0.0588547	0.00196808	0.0163993	0.0702283	0.113598	0.185836	0.0478967	0.4787231	17	62.60399	0.05845842	0.326737	0.683625	1.07597	1.91366	0.194691	0.177441	0.224082	0.0920708	0.180725	0.13099	0.4739506	1.01007
900	-509.8378	-549.4819	39.64415	24.6042	4.868267	0.012672	0.00666709	0.00611896	0.0203793	0.0142652	0.0030778	0.000248283	0.000602883	0.0107219	0.000910571	0.00125522	0.0134954	0.00299443	0.00161315	0.00458791	0.000758852	0.0191112	0.0158635	0.0008591	4.57275e-05	0.00482921	0.00523585	0.00376013	0.00657233	0.0009185	4.76703e-05	0.0100076	0.0258505	0.0168506	0.000574587	0.0756117	0.00902705	0.0183375	0.0142464	0.00112893	0.0107299	0.000712684	0.000503973	0.00130394	0.0203876	0.0150908	0.00543535	0.000397756	0.000515579	0.0042019	0.00352445	0.00256823	0.000261532	0.0244315	0.00925234	0.0154042	0.0031705	0.0126569	0.00608762	0.00482267	0.0156858	0.000110658	0.00737494	0.0118518	0.000318097	0.101193	0.0183645	0.00089543	0.00240702	0.0219856	0.0027191	0.00719206	0.0250672	0.00634254	0.0114734	0.0153994	0.00164675	0.00771816	0.000416858	0.00916911	0.023279	0.000688903	0.0168838	0.0179772	0.00928336	0.0779785	0.0181177	0.0361716	0.0658515	0.00559286	0.00733837	0.00613474	0.0162956	0.00216556	0.0228148	0.000577497	0.00728545	0.0278533	0.000733237	0.0152523	0.0033624	0.00443119	0.0328614	0.00673386	0.0057387	0.01487948	0.007924198	0.0644427	0.040514	0.124929	0.0853157	0.0052967	0.0131336	0.0649765	0.031153	0.0463473	0.0215026	0.010965	0.0582224	0.0167858	0.25892	0.157496	0.3771805	11	77.96561	0.03932905	0.496513	0.800734	1.08352	1.61923	0.122813	0.318651	0.221617	0.112906	0.16159	0.0624223	0.3851047	0.9794233
