Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-362.2533	-330.3982	-31.85515	6.69275	3.02976	0.227461	0.0622756	0.490756	0.0018373	0.114751	0.391454	0.448697	0.714527	0.116505	0.208259	0.411338	0.106903	0.0208052	0.0931887	0.0309186	0.225286	0.0389467	0.280582	0.815165	0.923394	0.004568	0.380073	0.252302	-0.01242266	0.081741	0.121524	0.12531	0.123016	0.0887943	0.0317943	0.0166217	0.00373127	0.0294434	0.0730243	0.042325	0.00527776	0.0935618	0.0773089	0.0865259	0.440654	4	8.501041	0.1321073	0.391551	0.733162	1.08266	1.79263	0.145779	0.237245	0.189638	0.072025	0.253602	0.101711	0.4282314	1.029009
100	-362.8329	-335.9963	-26.83661	8.736185	4.059101	0.263709	0.428066	0.426853	0.0896796	0.304721	0.108082	0.122077	0.0338205	0.0323951	0.24788	0.10086	0.0732394	0.0987098	0.0804383	0.0365687	0.337607	0.0879551	0.0810176	0.0889905	0.172771	0.0742307	0.325248	0.2133166	0.05212611	0.0846808	0.098601	0.185253	0.0415652	0.121715	0.0771004	0.00110562	0.0376126	0.0624884	0.068049	0.103245	0.0400167	0.00782957	0.0349234	0.0358141	0.1605202	3	12.01952	0.1660103	0.45758	0.777228	1.08439	1.6808	0.174074	0.149391	0.194403	0.102004	0.282069	0.0980586	0.2126463	0.7548694
200	-364.1355	-337.9102	-26.2253	6.404635	4.486356	0.233417	0.0828365	0.34432	0.104442	0.0805156	0.0413266	0.00095975	0.00950707	0.0304081	0.141309	0.395289	0.770362	0.0300135	0.122782	0.054025	0.318818	0.0501483	0.0942057	0.332593	0.417503	0.0425153	0.42612	0.1426763	0.1050856	0.136328	0.0311548	0.169441	0.117405	0.0747135	0.0114911	0.00244393	0.0221163	0.158967	0.0301483	0.132297	0.00925125	0.0309243	0.0614337	0.0118853	0.2959733	2	9.292302	0.2246311	0.479236	0.79051	1.08406	1.64619	0.150351	0.177056	0.155829	0.115099	0.276819	0.124847	0.4010589	0.7379796
300	-359.3471	-332.9826	-26.36448	5.966925	2.257894	0.329122	0.415213	0.0566854	0.515453	0.0126927	0.0689415	0.0543348	0.184471	0.473141	0.023799	0.0649472	0.434249	0.728324	0.655121	0.208163	0.0549745	0.303885	1.02314	0.100761	0.240585	0.0470238	0.249084	0.2786967	-0.04415715	0.0989092	0.115826	0.080313	0.0552961	0.160999	0.0376595	0.00162844	0.00244315	0.0405677	0.181005	0.0175603	0.00108788	0.0978368	0.095272	0.0135963	0.4789878	5	6.192604	0.4234754	0.322231	0.679906	1.07528	1.92258	0.131672	0.149305	0.196102	0.0838462	0.305047	0.134028	0.4348307	1.10155
400	-355.6653	-332.8338	-22.83143	5.938624	3.103583	0.192496	0.218339	0.337843	0.0538253	0.111331	0.159425	0.229051	0.322147	0.0136037	0.0777785	0.187443	0.0399547	0.176615	0.433305	0.0123601	0.160281	0.699586	0.310363	0.330445	0.0711867	0.0222364	0.41728	0.2563635	0.003665378	0.0560224	0.118795	0.0469475	0.0585894	0.161092	0.0744366	0.031758	0.000758303	0.096556	0.182893	0.0726511	0.00107017	0.0435653	0.0255883	0.0292765	0.4594794	2	6.710829	0.1970163	0.39712	0.737106	1.08298	1.78279	0.180986	0.130265	0.227457	0.0928037	0.220468	0.14802	0.4631448	0.9920859
500	-354.426	-334.4577	-19.9683	9.490099	2.071433	0.0619934	0.12019	0.160183	0.0251951	0.00888249	0.104387	0.590795	0.12568	0.0548856	0.229443	0.0513185	0.110316	0.0229781	0.284056	0.295408	0.119016	0.0491062	0.0866285	0.360659	0.15074	0.00525261	0.255154	0.1725158	-0.02533679	0.0438573	0.149649	0.0945922	0.0589542	0.0895563	0.0537579	0.00463903	0.00406706	0.184894	0.0530347	0.0236728	0.0554368	0.0933062	0.0547329	0.0358494	0.3889227	2	9.973231	0.1367055	0.301655	0.662401	1.07168	1.96427	0.153811	0.141067	0.222438	0.0906698	0.295539	0.096475	0.363586	1.069686
600	-352.3802	-327.3526	-25.02766	8.225464	3.696138	0.251958	0.104759	0.407528	0.365072	0.195123	0.178108	0.0989375	0.0391808	0.008273	0.255137	0.0950618	0.194796	0.303771	0.0867895	0.0128618	0.497395	0.105865	0.0379011	0.00952808	0.117742	0.0377937	0.533985	0.2279144	0.1348407	0.0207819	0.0978188	0.28795	0.0982714	0.0947666	0.0178009	0.0470417	0.00170077	0.0527042	0.0654941	0.0636316	0.0152688	0.0503196	0.0623011	0.0241491	0.6005332	3	8.306248	0.1691815	0.436849	0.763999	1.08431	1.71484	0.121828	0.181927	0.163714	0.0914422	0.304157	0.136932	0.7353739	0.8166366
700	-365.0424	-339.1154	-25.927	7.976792	6.752571	0.472336	0.0286832	0.280667	0.0917819	0.161766	0.267856	0.20331	0.221278	0.143209	0.423012	0.062574	0.170378	0.151204	0.0520308	0.0308564	0.0426301	0.0398369	0.120159	0.148037	0.0685107	0.265588	0.204991	0.1640574	0.3683344	0.0776088	0.0459889	0.266898	0.0776067	0.133445	0.062401	0.0441432	0.00193591	0.113668	0.02665	0.0301603	0.0178147	0.0373136	0.0045661	0.0597997	0.2700066	5	9.984181	0.2339941	0.561801	0.836674	1.07953	1.52199	0.148833	0.156373	0.190674	0.135833	0.210457	0.15783	0.638341	0.4229817
800	-370.2254	-339.6255	-30.59991	8.528286	5.892277	0.158483	0.366904	0.535033	0.145554	0.112979	0.0410481	0.541413	0.573079	0.0380404	0.0162543	0.15385	0.0132301	0.135857	1.28516	0.0118941	0.00847932	0.154395	0.293019	0.0274595	0.430944	0.0375008	0.0967655	0.1957427	0.1239752	0.0383301	0.0904488	0.343767	0.0408223	0.033919	0.025172	0.0384404	0.00360449	0.100327	0.156521	0.00166781	0.00211278	0.00593244	0.0919976	0.026938	0.4789896	6	8.594613	0.1245944	0.535388	0.822622	1.0815	1.56049	0.218519	0.111625	0.152984	0.0743372	0.32415	0.118385	0.6029648	0.7943906
900	-357.201	-336.1553	-21.04575	7.523329	1.680927	0.0742466	0.0191322	0.462234	0.0703281	0.468533	0.226311	0.296809	0.156535	0.367682	0.136151	0.0786499	0.128448	0.0213439	0.171453	0.21243	0.111793	0.138404	0.234491	0.443488	0.222794	0.0616965	0.0339702	0.1798839	-0.115389	0.087109	0.0288932	0.188259	0.150528	0.187778	0.0824454	0.0190907	0.000559378	0.0469576	0.0461359	0.0873531	0.000191998	0.0372617	0.00919281	0.0282443	0.5529874	4	8.53134	0.2756299	0.251968	0.616141	1.05949	2.0724	0.133494	0.129094	0.238408	0.0790975	0.280036	0.13987	0.4375984	1.263687
